x,	y,	z
7.10,	1.50,	6.30
7.94,	-1.14,	4.20
9.71,	-0.74,	5.66
11.35,	-3.30,	0.09
11.78,	1.37,	0.37
9.14,	0.42,	0.64
11.12,	-2.78,	-4.54
12.51,	6.46,	3.51
10.92,	0.27,	2.40
9.42,	-4.50,	-0.40
9.04,	6.33,	7.85
6.76,	-1.85,	3.50
6.51,	-7.06,	-1.13
7.85,	1.40,	5.15
9.27,	-0.87,	-0.44
9.92,	-1.04,	1.58
12.23,	-1.17,	0.07
15.49,	4.36,	1.87
12.84,	2.49,	3.96
10.79,	-2.63,	-0.01
9.06,	2.64,	4.83
5.69,	0.24,	2.50
4.58,	-3.56,	1.40
7.11,	-2.27,	1.97
8.49,	-2.04,	1.51
11.02,	1.46,	2.94
12.27,	-0.41,	2.55
15.49,	-1.48,	-0.86
14.43,	4.30,	2.84
9.78,	1.46,	1.62
7.98,	-3.22,	-0.58
6.01,	0.63,	2.56
5.17,	0.27,	3.66
6.69,	-3.19,	2.34
9.36,	-1.40,	3.81
11.56,	-0.49,	3.11
11.88,	1.19,	2.49
11.87,	0.58,	1.31
12.41,	-1.31,	-2.65
11.05,	3.00,	1.30
9.26,	-0.08,	0.16
8.93,	-0.94,	1.01
8.39,	1.49,	4.60
7.12,	-3.41,	4.38
7.24,	-2.31,	4.25
9.78,	2.88,	5.98
10.34,	-2.45,	1.79
10.78,	-3.30,	-1.35
10.63,	2.65,	0.90
10.78,	2.87,	0.21
11.51,	-0.80,	0.16
11.78,	-1.60,	1.02
11.49,	1.55,	3.26
7.83,	2.21,	4.92
6.58,	-1.06,	3.29
7.13,	-2.58,	2.00
8.12,	-1.29,	1.32
8.32,	-1.12,	2.19
9.07,	-2.59,	0.49
14.05,	3.56,	0.65
14.86,	3.48,	3.56
12.75,	-5.36,	-2.94
11.71,	4.01,	2.91
8.35,	2.27,	4.27
5.97,	-5.98,	-1.82
4.22,	1.10,	5.13
6.71,	0.62,	2.85
9.67,	-3.51,	1.05
10.65,	-2.14,	2.89
14.45,	2.64,	0.48
