x,	y,	z
6.84,	-1.80,	0.52
5.78,	1.47,	4.00
6.08,	-2.52,	1.95
7.71,	-4.02,	0.91
9.12,	0.99,	3.63
12.38,	1.23,	2.43
13.10,	-1.51,	1.59
13.60,	0.17,	0.07
12.79,	4.93,	1.56
8.69,	-1.16,	0.71
8.10,	-5.33,	-2.91
7.20,	2.20,	4.41
6.94,	0.98,	3.90
7.45,	-3.39,	4.28
9.35,	-1.65,	4.70
11.54,	1.44,	4.20
11.50,	1.06,	1.81
10.81,	-0.77,	-0.49
11.38,	-0.97,	-2.59
11.46,	4.21,	0.70
8.87,	0.39,	2.24
9.24,	-3.44,	0.27
9.84,	2.35,	5.63
8.59,	-1.11,	4.78
7.59,	-4.42,	1.97
8.55,	1.22,	4.01
8.70,	-0.43,	1.64
9.06,	-2.57,	-0.46
11.26,	0.38,	1.18
14.01,	3.11,	0.21
13.08,	2.44,	2.26
11.34,	-3.17,	-0.31
10.62,	1.23,	2.16
7.54,	2.48,	5.38
6.48,	-3.68,	1.22
5.45,	-3.03,	3.03
6.76,	-0.42,	2.01
8.97,	0.62,	2.29
11.20,	-3.24,	0.66
15.88,	-0.30,	-1.46
15.54,	6.64,	4.17
11.51,	-2.07,	0.10
10.11,	-2.23,	-1.20
6.70,	4.24,	5.48
5.29,	-1.49,	1.14
5.86,	-3.03,	2.44
8.03,	-1.60,	3.63
9.81,	-0.50,	1.72
10.79,	2.48,	4.80
12.88,	-3.03,	-0.27
14.09,	-0.62,	-1.27
11.74,	4.35,	2.57
10.16,	-0.51,	-1.48
8.69,	-0.96,	0.50
8.02,	0.35,	2.45
6.61,	-2.59,	3.63
7.43,	-0.54,	4.27
9.32,	0.86,	6.13
10.13,	-3.18,	2.61
11.30,	0.05,	1.29
10.59,	2.56,	1.33
11.19,	0.21,	-2.42
11.27,	0.62,	-0.44
11.30,	-0.86,	-0.72
10.13,	1.71,	2.61
8.81,	-0.01,	4.53
8.60,	-2.26,	3.13
8.35,	-0.28,	4.61
7.56,	-1.07,	2.74
7.29,	-2.55,	0.51
8.84,	-1.25,	1.57
10.87,	-1.62,	-1.40
13.57,	4.68,	3.17
12.67,	-0.07,	2.48
13.10,	0.07,	-0.52
10.64,	5.56,	7.47
7.10,	-2.68,	0.87
6.05,	-2.13,	2.13
6.15,	0.04,	3.51
6.11,	-4.59,	0.71
8.49,	-0.32,	2.19
10.91,	1.52,	3.75
15.84,	-0.36,	-1.60
14.70,	1.46,	3.35
12.75,	-1.11,	-1.87
11.22,	5.17,	2.60
6.39,	-1.23,	2.31
5.24,	-6.66,	-2.74
6.02,	2.23,	5.80
7.48,	0.70,	3.31
9.23,	-4.03,	2.57
10.41,	-1.77,	3.22
13.46,	4.67,	2.62
12.22,	1.70,	3.09
12.26,	-4.42,	-4.70
11.67,	4.12,	1.07
9.04,	0.83,	0.75
7.73,	-5.05,	-1.56
7.73,	0.31,	4.98
8.03,	1.13,	5.80
8.31,	-1.41,	4.38
9.62,	-0.68,	4.37
10.91,	-2.95,	0.81
11.25,	-0.87,	-1.53
9.34,	2.81,	2.02
10.66,	-2.12,	-2.18
13.20,	2.96,	1.00
11.37,	3.22,	4.83
9.40,	-4.82,	-0.79
8.90,	3.40,	5.00
7.31,	0.20,	4.68
7.01,	-7.11,	-1.87
7.21,	0.79,	3.96
8.56,	1.63,	2.34
10.86,	-1.92,	-0.36
13.32,	-0.66,	0.65
15.09,	1.80,	-0.01
12.95,	4.10,	2.98
9.90,	-1.24,	2.21
8.69,	-1.89,	1.19
5.48,	2.26,	5.12
4.69,	-2.04,	2.15
6.84,	-3.71,	1.23
8.82,	-0.89,	2.77
11.95,	1.04,	1.01
