x,	y,	z
13.39,	-4.78,	-2.80
14.15,	0.96,	-1.67
11.36,	6.65,	5.68
10.55,	-2.51,	1.02
9.74,	-1.60,	2.69
7.87,	3.20,	6.61
3.47,	-4.07,	1.02
4.26,	-2.57,	0.46
7.11,	-0.21,	3.41
10.65,	-3.40,	-2.15
14.03,	3.75,	4.49
15.03,	0.50,	1.69
15.63,	1.65,	-0.31
12.66,	5.70,	5.44
8.14,	-1.81,	0.29
6.74,	-2.47,	0.55
4.68,	0.55,	4.15
3.57,	-4.26,	2.36
6.55,	-0.90,	2.47
9.64,	2.80,	6.07
14.06,	-2.32,	-0.12
14.79,	-0.18,	2.13
13.97,	2.59,	0.08
12.78,	3.79,	0.21
8.44,	-2.42,	0.28
8.37,	-3.96,	-2.19
7.62,	1.46,	3.45
5.63,	-1.27,	4.01
5.87,	-5.55,	3.16
8.97,	0.18,	4.40
10.23,	4.19,	5.31
11.75,	-2.55,	0.13
14.16,	-3.22,	-3.07
13.02,	2.30,	-0.68
11.54,	3.76,	-1.35
8.34,	-0.15,	1.92
9.89,	-3.82,	-0.39
9.76,	1.58,	6.16
7.33,	0.35,	6.34
6.40,	-3.29,	1.80
6.24,	-0.31,	3.85
8.57,	-1.45,	-0.07
10.05,	-1.16,	0.16
14.14,	-1.02,	-0.31
15.73,	1.06,	-1.90
12.43,	3.98,	4.24
11.16,	-2.43,	0.71
10.59,	2.79,	3.78
8.44,	3.77,	6.84
3.82,	-6.11,	0.47
2.59,	-3.72,	2.51
6.54,	2.12,	3.03
8.87,	-1.12,	1.76
13.01,	-4.78,	-1.52
16.81,	4.17,	0.93
14.87,	3.97,	4.31
12.80,	-4.71,	-2.53
10.30,	4.61,	4.26
7.51,	4.57,	4.97
4.64,	-5.35,	-1.33
4.33,	-2.88,	3.42
6.77,	-2.14,	2.04
8.86,	1.40,	2.78
11.14,	-0.65,	4.58
14.54,	-4.52,	-2.24
14.89,	5.97,	3.72
12.67,	4.00,	1.29
9.48,	-2.33,	-2.27
8.35,	-0.52,	1.23
8.09,	-0.30,	2.32
6.16,	-1.91,	3.98
6.79,	-1.23,	4.99
7.88,	-1.24,	5.12
9.71,	0.01,	2.35
10.35,	1.43,	3.32
13.92,	-1.95,	-3.47
14.82,	1.82,	-2.01
10.53,	-0.87,	-0.41
10.06,	-0.96,	-3.17
9.77,	4.95,	7.25
9.93,	-3.16,	2.32
7.87,	-3.28,	3.88
6.42,	1.94,	6.34
5.43,	-1.66,	1.20
6.19,	-3.57,	0.32
10.90,	-1.68,	-0.66
14.44,	3.38,	-0.11
14.05,	-0.11,	2.18
14.12,	-3.80,	-3.75
11.78,	7.11,	7.74
10.48,	1.13,	2.82
7.21,	-3.01,	1.92
4.96,	-0.24,	4.27
3.48,	-2.45,	2.84
5.31,	-3.09,	0.75
8.67,	-0.39,	4.06
12.48,	-2.87,	-0.12
16.15,	5.88,	4.51
14.37,	1.97,	4.10
13.99,	-1.18,	-2.56
10.23,	4.69,	5.46
6.56,	-1.96,	-0.81
4.95,	-3.01,	1.07
5.40,	-0.84,	3.41
6.60,	-2.10,	3.77
8.98,	-1.41,	3.08
10.37,	1.88,	5.37
14.38,	0.59,	0.15
14.30,	1.14,	0.92
12.86,	-0.81,	-2.66
11.27,	3.13,	-0.88
7.90,	0.33,	2.30
7.59,	-6.20,	-0.83
8.12,	0.88,	5.26
6.57,	3.11,	7.85
7.29,	-4.28,	2.82
8.81,	-3.38,	2.54
10.54,	2.04,	1.41
11.72,	2.28,	0.80
13.12,	-3.50,	-2.67
13.90,	-0.73,	-3.42
11.05,	6.24,	3.96
9.42,	-0.43,	1.80
10.00,	-2.29,	2.10
9.77,	2.55,	6.31
5.11,	-3.68,	2.73
4.52,	-3.90,	0.47
5.97,	1.94,	4.12
9.02,	-2.50,	-0.68
14.04,	-0.03,	0.10
14.85,	1.90,	2.74
15.39,	2.17,	-1.35
12.96,	6.27,	5.16
9.48,	-3.39,	0.54
8.35,	-2.56,	-0.15
4.52,	2.07,	5.70
3.29,	-4.04,	0.96
5.69,	-3.32,	2.16
8.55,	0.53,	3.37
12.92,	1.44,	1.83
14.00,	0.04,	2.85
15.89,	-0.42,	-1.22
14.41,	6.25,	2.81
9.43,	-1.65,	0.66
8.06,	-5.87,	-4.00
6.03,	3.33,	5.47
5.17,	-0.64,	2.85
6.37,	-5.19,	2.70
8.74,	-1.04,	5.04
10.87,	2.57,	4.10
11.50,	1.17,	2.83
12.65,	-1.13,	-0.01
14.14,	-0.03,	-1.67
12.83,	2.81,	-0.97
8.02,	1.31,	1.43
8.18,	-2.93,	0.43
9.48,	0.50,	4.48
7.63,	-0.15,	6.94
6.85,	-3.28,	2.39
8.02,	1.08,	4.92
8.84,	-2.35,	0.73
9.65,	-3.44,	-1.85
13.07,	2.04,	1.40
14.30,	0.59,	-1.85
12.55,	3.14,	2.15
10.26,	-0.45,	2.68
11.47,	0.77,	1.31
9.57,	4.71,	7.53
5.56,	-4.93,	1.56
4.12,	-5.26,	1.33
4.78,	2.24,	3.74
7.02,	0.37,	1.86
11.76,	-5.83,	-1.27
16.28,	-0.25,	-1.96
15.51,	6.87,	5.22
12.47,	-2.21,	-0.08
11.35,	1.79,	2.04
9.08,	5.72,	6.62
5.05,	-4.22,	-0.29
3.29,	-3.61,	2.11
5.59,	-1.51,	3.04
8.31,	-1.39,	0.81
10.01,	-0.18,	4.94
13.45,	-1.89,	-0.07
16.10,	5.06,	3.69
14.15,	1.13,	1.74
11.28,	0.59,	-1.31
8.55,	2.91,	3.74
6.90,	-3.27,	-1.11
