x,	y,	z
5.79,	-3.36,	1.44
6.70,	-1.61,	4.21
10.36,	0.23,	4.03
11.65,	0.85,	3.80
12.38,	-0.95,	1.03
12.95,	0.42,	-0.96
11.29,	2.31,	0.64
9.97,	-1.25,	-2.11
9.38,	1.56,	1.39
8.96,	1.40,	3.81
7.66,	-4.50,	2.99
7.08,	-1.48,	5.17
7.56,	2.92,	5.79
8.77,	-1.10,	3.00
11.63,	-4.41,	-0.13
11.67,	-1.36,	-0.55
10.42,	5.01,	1.94
10.10,	1.12,	1.60
13.25,	-2.38,	-0.65
12.50,	1.58,	4.02
8.83,	1.76,	3.54
6.82,	-0.95,	4.47
5.96,	-2.07,	1.49
5.19,	-0.65,	3.32
8.90,	-1.22,	0.65
9.96,	-2.68,	2.03
13.62,	-0.47,	-2.65
13.51,	7.29,	5.31
13.10,	-3.69,	-1.75
14.68,	-0.88,	-1.68
10.62,	3.48,	5.23
6.61,	-3.54,	-0.77
3.82,	-0.09,	2.39
3.63,	2.42,	4.19
7.95,	-3.69,	1.47
10.80,	-4.82,	1.98
13.84,	2.40,	2.83
13.69,	4.49,	3.77
12.75,	-3.54,	-1.31
12.84,	-0.21,	-1.71
10.00,	4.39,	2.75
7.71,	-2.43,	-1.21
5.91,	-2.71,	2.70
6.93,	-0.89,	3.52
7.05,	0.79,	4.58
8.47,	0.86,	5.88
11.72,	-3.88,	1.78
13.11,	-0.60,	0.67
11.74,	4.76,	2.49
10.34,	-1.88,	-1.67
11.41,	0.60,	-2.15
10.61,	5.24,	3.61
8.70,	-3.97,	0.56
8.45,	-2.43,	2.32
8.10,	2.00,	6.93
6.32,	-2.49,	2.74
7.11,	0.39,	3.76
10.51,	0.37,	3.13
12.38,	-4.46,	-2.70
11.08,	0.71,	1.02
11.26,	2.32,	1.11
12.84,	1.98,	0.51
12.48,	-1.39,	3.49
10.64,	-4.86,	-0.21
7.12,	5.17,	7.02
5.51,	1.09,	3.91
4.81,	-5.54,	-0.23
7.11,	-1.45,	2.46
11.36,	0.14,	1.14
12.10,	-0.67,	1.40
13.75,	-0.12,	1.09
14.18,	0.63,	1.16
13.96,	4.58,	1.65
10.46,	1.98,	3.23
6.61,	-5.01,	-1.69
5.12,	0.55,	3.06
3.59,	0.69,	2.83
5.76,	-2.80,	2.05
11.52,	-3.91,	2.38
14.20,	0.98,	1.69
12.66,	3.13,	5.12
11.98,	-3.73,	-1.72
12.41,	3.35,	0.87
10.61,	5.16,	2.83
7.22,	-4.71,	-1.18
7.21,	-2.58,	0.72
7.17,	1.10,	6.12
6.21,	-4.05,	3.19
8.68,	1.41,	5.93
10.55,	1.97,	5.80
12.62,	-3.59,	-1.18
11.96,	0.34,	0.69
10.92,	2.02,	-0.78
11.78,	1.90,	-1.71
10.15,	-0.29,	2.32
9.74,	-4.89,	-0.39
9.54,	5.04,	6.38
7.84,	3.14,	7.12
5.93,	-6.20,	0.17
6.16,	-0.78,	3.51
9.69,	2.63,	2.28
11.24,	-3.02,	0.59
12.38,	-4.65,	-3.26
12.80,	6.56,	2.93
12.19,	2.34,	2.14
12.49,	-4.28,	-0.74
11.38,	0.23,	3.27
8.04,	2.65,	4.58
4.11,	-1.89,	1.65
3.98,	-2.49,	1.70
7.58,	-2.71,	0.74
10.87,	-0.43,	0.90
12.05,	-0.94,	2.53
14.14,	-1.40,	-1.29
14.99,	4.30,	2.80
13.42,	-0.30,	0.27
11.80,	-0.91,	-1.50
8.12,	1.64,	2.80
5.74,	-2.48,	-0.00
3.96,	-1.61,	2.80
4.87,	-0.06,	3.59
9.59,	-0.28,	3.88
11.91,	-2.09,	3.74
14.07,	-0.62,	1.37
13.14,	3.43,	2.47
12.10,	1.63,	-0.91
10.37,	-1.41,	-1.03
9.40,	-0.11,	-0.44
8.38,	2.02,	2.96
6.92,	-2.12,	3.50
6.92,	-4.14,	4.06
8.07,	-0.23,	5.00
8.90,	2.74,	4.94
10.72,	-1.96,	2.26
12.22,	-5.98,	-2.16
12.33,	4.86,	0.37
10.41,	5.81,	3.62
10.96,	-4.18,	-3.44
12.12,	1.69,	2.52
10.29,	-0.29,	3.54
7.97,	-3.14,	1.72
6.55,	2.34,	5.02
5.68,	-0.27,	2.73
6.87,	-3.27,	0.26
10.02,	0.28,	2.52
13.19,	-1.93,	-1.19
13.43,	0.33,	-0.36
12.39,	0.88,	2.52
13.72,	0.53,	-0.35
11.43,	2.83,	5.35
8.99,	-3.21,	0.70
4.49,	-0.67,	3.79
3.90,	0.80,	3.15
6.16,	-1.21,	1.55
8.15,	-3.91,	2.30
13.01,	-1.94,	-0.24
14.53,	6.12,	4.22
13.32,	-1.24,	1.11
13.75,	-4.30,	-3.22
12.15,	6.41,	4.15
8.98,	1.64,	0.94
5.42,	-4.68,	-0.29
5.38,	-1.18,	3.00
6.08,	-1.28,	2.88
7.13,	0.41,	4.01
11.26,	-1.50,	4.65
13.78,	-4.25,	-0.33
13.85,	5.23,	3.30
11.41,	2.67,	1.06
11.06,	-1.96,	-3.92
10.68,	3.64,	1.15
7.82,	-3.00,	1.94
7.63,	-5.27,	-0.44
7.78,	5.13,	9.74
7.34,	-2.09,	4.32
7.72,	-3.32,	2.99
9.33,	2.63,	4.51
11.77,	-1.24,	-0.53
12.17,	-3.51,	-2.10
11.16,	1.87,	1.13
12.22,	4.11,	1.18
11.22,	1.13,	3.51
11.11,	-4.35,	1.29
