x,	y,	z
9.11,	4.97,	6.77
6.53,	1.53,	6.26
4.07,	-5.99,	-0.11
4.88,	0.26,	3.75
9.28,	0.35,	1.06
11.23,	-4.57,	-0.57
14.30,	-0.63,	-0.38
15.77,	7.01,	2.62
13.52,	-0.06,	1.78
12.04,	-4.81,	-1.59
9.01,	5.46,	5.93
6.29,	1.69,	3.89
3.88,	-5.23,	-0.16
3.67,	-1.82,	3.87
8.06,	-0.03,	1.19
10.99,	1.49,	3.88
13.49,	-4.87,	0.18
15.58,	-0.66,	-1.47
13.23,	8.49,	5.34
11.46,	-0.30,	-1.02
9.53,	-3.82,	-1.02
8.42,	1.38,	2.02
5.88,	-0.06,	3.73
5.24,	-4.39,	2.25
6.73,	-1.37,	5.07
9.24,	1.33,	4.96
12.04,	1.08,	3.79
12.87,	-3.67,	0.50
13.96,	1.68,	-2.53
11.05,	6.29,	2.80
9.48,	-3.00,	-3.76
9.51,	-0.47,	0.02
9.16,	0.67,	4.91
8.35,	-4.70,	3.00
6.87,	0.52,	5.62
7.09,	3.81,	5.89
8.07,	-4.14,	0.15
9.82,	-4.51,	-0.96
12.81,	2.29,	0.57
12.40,	3.03,	0.98
12.09,	-1.47,	-0.11
13.46,	-0.08,	-0.14
11.63,	1.89,	4.39
9.10,	-0.93,	1.75
5.94,	-0.55,	4.63
4.76,	-1.51,	2.57
4.24,	-2.08,	2.32
7.19,	0.02,	1.86
11.69,	-2.89,	1.29
15.13,	-3.03,	-3.02
14.95,	6.73,	6.36
13.10,	-0.80,	1.59
12.41,	1.52,	0.65
9.48,	5.46,	6.92
4.99,	-5.03,	-1.21
3.88,	-3.57,	1.07
5.40,	1.81,	4.38
6.63,	-1.93,	2.42
10.61,	-2.53,	2.74
13.88,	1.43,	2.94
14.61,	2.39,	2.35
12.77,	-0.56,	0.28
11.81,	3.14,	-0.00
9.77,	3.14,	2.10
7.60,	-5.18,	-1.31
6.51,	-2.77,	2.11
6.75,	1.26,	5.42
6.30,	-0.95,	4.23
8.37,	-1.95,	4.29
11.54,	-0.69,	2.51
13.73,	1.62,	1.12
