x,	y,	z
11.46,	-0.74,	-2.65
10.92,	0.95,	0.56
11.21,	1.44,	-0.41
8.86,	0.41,	5.77
8.93,	-5.01,	1.32
7.57,	2.24,	6.57
6.69,	3.18,	5.68
7.91,	-3.96,	0.61
9.13,	-4.50,	0.43
11.40,	1.86,	0.20
11.08,	3.90,	3.06
12.68,	-2.48,	-0.99
14.39,	-0.35,	-0.16
12.57,	3.41,	4.08
9.38,	-1.07,	2.12
6.77,	-0.62,	2.66
5.28,	1.14,	3.93
4.68,	-3.29,	1.58
7.00,	-2.43,	1.31
10.98,	-1.66,	2.06
13.08,	-1.46,	-0.75
13.68,	3.82,	4.39
14.13,	-0.35,	1.12
13.72,	1.64,	0.49
9.56,	3.99,	4.73
6.21,	-3.98,	-0.58
5.74,	-2.18,	0.63
4.86,	0.97,	4.12
6.20,	-3.24,	2.07
10.63,	-1.21,	3.58
12.92,	1.89,	3.80
13.43,	1.07,	2.56
12.38,	-1.68,	-0.03
12.45,	3.89,	-0.25
10.13,	3.89,	1.76
7.43,	-5.61,	-1.97
7.78,	-3.16,	1.04
7.40,	2.45,	6.31
6.64,	-0.81,	5.27
8.55,	-2.79,	4.07
11.30,	-0.60,	3.47
11.80,	0.15,	0.12
10.64,	0.38,	0.09
11.27,	-0.84,	-2.36
12.69,	2.76,	-1.05
11.31,	1.75,	2.33
9.28,	-3.58,	0.37
9.88,	1.46,	4.13
8.27,	3.91,	6.88
4.83,	-4.41,	1.49
6.27,	-2.35,	1.51
9.17,	0.48,	2.71
10.53,	-3.56,	-1.45
11.95,	-0.34,	1.21
13.12,	3.23,	1.10
14.42,	2.82,	2.41
12.33,	-2.19,	1.65
10.06,	0.28,	1.79
7.64,	4.25,	5.86
4.13,	-2.77,	0.87
3.67,	-4.48,	1.22
8.34,	-0.49,	2.16
10.43,	0.45,	2.44
11.92,	-2.97,	1.18
14.12,	-0.97,	-0.11
14.56,	4.69,	3.42
14.01,	1.93,	0.31
8.92,	-1.45,	0.97
7.94,	-0.54,	0.84
5.82,	-0.28,	2.67
4.47,	-2.09,	2.28
6.29,	-2.17,	3.65
9.91,	-0.17,	3.79
12.27,	0.96,	3.96
12.95,	-0.95,	1.98
12.78,	0.30,	-0.83
12.76,	4.48,	0.07
9.56,	-0.41,	-0.46
8.03,	-4.39,	-2.44
8.93,	2.11,	4.81
7.66,	-0.59,	5.14
6.87,	-3.15,	4.14
7.91,	1.53,	6.42
10.07,	-0.83,	2.47
10.95,	-4.01,	-0.07
10.68,	-0.31,	-0.55
11.23,	3.67,	0.07
11.54,	3.56,	1.09
12.16,	-3.12,	-1.12
12.24,	-0.39,	0.34
10.09,	3.20,	5.40
8.00,	-1.41,	2.91
5.77,	-1.36,	3.83
5.44,	0.12,	3.81
7.05,	-1.34,	1.00
9.53,	-1.84,	1.77
12.46,	-3.26,	-1.60
14.90,	3.35,	0.08
13.14,	1.98,	3.77
12.70,	-4.44,	-2.42
11.36,	5.09,	5.59
8.35,	2.93,	4.97
4.10,	-5.12,	-0.57
3.62,	-0.14,	3.32
7.10,	-0.58,	2.31
9.88,	-3.51,	0.34
11.83,	-1.63,	2.47
14.44,	2.11,	0.59
13.62,	2.95,	3.94
13.07,	-2.51,	-1.63
10.86,	3.22,	2.17
8.18,	2.18,	2.74
6.07,	-4.20,	0.20
5.47,	-3.10,	2.49
6.24,	1.37,	4.42
7.48,	0.58,	5.42
11.83,	-3.18,	2.42
13.48,	-1.26,	1.59
13.03,	4.28,	1.57
11.09,	0.75,	-0.24
10.82,	-1.22,	-2.87
9.98,	2.38,	1.12
8.38,	-0.64,	2.27
8.17,	-3.59,	2.78
8.14,	0.22,	5.64
7.19,	1.24,	6.26
7.95,	-2.03,	1.92
10.14,	-1.64,	1.90
11.76,	-2.61,	-2.21
12.09,	2.02,	-0.57
10.72,	0.52,	1.48
12.76,	-1.39,	-2.57
12.37,	4.13,	5.44
10.15,	-2.17,	2.76
7.78,	-1.12,	2.48
6.51,	3.54,	6.40
4.98,	-3.31,	0.69
5.60,	-4.40,	0.73
10.08,	0.20,	2.12
12.89,	1.25,	0.50
13.91,	-1.16,	1.24
14.98,	-1.82,	-0.77
13.21,	6.14,	4.03
11.05,	3.44,	3.60
7.24,	-5.46,	-0.36
5.51,	-1.05,	1.96
3.50,	1.33,	3.73
5.35,	-2.01,	1.05
9.85,	-3.70,	3.07
13.09,	-2.35,	0.27
13.49,	6.21,	6.38
12.49,	-0.79,	2.16
13.74,	-0.71,	-2.45
12.00,	6.78,	4.50
7.28,	-2.43,	-1.10
6.62,	-5.33,	-1.01
6.80,	0.96,	4.91
5.98,	-1.26,	4.17
7.79,	-0.24,	4.31
10.51,	1.26,	6.14
13.63,	-3.51,	-1.02
13.40,	1.39,	0.47
10.40,	0.63,	-0.47
11.63,	-0.32,	-4.80
10.15,	4.22,	3.82
8.61,	-4.47,	0.67
9.87,	-0.08,	2.41
8.16,	6.30,	10.35
6.32,	-5.48,	0.89
7.17,	-3.69,	1.58
9.30,	2.43,	3.28
