x,	y,	z
10.94,	3.86,	4.84
12.03,	-0.08,	2.29
12.13,	-3.28,	-1.88
12.31,	2.15,	-0.94
9.86,	3.49,	1.06
8.12,	-2.69,	-1.04
9.20,	-0.95,	1.77
9.99,	2.07,	5.40
8.23,	-2.31,	4.27
8.59,	-1.63,	4.26
8.99,	-0.43,	3.13
8.92,	-2.09,	0.34
9.16,	-0.63,	0.58
10.39,	0.24,	0.22
13.43,	2.46,	-0.21
12.53,	2.67,	2.04
10.94,	-2.28,	-0.48
10.42,	2.24,	3.41
8.44,	1.02,	4.85
7.18,	-3.74,	1.68
5.58,	-0.56,	3.90
6.23,	-0.06,	2.45
9.43,	-2.94,	0.54
10.74,	-3.76,	0.00
14.87,	3.97,	0.67
14.77,	6.04,	4.86
12.28,	-5.62,	-2.31
11.04,	0.22,	0.71
6.78,	5.57,	6.20
5.20,	-3.45,	-0.22
6.25,	-2.93,	3.07
7.35,	-1.97,	3.12
8.79,	1.71,	2.55
10.21,	1.65,	6.00
14.61,	-5.26,	-3.48
15.50,	3.50,	2.28
11.38,	3.04,	1.48
9.92,	-2.14,	-2.52
8.00,	-0.18,	1.72
7.21,	-1.06,	1.13
6.62,	-0.81,	3.47
7.90,	-0.20,	4.61
9.20,	-2.35,	3.48
10.20,	0.09,	3.69
11.57,	1.64,	2.83
11.93,	-1.59,	-1.97
11.43,	1.81,	-0.35
9.95,	0.63,	0.06
9.93,	0.67,	-0.32
8.34,	2.78,	5.47
9.43,	-4.96,	2.01
9.13,	-2.54,	3.84
9.14,	3.25,	5.71
8.20,	-1.71,	1.80
8.27,	-3.99,	-0.25
9.80,	-0.16,	0.18
11.13,	3.55,	2.01
11.27,	-0.81,	0.99
13.51,	-0.17,	-0.24
11.93,	4.20,	4.62
9.58,	-1.12,	1.22
7.89,	-0.48,	3.12
7.05,	-0.36,	3.08
6.38,	-3.01,	1.59
6.31,	-1.10,	1.94
9.26,	0.36,	2.85
12.96,	-3.16,	-1.50
14.49,	2.10,	0.57
13.30,	0.52,	2.82
13.38,	-1.64,	-2.62
9.09,	4.99,	6.44
6.88,	-1.94,	0.96
5.03,	-0.97,	2.19
6.08,	1.99,	5.09
8.05,	-5.57,	0.64
8.81,	-3.49,	1.94
10.85,	2.76,	4.84
13.91,	1.61,	1.68
13.45,	-2.38,	1.00
12.98,	0.20,	-1.66
10.97,	7.56,	3.03
7.43,	-3.07,	-0.51
