x,	y,	z
12.65,	-3.70,	-2.71
13.71,	1.04,	-3.14
10.26,	4.95,	7.90
9.53,	-6.81,	-1.53
8.83,	3.04,	5.98
6.91,	4.01,	7.78
4.55,	-6.38,	-0.97
5.09,	-3.12,	1.90
8.79,	1.37,	2.20
11.84,	0.50,	0.18
14.59,	-1.56,	0.65
16.24,	-0.27,	-1.19
13.03,	6.49,	5.19
11.22,	0.63,	2.84
8.40,	-2.36,	0.89
5.94,	1.60,	4.88
3.10,	-3.04,	1.53
4.15,	-3.37,	1.36
8.43,	-1.00,	3.42
11.15,	-1.73,	1.04
14.19,	4.30,	4.66
14.59,	-0.58,	2.60
15.21,	-0.05,	-3.06
11.33,	8.53,	5.79
7.39,	-3.79,	-1.93
7.16,	-5.70,	-2.29
6.79,	0.76,	4.66
5.21,	-2.73,	3.61
6.40,	-3.66,	1.99
9.63,	1.44,	6.20
11.54,	-1.13,	1.35
12.98,	2.49,	2.24
13.53,	0.47,	0.54
13.82,	0.88,	-4.28
9.75,	4.80,	3.50
8.23,	-4.33,	-2.55
9.08,	0.13,	1.58
8.13,	0.82,	6.95
6.95,	-6.11,	2.52
7.64,	-0.77,	4.01
7.88,	3.58,	5.12
8.89,	-3.71,	-0.83
11.10,	-4.09,	-2.36
15.13,	3.96,	1.29
14.06,	3.20,	0.64
11.16,	-0.09,	1.81
10.70,	-0.75,	2.94
9.41,	1.75,	4.30
6.69,	0.28,	4.91
4.11,	-3.53,	1.18
4.29,	-2.01,	3.01
8.39,	-0.59,	0.37
9.73,	0.26,	2.37
14.36,	-1.95,	-1.18
17.57,	3.45,	0.33
14.09,	2.28,	3.13
11.81,	-3.28,	-1.57
9.39,	5.00,	5.01
6.77,	1.79,	4.28
3.83,	-5.63,	-0.25
3.38,	-1.55,	4.39
7.94,	-0.33,	2.22
10.07,	-0.71,	2.98
12.23,	-2.50,	1.34
15.59,	2.57,	0.36
13.63,	2.94,	3.55
11.95,	-4.42,	-3.94
9.53,	4.60,	2.99
7.56,	3.08,	3.87
6.79,	-5.98,	-0.36
6.13,	-2.90,	4.61
7.46,	0.20,	5.07
8.88,	0.73,	3.85
10.23,	-1.56,	3.08
11.70,	-3.12,	-1.80
14.30,	4.96,	1.10
12.56,	1.35,	-0.24
10.92,	-2.30,	-3.33
9.56,	3.50,	3.38
9.40,	-0.02,	2.09
8.51,	-2.47,	3.68
7.52,	-0.88,	5.15
7.29,	-1.93,	4.02
6.96,	-1.67,	1.34
7.31,	-0.05,	2.71
11.66,	-2.23,	-2.39
15.14,	2.99,	-0.26
14.04,	-1.22,	0.52
13.30,	-2.23,	-3.67
10.29,	6.66,	8.59
9.01,	-1.49,	2.37
6.54,	-2.25,	3.13
4.34,	1.19,	5.20
4.00,	-3.09,	1.24
6.92,	-3.35,	-0.05
10.09,	-1.68,	1.76
14.31,	1.24,	-1.33
15.55,	4.75,	5.92
15.10,	-4.67,	-2.08
12.64,	4.59,	3.50
9.42,	6.92,	6.66
5.74,	-4.72,	-1.27
4.62,	-4.02,	1.36
5.10,	-0.42,	4.02
6.22,	-1.09,	2.31
9.50,	-1.40,	4.83
12.27,	-2.71,	1.09
14.14,	6.62,	4.26
12.93,	2.36,	3.72
12.81,	-4.76,	-5.60
10.50,	4.48,	2.78
7.61,	-0.03,	1.14
6.60,	-5.10,	-0.50
7.69,	0.08,	5.89
7.22,	-0.71,	5.86
8.65,	-0.99,	3.29
10.14,	1.38,	4.96
11.40,	-2.52,	-2.68
12.94,	1.83,	-1.36
12.38,	-2.02,	-1.61
12.85,	-0.88,	-5.60
9.12,	6.43,	8.06
8.60,	-6.07,	0.28
9.70,	0.14,	4.19
8.13,	5.62,	9.56
6.09,	-5.29,	-0.37
6.16,	-4.57,	0.81
8.01,	1.07,	1.45
10.58,	3.15,	0.97
13.13,	-2.64,	0.30
16.51,	-2.41,	-3.02
13.67,	6.61,	4.87
10.44,	1.09,	2.93
8.88,	-1.89,	1.09
7.55,	2.45,	5.43
3.75,	-3.93,	1.76
3.06,	-4.66,	1.03
7.67,	0.93,	4.02
10.09,	-2.51,	0.83
13.70,	1.04,	0.58
14.85,	4.81,	4.98
16.05,	-1.64,	-2.52
13.53,	2.99,	1.41
8.81,	0.21,	2.32
6.52,	-3.06,	-2.00
4.82,	0.66,	4.40
5.31,	-3.64,	2.62
6.94,	-3.09,	2.35
9.61,	2.41,	5.81
12.05,	-0.34,	2.34
12.81,	-1.38,	0.26
13.76,	2.94,	0.68
13.47,	2.60,	-0.90
9.02,	-1.87,	-0.13
8.92,	-2.46,	-0.74
7.54,	2.33,	4.81
7.60,	-0.28,	4.76
6.77,	-4.62,	4.13
8.37,	-0.96,	4.68
10.11,	1.38,	3.00
9.75,	-1.23,	0.52
11.67,	-1.29,	-1.95
14.32,	2.17,	-1.13
13.89,	2.59,	-0.46
10.46,	-0.07,	0.60
9.50,	-0.11,	2.73
10.21,	1.07,	3.87
8.46,	0.20,	5.60
5.25,	-3.99,	1.80
5.33,	-1.44,	2.39
6.78,	-0.43,	1.37
8.39,	-2.52,	-0.26
13.05,	0.08,	0.74
16.36,	3.71,	0.56
15.29,	1.68,	1.77
12.11,	-2.78,	-0.33
9.99,	4.37,	4.19
7.45,	3.18,	5.79
4.33,	-5.37,	0.07
3.13,	-2.55,	3.94
6.31,	-1.15,	1.99
9.16,	-1.07,	1.80
11.81,	-3.19,	1.87
14.91,	-0.65,	-1.82
15.00,	7.95,	6.63
13.23,	-2.07,	0.06
10.78,	-0.06,	-0.23
8.58,	5.39,	6.00
4.72,	-3.96,	-0.70
5.04,	-4.01,	1.60
7.43,	-1.75,	4.62
8.97,	-1.30,	2.59
10.08,	2.18,	5.82
11.45,	-1.79,	1.36
13.77,	2.18,	-1.03
12.97,	5.44,	2.47
11.11,	-3.49,	-3.71
9.62,	-1.11,	-0.57
8.45,	1.88,	4.46
7.33,	-2.69,	3.10
7.55,	-0.47,	5.56
7.67,	0.31,	5.84
8.27,	-3.32,	1.28
9.60,	-1.22,	1.22
9.97,	-0.23,	-0.47
13.07,	1.90,	-1.71
13.66,	-0.03,	0.73
13.05,	-2.59,	-3.57
10.09,	6.36,	7.10
9.68,	-0.27,	4.10
8.58,	-3.01,	2.15
6.74,	2.05,	6.33
4.15,	-3.30,	1.21
5.29,	-3.64,	-0.72
8.88,	-0.95,	2.33
12.67,	-1.46,	-2.41
14.73,	5.23,	4.90
15.58,	-0.68,	0.84
13.69,	1.09,	0.21
10.47,	5.78,	6.24
6.65,	-2.09,	0.50
5.09,	-3.01,	1.30
4.66,	-1.36,	3.64
5.21,	-3.22,	2.06
9.38,	-0.57,	3.63
11.28,	-1.39,	2.80
14.98,	2.81,	0.46
13.78,	4.74,	5.59
13.76,	-2.26,	-3.63
11.46,	2.57,	1.20
8.28,	-2.17,	0.89
6.11,	-3.84,	-1.73
5.38,	2.10,	6.33
6.73,	-2.45,	3.96
8.65,	-3.90,	3.12
10.80,	2.17,	5.25
11.64,	1.21,	1.16
12.04,	-0.59,	-1.90
12.55,	0.23,	-0.74
