x,	y,	z
14.94,	0.41,	-1.36
12.46,	3.48,	4.47
11.08,	-1.19,	-2.04
9.28,	3.95,	4.32
9.26,	-0.53,	1.94
6.50,	-4.82,	0.46
5.67,	1.54,	4.84
7.41,	0.06,	4.20
9.04,	-4.26,	2.39
12.05,	0.02,	3.00
13.12,	3.77,	2.51
11.18,	-0.68,	-0.44
10.24,	-2.13,	-2.44
9.51,	3.53,	1.52
9.50,	1.66,	1.79
10.07,	-4.25,	1.99
9.00,	-2.82,	3.67
7.57,	3.15,	7.37
7.38,	-0.06,	4.32
9.82,	-2.58,	1.48
9.92,	-2.79,	1.05
10.83,	2.46,	-0.77
9.69,	2.99,	3.45
11.93,	-3.17,	-4.03
12.22,	3.19,	2.11
12.02,	0.07,	2.31
10.80,	-3.92,	0.41
9.22,	2.95,	5.55
6.70,	1.15,	4.42
5.24,	-5.06,	-0.60
7.00,	-0.58,	2.35
9.49,	-2.15,	0.19
13.09,	-0.77,	-1.66
13.21,	0.85,	3.01
13.56,	-0.88,	-2.34
11.45,	6.15,	6.31
10.12,	-0.70,	2.57
8.40,	-2.61,	1.11
5.88,	2.41,	5.09
4.53,	-2.41,	1.62
6.35,	-4.29,	0.69
10.99,	-0.41,	2.96
13.21,	0.24,	1.02
12.89,	1.88,	3.60
12.76,	-1.62,	0.30
11.65,	4.67,	1.81
8.49,	4.06,	4.27
8.43,	-5.74,	-2.68
8.50,	-1.68,	2.26
6.55,	0.92,	4.52
6.44,	-1.82,	3.50
9.68,	-0.54,	4.72
11.55,	-1.32,	3.08
12.71,	1.92,	1.01
10.62,	1.91,	2.41
10.89,	-1.91,	-4.47
10.40,	4.57,	1.03
8.56,	-2.04,	1.56
10.65,	-6.28,	-2.12
10.08,	5.15,	8.85
8.03,	0.73,	5.81
7.25,	-4.38,	1.83
8.70,	1.26,	4.14
9.83,	-1.89,	0.16
9.89,	-4.04,	-2.24
10.80,	1.91,	1.50
12.50,	2.47,	-0.10
11.61,	2.23,	2.84
10.62,	-2.18,	2.17
11.68,	0.34,	1.88
9.25,	3.97,	7.15
5.30,	-3.90,	0.19
5.19,	-3.02,	1.23
7.51,	-0.34,	1.72
9.37,	-1.34,	0.08
12.50,	-0.82,	1.60
14.69,	-0.37,	-0.31
13.69,	4.62,	2.70
10.93,	2.55,	3.38
9.62,	-1.46,	0.12
8.95,	1.79,	3.46
5.71,	-2.66,	2.01
3.80,	-4.28,	1.00
7.30,	1.28,	4.54
9.91,	-1.45,	2.19
12.49,	-1.91,	1.96
13.32,	1.61,	2.75
12.95,	1.69,	0.92
11.70,	1.05,	-0.27
8.71,	0.06,	0.74
8.84,	-0.36,	-0.11
8.64,	-0.54,	3.15
7.41,	-3.20,	3.11
7.32,	-0.84,	4.82
9.29,	3.17,	5.88
10.52,	-2.47,	2.57
11.37,	-4.85,	-1.58
11.50,	3.75,	1.28
10.23,	2.42,	-0.17
10.13,	-0.54,	-2.43
10.04,	0.30,	1.66
11.03,	-0.87,	1.05
10.07,	0.87,	4.93
8.40,	0.08,	5.84
7.45,	-1.24,	3.74
7.78,	-0.83,	3.34
9.08,	-1.61,	0.83
8.58,	-2.56,	0.69
11.75,	0.25,	-1.13
12.34,	4.18,	2.45
11.83,	-1.41,	-0.21
11.53,	-1.07,	0.44
11.40,	3.29,	4.82
9.81,	-0.84,	3.10
6.62,	-1.88,	1.91
5.22,	1.41,	3.84
6.24,	-2.88,	-0.17
8.96,	-3.13,	0.22
12.41,	-0.76,	1.09
15.02,	2.41,	0.28
13.58,	1.30,	3.00
11.46,	-2.89,	-1.28
9.66,	6.46,	5.06
8.28,	2.53,	4.32
6.97,	-6.71,	-1.28
5.67,	-1.22,	3.87
6.55,	1.62,	3.30
8.64,	-1.77,	2.65
11.99,	-3.69,	1.59
14.25,	1.17,	0.95
11.96,	4.88,	4.16
10.59,	-3.47,	-1.30
10.02,	0.96,	-0.15
8.89,	4.84,	4.09
8.15,	-3.52,	0.19
8.22,	-4.22,	2.97
8.54,	1.45,	6.26
8.26,	0.80,	5.78
9.96,	-0.57,	2.99
10.54,	-1.56,	1.81
11.88,	-0.17,	-3.00
10.51,	3.14,	1.54
9.94,	-2.35,	-3.06
11.29,	2.68,	0.13
10.24,	0.06,	4.63
10.45,	-7.04,	-0.79
9.01,	3.68,	7.40
8.29,	4.13,	6.00
7.05,	-5.66,	-0.36
7.45,	-3.99,	0.93
10.36,	2.28,	1.18
10.98,	1.58,	1.36
12.23,	-3.08,	-0.96
13.77,	1.11,	-0.37
10.50,	4.26,	5.04
10.17,	-2.48,	0.87
9.73,	-0.00,	3.40
7.89,	1.17,	4.55
4.51,	-2.78,	1.20
5.18,	-0.84,	2.15
9.93,	-2.18,	0.97
12.90,	-2.70,	-0.89
14.00,	3.70,	4.16
13.32,	-0.30,	1.94
12.09,	1.96,	0.70
8.93,	6.14,	5.45
6.61,	-4.23,	-0.82
7.51,	-3.97,	-0.31
6.99,	0.61,	4.54
6.39,	-2.25,	1.49
9.05,	0.15,	4.98
11.40,	-1.17,	2.64
13.52,	1.31,	1.84
11.91,	2.11,	3.24
11.62,	-0.48,	-2.55
10.73,	3.17,	0.77
7.42,	-3.16,	0.37
8.23,	-4.56,	-1.26
9.16,	5.03,	8.45
8.09,	-1.58,	4.94
8.61,	-3.83,	3.27
9.76,	2.76,	5.74
9.99,	-0.15,	0.82
10.00,	-4.14,	-1.78
11.54,	1.63,	-0.78
11.42,	3.62,	1.02
10.40,	0.80,	0.87
9.36,	-1.14,	3.33
11.74,	-1.17,	1.45
9.99,	3.10,	6.48
6.56,	-2.75,	1.56
6.48,	-2.65,	1.06
7.72,	-0.98,	1.61
9.91,	-1.00,	-0.73
11.20,	-0.14,	2.20
13.13,	-0.55,	-1.07
13.91,	4.49,	3.25
11.52,	0.66,	2.66
9.78,	-1.35,	0.54
9.51,	4.27,	5.05
6.52,	-3.73,	1.87
4.61,	-7.16,	-0.66
6.19,	3.61,	4.65
8.93,	1.37,	3.04
12.43,	-6.36,	-1.03
14.77,	-0.12,	0.88
13.83,	5.17,	3.87
12.18,	0.29,	-0.55
7.88,	0.13,	2.15
7.89,	0.50,	1.26
7.48,	0.17,	2.80
7.38,	-3.01,	2.77
7.28,	-3.70,	2.18
9.11,	2.79,	5.13
11.00,	0.38,	3.68
12.10,	-5.11,	-0.18
12.91,	2.23,	0.37
11.83,	6.35,	2.25
9.44,	-3.01,	-1.94
8.60,	-3.86,	-1.79
9.11,	2.92,	4.28
8.76,	0.51,	3.96
8.15,	-2.53,	4.79
8.82,	-0.91,	4.89
9.30,	-0.79,	3.01
9.26,	-0.70,	1.12
9.12,	-1.59,	0.19
12.02,	-0.20,	-3.14
12.13,	3.43,	2.35
11.39,	-1.81,	-1.09
10.59,	2.74,	3.20
10.52,	3.60,	6.31
9.02,	-3.93,	1.84
7.30,	-1.60,	4.11
5.99,	1.10,	3.22
6.15,	-1.75,	1.33
9.56,	-3.51,	-0.09
12.13,	-0.99,	0.05
14.14,	3.31,	0.96
13.10,	0.69,	2.55
12.94,	-2.72,	-1.27
10.40,	4.50,	5.21
8.38,	2.63,	3.84
6.82,	-3.91,	1.22
5.79,	-2.94,	2.15
5.66,	-0.46,	2.82
7.51,	0.19,	2.33
11.63,	-3.20,	1.74
14.88,	-3.12,	-1.39
14.11,	5.90,	5.27
11.52,	1.01,	1.44
9.39,	-0.07,	-0.52
7.38,	2.07,	3.27
7.24,	-2.27,	-0.06
7.59,	-2.06,	2.95
8.71,	-0.79,	3.39
7.97,	-0.46,	4.77
10.32,	-0.16,	3.05
11.56,	0.51,	2.37
12.30,	-0.57,	-0.98
11.70,	0.60,	-0.85
10.29,	0.09,	-0.50
10.01,	0.29,	-0.99
8.09,	0.91,	4.63
8.37,	-4.13,	2.25
9.50,	1.01,	5.93
9.03,	3.28,	6.78
8.50,	-4.08,	1.52
8.75,	-4.31,	0.75
10.01,	2.51,	0.69
9.77,	2.46,	1.96
12.38,	-3.20,	-2.09
13.29,	0.55,	-0.15
11.05,	4.03,	3.87
9.58,	-1.12,	2.22
9.16,	-0.04,	3.18
8.81,	1.57,	4.77
6.08,	-3.60,	1.04
5.06,	-1.19,	2.12
8.44,	-0.83,	1.83
12.12,	-2.59,	-1.77
13.60,	1.52,	2.60
13.51,	0.24,	1.17
13.07,	3.52,	2.51
10.26,	3.63,	4.80
7.00,	-3.80,	0.29
6.71,	-0.69,	2.20
6.16,	-0.75,	2.60
6.16,	-4.17,	0.36
8.52,	-0.06,	3.41
11.62,	0.88,	2.54
14.06,	-0.26,	2.60
13.27,	-1.82,	1.40
12.81,	4.17,	1.00
9.94,	4.30,	2.94
6.75,	-5.55,	-2.96
7.37,	-1.70,	0.81
8.74,	1.32,	3.85
8.23,	-2.52,	2.83
8.54,	-1.54,	4.45
10.51,	1.08,	3.89
