x,	y,	z
10.43,	-3.12,	1.00
10.25,	-5.33,	-2.88
10.67,	5.30,	1.11
10.53,	5.24,	1.11
11.49,	-4.27,	-0.95
13.60,	-2.98,	-0.28
9.86,	4.49,	6.53
7.36,	0.76,	5.14
6.64,	-2.05,	3.32
7.63,	-1.55,	3.43
8.20,	-2.03,	0.49
6.72,	-0.45,	2.94
10.95,	-1.16,	-1.33
13.79,	3.38,	0.73
13.01,	-1.45,	0.25
13.04,	-2.77,	-2.48
12.48,	6.12,	6.46
9.67,	0.28,	2.95
5.59,	-2.33,	2.77
3.93,	0.67,	4.80
6.01,	-2.60,	0.28
8.94,	-1.80,	1.41
11.08,	-4.57,	0.16
14.40,	1.13,	-1.62
13.18,	5.89,	6.64
12.31,	-5.41,	-3.00
11.66,	3.98,	3.10
10.27,	6.82,	5.99
6.24,	-6.64,	-2.28
4.99,	-3.31,	1.62
6.13,	0.34,	4.46
8.18,	-1.45,	0.75
10.31,	-1.66,	5.53
12.62,	-3.97,	-1.14
12.65,	7.51,	5.09
10.84,	2.14,	1.90
11.50,	-3.14,	-3.99
10.81,	2.46,	2.89
9.38,	-1.61,	0.48
7.18,	-1.49,	3.11
7.54,	1.18,	6.29
7.92,	-2.76,	4.48
9.32,	-1.16,	2.71
9.98,	2.35,	4.47
10.40,	-3.73,	-3.33
11.29,	0.80,	-2.24
10.23,	1.51,	0.91
11.97,	-0.99,	-3.23
12.16,	3.75,	6.36
11.59,	-3.78,	2.21
8.48,	0.39,	3.96
6.75,	5.55,	8.25
6.17,	-5.32,	-0.37
6.96,	-5.86,	0.07
9.13,	0.92,	1.30
10.55,	2.99,	1.38
12.18,	-1.39,	0.17
14.45,	-1.62,	-1.56
13.32,	4.69,	3.66
11.79,	1.65,	2.36
9.37,	-2.06,	1.98
7.22,	-0.04,	2.85
3.60,	-1.31,	3.10
4.35,	-3.04,	0.80
9.17,	-0.98,	3.66
11.67,	-4.07,	0.17
13.96,	4.05,	3.18
12.86,	3.74,	5.28
12.97,	-0.67,	-3.02
10.99,	5.08,	4.53
9.38,	-3.92,	-1.77
8.51,	-3.02,	-0.99
5.75,	1.58,	4.82
5.73,	-3.41,	2.09
