x,	y,	z
9.82,	-3.32,	-1.08
12.68,	-0.71,	-2.25
11.93,	-0.47,	1.41
12.76,	-1.75,	-4.45
11.82,	8.20,	7.20
10.51,	-2.05,	2.81
10.82,	-3.72,	-0.30
8.25,	7.18,	9.29
4.32,	-4.54,	0.77
4.68,	-7.27,	-1.56
6.19,	2.23,	4.40
10.10,	0.63,	-0.01
13.36,	-3.78,	0.59
15.02,	-3.08,	-2.31
14.41,	8.60,	5.38
12.58,	3.41,	3.40
10.63,	-4.48,	-0.89
8.99,	1.06,	3.38
4.09,	-0.37,	2.79
2.84,	-3.80,	0.32
5.23,	-1.07,	4.08
9.06,	-1.89,	1.51
13.25,	2.69,	4.10
14.05,	-0.16,	3.46
15.36,	-1.06,	-2.16
13.45,	7.40,	3.35
9.11,	-0.76,	-0.28
7.59,	-6.46,	-3.40
7.01,	2.45,	5.17
5.85,	-0.39,	4.81
6.04,	-4.34,	2.55
8.12,	1.36,	6.24
10.95,	-0.15,	2.39
12.32,	-0.66,	0.87
13.63,	0.12,	0.15
13.80,	0.50,	-3.32
10.46,	3.04,	2.14
8.77,	-2.45,	-0.92
9.09,	2.08,	3.41
8.35,	2.59,	6.89
7.38,	-5.95,	2.58
6.68,	-3.28,	4.25
7.93,	3.48,	3.69
7.96,	-0.06,	2.52
11.48,	-5.30,	-3.18
14.59,	1.78,	-0.45
12.44,	2.82,	1.60
11.47,	-0.68,	-0.54
11.46,	1.45,	4.06
12.12,	0.85,	2.77
7.38,	-0.93,	3.84
5.02,	-1.33,	2.85
4.08,	-2.63,	2.04
6.12,	-1.69,	0.31
9.00,	-0.47,	2.95
12.97,	-3.18,	-0.98
16.22,	3.41,	1.75
15.11,	3.77,	3.41
12.60,	-1.04,	-1.17
11.19,	3.82,	3.26
7.86,	-1.16,	1.39
4.69,	-4.99,	-0.08
3.17,	-0.08,	4.30
5.76,	-0.21,	2.18
8.81,	-1.54,	3.85
11.55,	-2.89,	2.40
15.57,	3.94,	2.31
14.61,	3.77,	4.31
12.48,	-3.35,	-4.50
10.57,	3.28,	1.50
7.98,	-0.04,	0.08
7.07,	-3.92,	-0.50
6.39,	-2.05,	4.79
6.82,	-1.36,	4.29
7.79,	0.88,	5.12
9.54,	0.57,	4.47
12.01,	-2.78,	-0.47
14.12,	1.36,	-1.29
12.18,	1.85,	0.34
11.08,	-2.27,	-3.20
10.46,	3.23,	2.73
9.53,	1.42,	3.71
8.04,	-2.74,	2.86
8.02,	0.31,	6.00
7.22,	-1.84,	3.36
6.25,	-3.72,	1.96
7.70,	0.90,	2.41
9.36,	-0.29,	1.55
15.05,	0.07,	-1.89
13.84,	0.98,	2.62
12.64,	0.29,	-1.83
12.32,	6.90,	5.76
10.61,	-2.07,	1.98
8.96,	-5.49,	0.10
4.71,	2.52,	5.82
3.10,	-0.40,	2.97
5.69,	-3.36,	0.69
7.80,	-2.66,	2.86
14.40,	2.37,	-0.95
15.10,	5.73,	6.34
14.42,	-4.24,	0.16
14.76,	3.24,	0.17
11.35,	10.45,	8.47
7.42,	-5.64,	-3.08
5.98,	-5.49,	-0.90
4.65,	1.75,	5.43
4.87,	-1.95,	1.27
7.28,	-1.17,	5.35
10.49,	-2.31,	3.08
14.66,	4.11,	2.65
13.66,	3.44,	5.34
13.77,	-4.13,	-5.65
11.50,	3.81,	1.32
9.00,	0.88,	0.15
6.96,	-4.75,	-1.32
7.88,	0.25,	4.48
7.19,	-0.07,	5.99
7.09,	-2.90,	3.44
9.05,	1.66,	5.26
10.23,	-1.07,	1.16
12.61,	-1.91,	-2.55
12.54,	0.25,	0.77
12.68,	-0.47,	-3.73
10.65,	6.62,	4.63
9.74,	-1.35,	2.95
9.89,	-4.57,	-0.04
8.66,	5.63,	8.90
6.31,	-3.17,	1.90
5.98,	-6.17,	-0.54
6.48,	0.44,	3.37
9.01,	1.38,	-0.27
11.99,	-0.84,	2.56
14.71,	-5.17,	-3.06
15.05,	6.53,	3.04
12.16,	6.60,	5.91
10.46,	-4.32,	-1.20
10.19,	0.18,	3.29
6.05,	0.32,	4.39
2.34,	-5.05,	1.11
4.90,	0.48,	3.42
7.52,	0.23,	3.18
12.05,	-3.44,	-1.19
14.16,	2.00,	3.17
16.09,	1.04,	0.43
15.16,	1.29,	-0.55
10.24,	1.97,	2.90
8.54,	-1.24,	-0.87
6.00,	0.33,	2.85
5.11,	-1.87,	2.63
5.14,	-4.86,	2.44
8.29,	0.26,	3.50
10.36,	1.96,	5.21
12.58,	-3.21,	0.76
14.24,	1.90,	0.93
14.06,	4.31,	1.66
10.86,	-1.07,	-2.34
8.73,	-1.10,	0.17
8.70,	0.11,	0.93
7.52,	0.77,	4.42
6.83,	-3.21,	4.21
7.14,	-3.05,	4.49
9.10,	0.99,	3.77
9.51,	1.68,	2.70
10.66,	-3.15,	-1.10
14.16,	-1.00,	-3.44
13.17,	4.20,	1.44
11.06,	0.11,	-0.40
9.92,	-0.27,	2.93
11.22,	1.71,	3.90
8.06,	-1.05,	5.04
6.26,	-3.20,	2.81
4.95,	-0.82,	3.47
5.58,	-1.26,	1.06
8.13,	-1.30,	1.74
10.79,	-2.38,	0.11
16.45,	4.61,	1.04
15.40,	3.56,	3.65
12.91,	-3.28,	-2.32
12.12,	4.80,	3.90
8.85,	1.58,	3.89
6.35,	-5.93,	-0.74
2.80,	-0.22,	5.36
3.76,	-0.63,	3.75
7.92,	-1.63,	1.35
9.78,	-2.43,	4.09
15.80,	0.10,	-2.85
16.32,	8.91,	6.71
13.46,	-5.06,	-3.58
12.47,	-1.36,	-3.46
8.42,	4.64,	4.97
6.38,	-3.10,	-2.47
4.80,	-2.65,	3.51
6.33,	-1.87,	3.82
8.11,	-0.97,	3.34
9.18,	1.50,	5.35
12.03,	-2.33,	1.22
13.89,	-0.44,	-2.01
13.23,	4.26,	2.39
11.80,	-2.49,	-3.32
10.09,	1.87,	0.38
8.70,	2.75,	4.62
7.70,	-4.76,	0.80
7.53,	-0.21,	5.43
7.56,	0.45,	5.60
7.26,	-4.62,	2.20
9.04,	-0.10,	1.95
