x,	y,	z
9.02,	1.32,	4.54
11.53,	-1.06,	2.98
12.50,	-3.38,	-0.76
12.35,	5.10,	1.18
9.76,	1.77,	2.12
9.60,	-3.03,	-4.57
9.43,	5.08,	4.25
9.41,	-3.95,	2.13
9.70,	-6.88,	-0.08
8.96,	5.98,	9.30
7.69,	0.89,	4.46
8.04,	-6.05,	-0.66
8.84,	-0.63,	1.74
10.97,	2.38,	0.30
11.09,	-1.04,	0.27
13.24,	-1.01,	-1.43
13.15,	5.01,	2.61
9.31,	0.45,	3.61
9.85,	-4.03,	0.24
9.11,	2.42,	6.11
7.00,	-0.06,	3.35
5.11,	-2.79,	1.17
6.63,	-0.73,	2.65
10.63,	-2.83,	-1.02
13.27,	1.03,	0.22
13.57,	1.14,	3.10
13.97,	-2.51,	-1.79
11.19,	5.91,	5.43
8.29,	2.64,	3.96
6.67,	-3.38,	0.14
6.90,	-0.16,	3.23
6.33,	-2.81,	2.03
6.34,	-2.32,	1.39
10.00,	0.56,	4.66
13.72,	-1.71,	0.13
13.98,	1.67,	3.81
12.35,	0.70,	0.90
11.44,	3.37,	0.85
8.46,	0.99,	1.88
7.05,	-5.33,	-1.97
8.03,	0.78,	2.66
7.60,	-0.00,	4.67
7.64,	-4.33,	2.18
9.42,	0.76,	5.30
11.79,	2.03,	3.13
11.70,	-0.67,	0.53
11.20,	-2.09,	-1.62
11.30,	1.91,	-0.72
10.32,	3.28,	0.73
8.19,	-1.45,	1.63
9.80,	-3.43,	2.00
10.84,	1.77,	5.10
9.25,	0.99,	6.42
7.39,	-2.99,	1.05
7.35,	-0.44,	3.37
9.24,	-2.31,	-0.96
10.02,	0.00,	0.08
11.09,	-0.77,	0.79
14.06,	0.20,	-1.94
12.50,	4.84,	4.70
10.06,	-2.19,	1.44
9.53,	0.43,	2.07
8.70,	5.45,	7.14
5.58,	-6.04,	0.18
5.28,	-4.82,	0.20
7.55,	2.86,	4.67
10.06,	-1.78,	-0.46
12.79,	-2.98,	1.13
14.87,	0.91,	0.26
13.70,	5.74,	4.22
10.74,	-0.72,	1.90
8.35,	-0.48,	0.80
6.60,	3.38,	5.10
6.51,	-2.30,	0.73
6.04,	-4.50,	2.30
8.18,	-1.05,	2.58
9.85,	2.46,	4.19
12.67,	-0.45,	2.89
13.88,	-4.44,	0.10
13.41,	3.71,	0.83
11.46,	7.25,	3.72
8.02,	-4.71,	-2.75
7.55,	-4.45,	-1.63
7.94,	2.75,	5.01
7.58,	-1.52,	3.39
7.96,	-2.37,	4.37
9.65,	0.90,	5.48
10.64,	-0.37,	1.69
11.37,	-0.31,	0.73
11.04,	-1.30,	-2.03
12.48,	2.42,	-2.81
10.41,	1.77,	1.95
9.37,	-4.58,	-2.66
9.86,	4.28,	6.52
10.07,	1.33,	6.19
8.81,	-4.62,	1.82
7.50,	0.25,	4.79
7.12,	-0.20,	1.97
7.53,	-3.93,	-0.75
9.98,	-1.81,	0.33
12.73,	1.54,	0.08
12.94,	3.67,	3.35
12.78,	-1.64,	0.69
11.36,	1.05,	2.14
9.74,	4.17,	5.58
7.30,	-1.48,	2.10
6.25,	-2.92,	2.47
5.96,	-2.14,	1.89
6.70,	-0.47,	2.15
9.91,	-0.82,	2.80
12.35,	-3.98,	-0.02
16.03,	4.02,	1.53
13.52,	4.58,	5.39
10.95,	-2.93,	-3.24
9.32,	4.00,	3.33
6.17,	-0.93,	1.56
5.88,	-5.05,	-0.81
7.00,	0.30,	4.86
8.11,	-0.62,	2.88
8.92,	-1.40,	3.04
11.46,	-0.08,	3.44
14.09,	0.52,	0.88
12.74,	0.94,	1.31
11.27,	-0.17,	-1.02
9.69,	2.07,	0.91
8.42,	0.33,	0.73
7.09,	-3.27,	1.79
8.02,	-1.78,	3.70
8.67,	0.63,	5.33
8.71,	0.06,	4.62
9.88,	-2.10,	2.40
10.76,	-1.77,	0.15
10.90,	2.11,	0.04
10.30,	1.26,	-0.32
11.67,	-1.33,	-1.58
12.20,	1.01,	0.35
9.79,	1.86,	3.78
9.56,	-1.27,	2.99
9.32,	-0.03,	4.31
8.29,	0.34,	4.25
6.18,	-3.05,	0.93
7.01,	-1.14,	1.39
9.39,	-2.09,	0.02
