x,	y,	z
10.27,	0.93,	1.09
14.45,	0.70,	-0.53
14.88,	-1.17,	1.10
14.65,	-1.26,	-1.86
12.95,	5.48,	3.48
9.92,	1.40,	3.45
8.89,	-4.75,	-0.21
5.09,	0.30,	4.85
2.84,	-0.31,	3.89
5.48,	-2.38,	0.69
7.87,	-1.44,	3.81
13.26,	-3.09,	-2.40
16.04,	6.94,	3.45
14.27,	-3.02,	1.00
14.90,	-5.46,	-6.93
10.09,	9.60,	8.64
7.56,	-0.69,	-0.30
5.78,	-4.61,	-0.12
5.69,	0.57,	5.01
6.17,	-3.07,	2.71
8.02,	-1.73,	2.66
10.30,	0.37,	5.15
13.86,	-1.08,	-0.98
12.84,	3.07,	3.62
13.08,	-1.46,	-2.17
11.66,	2.84,	-0.50
8.89,	3.11,	3.46
7.91,	-5.64,	-1.87
8.37,	1.46,	4.35
7.22,	-0.06,	6.16
7.00,	-6.09,	1.52
8.62,	1.10,	4.60
9.50,	2.77,	3.32
10.96,	-2.66,	-1.66
13.33,	-0.45,	-1.35
13.35,	1.07,	-0.71
12.29,	3.24,	0.41
9.65,	0.43,	5.18
10.36,	-4.63,	0.01
8.47,	3.09,	7.38
5.70,	-0.06,	4.76
4.37,	-3.97,	-0.07
5.56,	0.10,	3.52
9.68,	-1.42,	-1.01
12.14,	0.93,	0.80
15.05,	-0.46,	0.92
16.63,	-0.46,	-2.56
12.37,	6.27,	6.26
10.50,	-0.65,	1.01
8.46,	-0.13,	2.43
6.22,	1.33,	4.75
2.49,	-5.52,	1.36
4.49,	-2.39,	1.88
8.91,	0.95,	4.18
11.10,	-3.72,	0.34
14.90,	2.69,	3.09
15.19,	3.67,	3.52
14.46,	0.15,	-1.98
9.80,	1.88,	3.25
8.10,	-1.68,	-2.20
6.83,	0.82,	2.23
5.51,	-3.10,	2.62
6.03,	-5.95,	2.58
9.45,	1.16,	4.78
9.77,	3.76,	6.13
11.43,	-3.16,	0.06
13.03,	-1.64,	-1.66
13.81,	3.62,	0.06
12.79,	1.25,	-2.19
9.10,	-0.99,	0.57
9.49,	-1.11,	0.85
8.51,	1.28,	5.31
7.12,	-1.13,	5.60
6.93,	-3.01,	3.39
7.81,	-0.44,	4.25
8.75,	-1.10,	0.69
9.02,	-1.24,	0.79
13.37,	-0.33,	-1.31
15.31,	3.01,	-0.20
12.48,	0.75,	1.63
11.27,	-1.77,	-0.02
10.77,	3.73,	5.51
8.69,	0.90,	5.11
5.10,	-3.88,	2.10
3.71,	-0.71,	3.88
5.09,	-1.46,	1.07
8.20,	-2.13,	0.36
12.00,	-2.48,	0.17
15.84,	1.84,	-1.16
15.42,	4.32,	4.68
13.21,	-3.90,	-1.74
11.45,	5.25,	4.19
8.41,	5.73,	6.75
5.58,	-6.16,	-1.57
3.96,	-2.78,	2.97
5.50,	-0.98,	3.16
7.91,	-1.56,	0.94
10.58,	-1.27,	4.00
13.70,	-2.95,	-0.77
15.64,	6.89,	4.49
13.41,	2.27,	2.40
11.22,	-2.32,	-3.46
8.75,	3.18,	3.45
6.77,	-1.53,	0.03
5.74,	-3.52,	2.31
7.17,	-0.99,	5.14
7.85,	-1.80,	5.15
9.57,	0.19,	3.29
10.28,	1.94,	3.97
12.81,	-0.84,	-3.39
13.66,	2.62,	-0.41
12.40,	-2.42,	-2.60
11.47,	0.37,	-2.66
8.89,	3.09,	6.53
8.31,	-5.26,	0.30
8.04,	0.57,	6.13
7.43,	2.53,	6.63
6.56,	-4.16,	0.37
7.51,	-2.93,	1.09
9.61,	-0.53,	0.00
12.12,	2.43,	-0.08
13.67,	0.71,	2.08
14.82,	-3.10,	-2.79
12.25,	5.70,	5.61
10.86,	1.96,	4.24
7.95,	-2.59,	1.42
6.28,	0.86,	5.04
3.92,	-3.08,	1.90
3.78,	-3.93,	1.22
8.66,	0.51,	3.32
11.46,	-2.14,	0.79
15.44,	2.54,	0.96
14.79,	2.91,	4.68
14.35,	-1.21,	-2.95
11.75,	6.36,	5.04
7.06,	-2.71,	0.78
6.10,	-4.96,	-1.84
4.75,	1.58,	6.06
5.12,	-3.47,	1.77
8.28,	-1.93,	3.15
10.61,	0.94,	4.70
14.13,	1.53,	1.02
13.21,	1.22,	3.49
14.40,	-1.26,	-1.79
12.06,	4.12,	1.51
8.18,	-2.01,	-0.70
7.42,	-4.23,	-1.49
7.44,	0.70,	3.88
6.60,	-1.58,	4.61
6.86,	-4.34,	3.67
9.70,	0.24,	4.85
10.03,	0.37,	2.96
10.68,	0.65,	-0.07
11.74,	1.15,	-0.05
