x,	y,	z
10.09,	-5.04,	-0.78
8.69,	3.72,	6.79
7.11,	1.52,	6.44
6.51,	-4.94,	1.52
7.38,	-0.96,	3.54
9.15,	0.64,	1.10
10.82,	-1.57,	0.70
13.77,	-3.36,	-2.98
14.25,	4.48,	0.34
11.42,	1.90,	2.77
11.86,	-3.73,	-1.59
11.43,	3.52,	5.70
8.74,	0.81,	4.60
4.11,	-4.38,	1.39
2.77,	-0.30,	3.42
5.90,	-0.00,	1.31
9.74,	-2.15,	1.19
13.75,	-3.29,	-0.61
16.33,	2.84,	0.95
13.91,	3.87,	3.34
12.73,	-2.23,	-0.88
10.89,	2.75,	2.71
8.20,	2.69,	3.68
4.54,	-4.23,	0.32
3.73,	-2.39,	3.58
6.40,	-1.43,	1.97
8.11,	1.05,	3.60
11.47,	-1.57,	3.60
14.91,	-3.01,	-1.12
14.80,	5.29,	3.41
12.86,	2.48,	0.45
9.83,	-1.78,	-1.89
8.67,	1.19,	0.77
6.83,	-0.51,	2.23
6.52,	-3.10,	2.97
7.33,	-1.57,	5.13
7.56,	-0.59,	5.53
9.60,	1.69,	3.77
10.40,	0.14,	3.12
14.03,	-2.83,	-3.93
13.75,	2.69,	0.02
10.01,	0.47,	-0.88
10.07,	0.30,	-0.96
10.33,	1.70,	4.81
9.62,	-4.46,	2.04
7.18,	0.03,	5.05
6.69,	3.27,	6.29
6.14,	-3.74,	0.66
6.66,	-4.49,	0.61
11.95,	1.44,	0.45
13.93,	2.13,	0.89
13.79,	-1.52,	-1.54
13.12,	0.65,	1.03
12.74,	3.40,	3.13
11.10,	1.01,	3.02
7.61,	-2.10,	2.80
5.29,	-1.56,	3.07
2.90,	-1.94,	2.37
4.22,	-0.61,	1.23
9.40,	-1.93,	3.42
13.82,	-5.41,	-2.08
15.96,	7.36,	5.94
13.62,	1.99,	4.23
13.93,	-0.85,	-3.31
10.16,	6.14,	6.97
7.08,	-3.70,	-2.31
5.48,	-3.02,	1.03
5.15,	-0.14,	4.02
5.82,	-3.44,	2.71
8.54,	0.14,	4.00
10.59,	2.20,	5.77
15.38,	-0.55,	-0.67
14.64,	1.67,	2.49
12.59,	0.22,	-2.52
11.16,	3.06,	-0.41
8.42,	2.24,	1.66
7.39,	-5.42,	-0.54
7.37,	-1.47,	2.86
7.09,	1.78,	7.00
7.10,	-3.69,	3.67
8.61,	-1.22,	3.47
10.22,	2.87,	3.40
12.15,	-0.22,	-0.49
13.15,	-2.65,	-1.93
12.69,	0.27,	-1.57
11.41,	5.93,	1.78
9.50,	0.11,	3.31
10.58,	-5.75,	-0.20
8.97,	2.47,	6.82
6.15,	0.65,	5.70
5.53,	-2.90,	-0.01
5.49,	0.43,	4.40
10.36,	-3.14,	-2.83
13.51,	1.79,	0.52
13.21,	-2.31,	-0.31
15.84,	-0.08,	-3.81
12.41,	6.73,	7.60
11.67,	-3.11,	-0.89
8.93,	0.31,	3.32
6.00,	2.99,	5.64
2.49,	-6.19,	0.51
3.87,	-3.40,	0.68
7.90,	2.24,	4.91
12.47,	-2.80,	0.03
15.05,	0.30,	3.01
15.16,	1.77,	2.10
13.74,	4.57,	1.20
9.73,	1.64,	2.98
8.39,	-4.71,	-3.04
7.07,	1.84,	3.52
4.99,	-1.31,	2.86
5.55,	-6.08,	1.54
8.49,	-0.08,	4.58
10.29,	3.78,	5.25
12.60,	-0.96,	2.28
14.08,	-3.35,	-1.11
14.12,	2.66,	-0.59
11.80,	5.13,	0.65
7.97,	-1.78,	-0.85
8.64,	-2.98,	-0.48
8.37,	0.84,	5.59
6.92,	-1.73,	5.09
7.01,	-1.62,	4.58
7.85,	0.06,	5.09
9.06,	-1.61,	0.24
10.01,	0.51,	1.47
13.41,	-1.50,	-1.64
14.73,	0.04,	-2.66
11.59,	3.72,	3.58
10.05,	-2.08,	0.64
11.31,	2.74,	4.03
9.67,	3.45,	7.16
5.21,	-5.75,	0.84
3.85,	-2.49,	3.52
5.88,	1.62,	1.95
7.69,	-1.49,	0.99
12.53,	-5.91,	-2.22
16.21,	2.18,	-1.42
14.31,	5.87,	5.03
12.92,	-3.77,	-1.74
12.14,	3.38,	3.82
9.93,	5.24,	5.86
4.83,	-5.20,	-0.74
3.27,	-2.38,	2.09
4.71,	-1.55,	2.69
7.10,	-2.02,	0.13
11.35,	0.55,	5.44
14.34,	-3.70,	-0.71
16.04,	5.09,	3.79
13.54,	4.82,	2.78
10.40,	-1.38,	-2.04
8.59,	-1.17,	1.05
7.16,	0.11,	1.39
5.63,	-0.94,	4.29
6.33,	-2.69,	3.33
7.26,	-1.52,	5.27
10.10,	1.12,	3.60
10.76,	1.45,	4.08
14.37,	-1.02,	-2.63
14.92,	2.38,	-0.12
10.78,	-1.00,	-2.03
9.96,	0.38,	-1.77
8.40,	2.47,	4.68
8.38,	-4.30,	1.80
8.06,	-1.85,	5.03
7.46,	2.52,	6.87
6.87,	-2.27,	2.18
7.67,	-3.56,	0.88
10.33,	0.02,	-0.11
13.17,	3.16,	0.56
12.98,	-1.57,	-0.13
13.35,	-2.11,	-2.08
11.66,	5.46,	5.91
10.74,	0.34,	2.48
9.06,	-1.41,	3.12
6.87,	0.22,	4.61
3.78,	-3.37,	2.38
4.29,	-2.46,	0.87
7.79,	0.29,	3.79
11.15,	-4.75,	-1.34
16.19,	4.76,	2.23
14.15,	3.35,	5.88
14.72,	-0.90,	-3.62
11.25,	6.61,	7.12
8.31,	-4.17,	-1.54
6.17,	-3.22,	-0.21
3.79,	1.36,	4.18
4.98,	-3.13,	1.70
7.61,	-3.06,	2.16
10.40,	1.29,	4.66
15.22,	1.93,	1.56
14.61,	0.53,	2.44
14.24,	-0.90,	-2.82
11.96,	5.66,	1.20
7.39,	-2.09,	0.24
7.38,	-7.02,	-3.54
6.94,	2.38,	6.94
6.13,	-0.35,	4.47
6.95,	-2.69,	4.70
9.25,	-0.73,	4.45
11.27,	1.12,	1.79
12.17,	2.19,	1.23
13.52,	-1.20,	-1.59
13.13,	-1.70,	-3.14
10.67,	4.95,	2.50
8.64,	1.31,	3.00
8.99,	-2.57,	1.76
9.30,	1.01,	6.14
6.64,	-3.56,	3.73
5.80,	-3.35,	1.58
7.05,	2.38,	4.54
8.40,	-3.17,	-0.42
13.15,	1.05,	-0.37
13.37,	2.14,	3.91
15.07,	0.67,	-3.62
12.33,	8.01,	7.36
11.01,	-0.23,	4.58
10.26,	-2.25,	0.14
7.57,	4.57,	7.91
3.42,	-4.80,	0.43
3.50,	-5.05,	0.16
7.57,	1.20,	3.56
10.21,	-1.17,	0.05
13.97,	-0.22,	2.03
15.97,	0.11,	1.29
15.14,	5.25,	1.77
11.50,	4.21,	4.66
