x,	y,	z
13.48,	8.35,	4.17
9.48,	-2.38,	-2.23
10.41,	-4.78,	-5.09
9.72,	2.83,	4.09
8.20,	-1.85,	1.51
6.42,	-0.51,	4.94
8.09,	2.58,	6.93
8.62,	-4.17,	2.68
9.52,	-2.30,	1.62
10.85,	2.26,	3.43
11.46,	-1.87,	-2.82
11.43,	1.62,	0.39
11.21,	0.61,	0.38
11.25,	0.03,	-1.29
9.99,	3.13,	5.99
9.44,	-2.58,	2.78
7.99,	-1.01,	3.96
6.94,	1.98,	4.25
6.92,	-3.02,	1.14
7.68,	-4.62,	0.06
9.31,	0.05,	1.02
11.76,	4.17,	1.62
13.28,	-0.73,	2.12
14.30,	-4.93,	-2.71
12.57,	6.41,	5.12
10.58,	4.44,	3.59
7.42,	-4.82,	0.14
6.66,	-2.46,	1.55
5.18,	-0.48,	3.59
5.54,	-2.34,	1.23
8.80,	-0.13,	4.35
12.08,	-3.04,	0.71
15.21,	4.29,	3.56
12.96,	2.52,	4.53
13.25,	-0.06,	-2.38
10.44,	3.97,	3.69
6.60,	-3.64,	-1.79
5.64,	-1.30,	1.00
7.78,	0.36,	4.07
7.69,	-4.77,	1.97
8.64,	-0.72,	4.38
10.79,	3.89,	5.44
12.16,	-1.90,	0.68
12.52,	-3.13,	-1.64
11.55,	3.67,	1.12
10.62,	2.25,	-0.27
10.29,	-0.10,	-0.24
8.88,	-2.50,	2.57
8.90,	-1.49,	1.68
7.67,	4.49,	8.24
7.64,	-2.30,	3.11
8.68,	-5.14,	1.67
9.82,	0.97,	2.64
10.46,	2.46,	1.46
10.35,	-2.18,	-0.63
12.09,	-2.25,	-2.42
12.97,	5.27,	2.38
10.44,	2.00,	2.94
9.80,	-2.81,	1.60
9.39,	1.30,	4.57
6.47,	-0.08,	3.95
5.41,	-3.21,	2.30
7.47,	-1.00,	2.26
8.84,	-1.44,	1.47
10.56,	-0.48,	0.63
11.88,	2.16,	2.95
15.25,	-0.10,	0.01
14.77,	1.50,	0.87
10.35,	1.26,	2.68
8.86,	-0.59,	0.72
6.84,	0.25,	2.80
5.76,	-2.63,	1.42
5.12,	-3.98,	2.28
7.12,	-0.20,	2.67
10.94,	2.04,	4.36
13.14,	-3.07,	0.93
14.69,	0.20,	1.04
13.97,	5.94,	2.36
10.83,	1.78,	0.44
7.97,	-4.91,	-1.56
7.02,	0.72,	1.16
6.70,	3.82,	5.39
7.43,	-4.33,	2.48
7.71,	-5.58,	3.64
10.65,	2.67,	4.77
11.10,	4.55,	4.79
10.91,	-4.83,	-1.20
11.91,	-3.43,	-3.54
11.41,	6.91,	3.01
9.79,	0.75,	-0.27
9.91,	-2.93,	0.17
10.48,	1.16,	4.06
8.10,	-0.57,	4.82
6.98,	-1.25,	4.29
8.08,	-0.02,	4.37
8.65,	-3.08,	1.23
9.09,	0.12,	1.47
9.94,	1.17,	2.23
12.74,	-0.38,	-2.11
13.56,	3.49,	1.54
11.80,	-2.01,	0.52
11.09,	-1.56,	-0.17
9.39,	5.39,	6.95
7.18,	-2.16,	2.30
4.97,	-2.53,	2.75
5.79,	0.59,	4.81
8.68,	-2.08,	-0.12
9.33,	-1.80,	2.70
12.44,	-1.47,	-1.16
15.06,	6.31,	2.79
13.73,	-1.49,	1.83
12.54,	-6.10,	-4.12
9.47,	8.07,	7.43
7.29,	1.29,	2.15
5.37,	-5.81,	-0.36
5.45,	-1.89,	3.89
7.39,	-1.00,	1.84
8.77,	1.82,	4.10
11.73,	-2.57,	3.13
14.74,	-3.84,	-2.15
14.01,	7.52,	4.82
11.85,	1.84,	0.08
9.68,	-2.30,	-2.82
8.33,	1.76,	2.32
6.15,	-2.37,	1.41
6.54,	-1.83,	3.48
8.74,	-0.11,	5.69
8.83,	-3.01,	3.87
10.66,	0.77,	3.06
11.22,	2.63,	3.58
11.32,	-3.30,	-3.93
11.71,	2.16,	-1.16
10.25,	-0.50,	0.64
10.97,	-2.10,	-3.51
9.80,	3.92,	7.75
9.43,	-4.14,	1.54
7.85,	-0.76,	4.85
7.64,	3.58,	5.69
7.50,	-2.66,	1.41
8.01,	-5.31,	-0.29
10.42,	1.53,	1.53
12.05,	4.13,	1.46
12.22,	-1.47,	0.97
13.57,	-3.52,	-1.57
12.59,	5.36,	4.83
10.24,	2.63,	3.23
6.98,	-3.03,	1.88
5.97,	-1.61,	2.28
5.25,	-0.68,	3.27
7.13,	-1.54,	1.16
8.90,	-1.57,	2.63
11.79,	-3.02,	-0.41
13.89,	4.47,	1.72
13.22,	0.56,	3.28
14.45,	-4.62,	-4.34
10.66,	6.18,	6.01
8.17,	0.67,	1.48
5.87,	-3.56,	0.08
6.08,	-0.20,	2.97
6.27,	-3.31,	2.39
7.59,	-2.17,	2.71
10.43,	1.53,	5.51
13.09,	-0.82,	1.28
14.06,	2.02,	1.89
12.75,	1.35,	0.25
11.71,	1.23,	-2.06
9.55,	2.63,	0.54
7.06,	-4.56,	0.35
7.21,	-3.67,	0.74
7.71,	3.95,	7.99
7.98,	-1.58,	4.52
9.49,	-3.84,	2.67
10.81,	0.86,	3.73
11.00,	1.00,	0.08
10.12,	-1.23,	-0.27
11.62,	-0.39,	-1.83
12.40,	3.95,	1.53
10.32,	0.37,	1.81
9.98,	-2.80,	1.88
9.91,	1.15,	3.97
7.80,	1.46,	5.54
5.86,	-2.99,	0.96
6.68,	-0.63,	2.81
8.98,	-2.84,	0.21
10.44,	-0.79,	-0.22
11.60,	1.52,	3.06
14.07,	-1.28,	-1.07
14.25,	3.36,	2.88
12.44,	1.79,	2.62
8.73,	-1.09,	1.28
6.87,	1.23,	3.24
4.62,	-1.98,	2.27
4.76,	-4.36,	1.82
8.72,	-0.06,	2.75
10.28,	0.54,	3.56
12.71,	-1.12,	0.86
13.37,	0.60,	2.95
14.74,	2.45,	0.19
13.09,	4.03,	2.05
8.82,	-2.83,	-0.93
7.39,	-2.06,	-0.23
6.31,	0.76,	3.24
5.86,	-2.62,	1.85
6.85,	-3.51,	3.72
9.65,	0.42,	4.24
11.07,	2.08,	4.46
12.72,	-1.27,	1.10
13.07,	-1.09,	-1.25
13.05,	3.62,	-1.21
10.04,	2.20,	0.37
8.61,	-3.95,	-1.97
9.33,	0.67,	2.92
7.72,	2.09,	6.45
7.19,	-2.33,	3.90
