x,	y,	z
8.00,	0.64,	4.42
8.25,	0.91,	1.74
9.28,	-2.67,	0.26
11.56,	-1.93,	0.01
15.02,	4.25,	1.61
13.38,	2.84,	3.27
11.10,	-2.88,	-0.06
10.17,	2.35,	3.77
6.52,	0.55,	3.95
4.48,	-3.74,	0.80
5.90,	-0.77,	3.47
8.62,	-1.14,	1.71
10.55,	-1.25,	2.07
12.37,	-0.29,	2.10
15.02,	1.16,	1.14
14.34,	1.65,	1.76
11.10,	0.85,	0.85
8.66,	1.24,	1.67
6.38,	-0.23,	1.19
5.28,	-1.77,	2.36
6.18,	-3.06,	2.53
8.32,	-0.29,	3.46
10.65,	0.28,	4.40
11.43,	-2.32,	2.22
13.10,	1.93,	1.62
13.15,	4.06,	1.52
11.18,	-1.70,	-1.97
9.48,	-1.51,	-1.18
9.12,	2.31,	2.16
7.76,	-0.47,	2.51
6.79,	-2.86,	4.32
7.56,	-1.41,	5.69
10.04,	0.58,	4.24
10.09,	-0.05,	3.58
10.61,	-3.23,	-1.12
11.16,	-0.84,	-1.98
11.14,	3.76,	0.86
10.97,	-0.62,	-0.24
11.98,	0.21,	0.52
11.51,	2.81,	5.04
8.11,	-1.92,	2.40
7.25,	-0.01,	4.57
7.01,	0.39,	3.32
7.54,	-3.33,	0.61
8.63,	-2.39,	0.70
9.33,	0.35,	1.50
12.85,	2.09,	0.64
13.83,	1.12,	1.96
13.80,	-2.89,	-1.56
12.23,	3.68,	2.45
8.58,	1.87,	4.26
6.37,	-4.63,	-0.25
4.65,	0.36,	4.06
5.26,	1.22,	3.82
8.63,	-2.94,	1.50
10.64,	-3.06,	2.08
14.37,	0.58,	0.74
14.52,	4.92,	3.23
12.39,	-2.48,	0.17
12.39,	-2.31,	-2.93
8.48,	5.24,	5.02
5.87,	-1.88,	0.33
5.39,	-3.46,	1.58
7.02,	0.97,	4.83
8.36,	-1.80,	3.27
10.05,	-1.35,	3.59
12.50,	0.15,	2.84
13.12,	0.34,	0.23
11.82,	2.13,	1.17
11.31,	-0.19,	-1.34
10.36,	1.58,	-0.51
8.64,	1.47,	3.17
7.60,	-5.21,	0.03
7.67,	1.12,	4.82
7.52,	1.07,	6.54
8.80,	-4.90,	1.60
9.58,	-3.52,	2.74
11.16,	1.65,	1.26
10.61,	0.35,	-0.37
11.15,	-1.42,	-1.88
12.38,	0.83,	-0.06
12.27,	3.07,	2.22
10.59,	0.17,	3.82
8.76,	-2.97,	1.87
7.76,	2.23,	5.27
5.33,	-0.35,	2.94
5.97,	-4.07,	-0.04
9.23,	-2.18,	1.86
10.50,	-1.64,	-0.71
11.87,	4.15,	3.67
12.93,	-0.13,	1.60
15.66,	-0.06,	-0.97
12.91,	5.07,	4.91
8.29,	-0.88,	0.95
7.09,	-2.00,	0.97
4.96,	0.48,	3.66
3.92,	-3.42,	2.25
7.79,	-0.44,	2.51
10.71,	1.44,	5.16
13.71,	-3.02,	-0.50
13.95,	1.47,	3.44
13.19,	2.53,	0.58
12.59,	1.47,	-0.38
8.87,	-1.43,	0.47
7.24,	-2.55,	-0.83
6.27,	2.35,	4.04
6.17,	-0.23,	4.23
7.51,	-5.93,	2.96
10.32,	-0.05,	4.21
11.86,	3.26,	5.23
11.72,	-3.08,	-0.32
11.82,	-0.11,	-0.92
12.15,	4.61,	0.73
10.29,	0.32,	-0.90
8.87,	-2.38,	0.02
9.43,	-1.30,	2.38
8.61,	1.10,	4.22
6.39,	-0.13,	6.01
7.60,	-2.93,	2.81
10.18,	-1.04,	3.18
10.68,	-1.20,	0.48
9.40,	0.11,	0.83
10.85,	-0.11,	-0.78
14.05,	2.90,	0.67
13.08,	0.95,	2.14
11.09,	-2.39,	0.54
10.24,	3.12,	4.68
6.06,	-0.54,	4.20
4.53,	-4.51,	1.17
5.44,	0.51,	3.74
9.01,	-0.06,	1.67
10.56,	-4.71,	-0.43
12.19,	-1.24,	-0.21
14.75,	5.95,	3.02
14.90,	1.16,	0.96
12.26,	-2.46,	0.16
9.86,	3.30,	2.95
6.30,	1.07,	3.07
5.04,	-4.13,	-0.22
4.47,	-2.11,	3.73
7.07,	-0.74,	2.17
10.90,	1.99,	4.92
12.35,	-2.45,	3.13
14.74,	-1.54,	-0.24
13.61,	6.86,	3.60
10.86,	1.22,	-0.06
9.02,	-5.24,	-3.12
8.77,	1.49,	1.66
6.75,	2.30,	4.45
5.94,	-3.56,	2.54
7.30,	-1.43,	5.33
10.42,	-0.49,	4.24
11.12,	-0.56,	2.98
11.36,	0.03,	1.40
11.96,	-0.42,	-1.97
11.36,	2.63,	0.61
10.84,	-1.09,	-0.48
10.21,	1.47,	0.63
9.35,	3.81,	6.65
8.01,	-5.03,	1.20
6.92,	-1.76,	4.51
7.63,	2.86,	4.73
8.68,	-1.81,	1.47
9.88,	-4.98,	-0.64
10.80,	0.24,	-0.21
11.25,	4.55,	2.11
12.72,	-0.16,	0.11
13.81,	-2.25,	-0.17
12.77,	2.82,	3.15
8.65,	1.21,	3.95
6.16,	-3.44,	1.92
4.58,	-0.26,	3.40
4.84,	0.01,	3.50
8.87,	-2.46,	0.95
10.83,	-3.18,	1.86
14.04,	0.30,	-1.46
14.21,	6.63,	4.58
13.18,	-3.19,	-1.24
13.71,	-2.00,	-2.42
9.19,	5.39,	5.84
5.94,	-2.68,	0.31
5.14,	-2.50,	1.01
5.18,	2.32,	5.18
7.21,	-2.80,	1.77
9.77,	-2.09,	3.43
13.96,	1.02,	2.74
14.66,	1.41,	2.33
12.62,	-0.23,	-0.51
11.42,	2.43,	-0.39
9.29,	0.81,	-0.46
8.31,	-2.61,	-0.69
6.89,	-3.36,	2.43
7.22,	0.46,	4.12
6.81,	1.71,	6.86
8.82,	-3.02,	3.45
11.71,	-2.33,	2.17
12.48,	1.85,	1.12
10.18,	0.96,	0.49
10.55,	-2.26,	-2.69
12.35,	2.18,	0.70
11.82,	2.72,	1.62
9.24,	-2.34,	2.64
8.93,	-1.46,	2.69
