x,	y,	z
6.30,	2.41,	5.99
4.07,	-3.79,	0.84
5.42,	-0.40,	2.51
9.17,	1.29,	4.19
12.50,	-4.29,	-2.37
13.80,	2.28,	2.26
14.06,	0.66,	1.88
14.44,	-1.22,	-1.96
10.65,	4.77,	5.19
7.94,	-0.99,	1.40
6.04,	-4.27,	-1.35
4.83,	1.69,	4.67
4.84,	-1.90,	3.16
8.11,	-2.31,	2.19
11.11,	1.66,	5.71
13.96,	-0.89,	0.53
13.18,	1.39,	2.68
12.69,	1.55,	-0.51
12.59,	2.46,	-1.18
8.43,	-1.57,	0.97
7.70,	-5.04,	-2.06
7.41,	3.26,	5.82
6.49,	0.14,	5.24
6.74,	-5.08,	3.14
8.94,	0.34,	5.54
12.60,	1.71,	3.02
12.10,	-2.97,	-0.10
11.78,	-0.53,	-2.29
11.47,	3.98,	0.15
10.91,	1.22,	-0.40
9.73,	-2.06,	0.93
11.12,	-0.66,	2.06
9.32,	2.21,	5.54
6.10,	-2.01,	3.59
6.00,	-1.74,	2.17
7.72,	-0.02,	2.32
10.47,	-2.29,	-0.43
10.91,	-1.68,	0.11
11.93,	1.61,	0.70
14.01,	3.11,	1.38
14.01,	0.54,	0.91
11.47,	-2.56,	0.59
9.97,	2.67,	2.63
5.92,	0.31,	4.54
4.20,	-5.44,	-0.29
4.33,	-0.45,	4.14
7.65,	1.59,	2.67
11.68,	-2.36,	1.97
13.49,	-4.39,	-0.25
15.79,	4.86,	2.61
14.02,	5.72,	4.29
10.91,	-3.18,	-1.66
9.51,	-0.02,	1.08
5.92,	0.80,	2.95
4.55,	-3.71,	0.51
5.38,	-0.96,	4.21
7.48,	-0.61,	4.15
10.98,	0.00,	3.44
12.37,	0.46,	4.17
13.58,	-1.49,	-0.49
13.35,	3.26,	0.32
10.89,	2.54,	1.08
9.89,	-3.66,	-2.81
8.77,	0.62,	1.91
7.80,	1.81,	4.78
6.45,	-4.24,	2.71
6.48,	-0.43,	5.37
8.72,	0.39,	5.06
10.65,	-2.51,	1.16
11.64,	-0.97,	1.33
12.04,	-0.54,	-1.77
11.58,	3.99,	0.41
10.90,	0.56,	0.71
12.12,	-0.89,	-0.95
10.21,	3.69,	6.43
8.20,	-2.76,	2.68
6.72,	-3.27,	3.43
5.52,	2.33,	4.56
5.95,	-0.71,	2.04
10.04,	-3.76,	-0.65
11.58,	-2.72,	0.44
13.82,	4.09,	0.23
12.56,	5.09,	4.99
13.93,	-4.18,	-3.28
13.43,	2.14,	2.57
8.44,	1.99,	3.70
6.20,	-3.17,	0.29
4.49,	-0.68,	3.11
4.30,	-1.13,	3.21
7.23,	-1.60,	1.24
10.43,	0.81,	4.38
14.80,	-3.03,	-1.36
15.84,	2.82,	2.01
12.63,	1.47,	1.67
12.70,	-0.24,	-2.89
8.53,	1.27,	3.36
7.04,	-3.48,	-1.15
5.30,	-0.39,	3.22
5.60,	1.36,	4.79
7.23,	-3.18,	3.37
9.65,	-2.15,	3.63
13.01,	1.95,	3.82
13.57,	0.00,	0.79
12.03,	0.73,	0.08
11.24,	1.31,	-0.29
10.62,	1.46,	-0.41
8.90,	0.20,	1.83
8.05,	-4.51,	1.32
8.06,	-0.41,	4.13
6.76,	1.68,	6.47
7.20,	-2.12,	2.88
9.96,	-1.85,	2.56
12.35,	-0.86,	0.21
11.60,	0.84,	0.21
10.38,	-0.11,	-0.58
12.58,	1.73,	-0.33
12.59,	3.07,	2.85
10.44,	-3.09,	1.75
9.34,	-1.06,	2.62
6.90,	1.68,	5.96
4.25,	-3.82,	1.61
5.27,	-0.63,	1.97
8.18,	1.87,	3.73
12.61,	-5.09,	-2.39
13.96,	-0.78,	-1.10
13.11,	4.00,	3.71
14.32,	0.13,	-1.38
11.85,	3.25,	4.94
9.46,	-1.58,	2.30
6.36,	-0.03,	1.71
4.41,	2.02,	5.17
4.42,	-5.55,	-0.13
6.34,	-2.67,	1.60
11.36,	2.56,	4.17
14.43,	0.08,	1.38
14.26,	-1.17,	2.49
14.57,	0.74,	-0.36
11.62,	7.22,	3.50
7.56,	-1.44,	1.26
7.71,	-5.54,	-3.31
6.80,	3.99,	6.17
5.16,	-2.35,	2.68
6.21,	-5.08,	2.22
10.30,	1.50,	5.84
12.77,	1.37,	2.67
12.46,	-1.02,	1.22
12.35,	-0.79,	-1.58
12.48,	2.84,	-0.96
10.39,	1.58,	0.54
9.21,	-3.25,	-0.19
9.32,	0.24,	2.81
8.58,	2.22,	5.59
6.38,	-3.88,	4.03
6.57,	-2.84,	3.13
8.68,	2.27,	4.28
10.45,	-1.29,	0.95
11.47,	-4.10,	-1.76
12.05,	1.61,	0.09
12.28,	3.97,	1.14
13.20,	0.68,	0.23
12.04,	-3.34,	1.22
11.09,	1.13,	1.75
6.65,	1.60,	6.39
4.25,	-4.99,	0.22
3.93,	-0.88,	3.78
6.83,	1.62,	2.72
11.19,	-2.23,	1.18
13.49,	-5.18,	-0.88
15.47,	4.84,	1.24
13.64,	7.11,	5.45
12.19,	-3.72,	-2.30
10.97,	-0.28,	1.45
6.71,	1.61,	3.69
4.33,	-3.34,	0.99
4.44,	-1.07,	2.80
5.80,	-0.41,	3.94
9.81,	-1.08,	1.96
12.22,	1.65,	4.30
15.17,	-1.38,	0.55
15.05,	-0.20,	-0.28
12.12,	4.99,	2.06
9.20,	0.77,	-0.14
7.92,	-2.39,	-0.99
7.49,	0.08,	2.83
5.90,	-4.05,	3.18
6.18,	-1.88,	3.35
8.16,	2.81,	7.18
10.35,	-2.69,	2.20
12.92,	-1.08,	0.63
12.93,	2.23,	1.13
11.69,	2.13,	-1.44
9.93,	0.84,	0.90
11.40,	-1.18,	-1.11
10.21,	1.95,	4.20
8.15,	-1.39,	3.33
7.54,	-2.37,	3.73
6.94,	0.06,	4.46
6.75,	-1.26,	2.38
9.55,	-1.24,	0.95
11.32,	-2.57,	0.30
13.54,	0.70,	-2.10
11.85,	5.67,	4.55
12.69,	-2.46,	-1.97
13.70,	0.73,	1.36
10.33,	1.10,	4.45
7.36,	-3.11,	0.90
4.47,	0.28,	3.46
3.79,	0.13,	3.02
6.46,	-3.03,	0.64
9.94,	-1.33,	2.04
14.99,	-0.96,	0.18
15.66,	1.82,	0.48
12.87,	1.30,	2.55
13.57,	0.32,	-1.61
9.71,	3.24,	4.75
7.22,	-3.65,	0.02
4.78,	-1.55,	2.66
4.83,	1.49,	4.55
5.90,	-2.29,	2.46
8.10,	-2.51,	3.29
13.11,	1.48,	2.89
15.09,	2.80,	2.96
13.58,	-1.59,	0.30
13.11,	-0.74,	-2.13
9.81,	5.06,	1.94
7.23,	-0.34,	0.43
7.17,	-4.55,	0.38
7.91,	-0.33,	4.94
6.58,	-1.01,	5.02
7.01,	-0.69,	4.74
9.92,	-0.16,	3.98
12.20,	-2.33,	-0.18
13.12,	1.11,	0.25
11.12,	0.82,	0.24
11.31,	1.39,	-1.44
11.44,	4.30,	2.87
10.02,	-4.14,	1.81
9.22,	-4.63,	0.16
7.71,	5.62,	9.38
5.97,	-2.27,	3.25
5.90,	-4.38,	0.90
7.27,	2.00,	4.37
11.75,	-1.50,	-1.16
12.87,	-3.26,	-1.11
13.34,	1.48,	0.73
13.59,	4.55,	1.83
12.70,	1.39,	3.14
10.67,	-3.60,	1.17
7.83,	1.48,	3.50
