x,	y,	z
12.49,	2.54,	2.95
14.75,	-3.41,	-3.62
14.00,	4.33,	2.18
10.42,	1.54,	4.03
9.19,	-4.30,	-0.92
7.65,	2.21,	6.22
5.08,	-1.56,	3.32
3.37,	-4.39,	0.33
6.73,	1.96,	3.75
10.62,	-3.33,	-0.62
14.33,	-1.82,	-2.08
15.01,	3.67,	4.74
15.72,	0.27,	-1.99
10.86,	3.95,	4.98
9.00,	-1.24,	1.48
6.32,	-0.43,	1.23
4.91,	1.49,	4.92
5.32,	-5.59,	0.72
6.35,	-3.23,	2.80
10.77,	2.02,	4.30
12.49,	0.59,	2.36
13.38,	-0.45,	1.26
14.59,	1.42,	-0.19
12.41,	3.00,	0.74
9.33,	-0.73,	-0.31
8.21,	-2.81,	0.16
7.09,	0.57,	3.02
5.71,	-1.16,	5.02
7.06,	-4.02,	3.81
9.69,	-0.83,	4.59
10.50,	1.02,	3.22
10.22,	0.83,	0.72
11.11,	-0.05,	-0.84
14.31,	-0.04,	-2.42
13.49,	1.80,	-0.42
9.31,	-0.31,	1.72
9.73,	0.12,	1.81
9.29,	1.92,	6.38
7.67,	-3.58,	3.65
5.46,	-2.39,	2.71
6.62,	2.91,	4.33
7.80,	-4.09,	-0.32
9.67,	-5.55,	-2.91
13.72,	5.65,	3.01
15.25,	3.93,	1.23
13.76,	-0.89,	0.34
11.57,	0.72,	3.68
9.28,	2.10,	3.34
7.10,	0.82,	4.30
4.22,	-3.63,	1.18
3.56,	-3.14,	2.83
7.42,	-0.52,	0.94
9.48,	0.71,	3.13
13.55,	-3.99,	-0.52
16.40,	0.36,	-0.76
14.72,	6.43,	4.26
12.36,	-0.77,	-0.27
9.33,	0.02,	1.17
6.85,	2.05,	3.59
4.55,	-3.54,	0.94
4.86,	-2.50,	2.97
7.52,	-2.23,	3.40
9.66,	-0.99,	2.58
10.88,	2.41,	4.51
12.44,	-1.50,	0.80
14.26,	-0.41,	-2.18
12.77,	4.46,	2.53
10.59,	-1.55,	-2.34
9.37,	1.27,	1.77
8.06,	0.82,	4.28
6.49,	-4.34,	3.04
6.56,	-0.10,	6.15
8.71,	-0.14,	5.07
8.97,	-4.62,	1.60
9.65,	0.56,	1.10
9.88,	3.19,	1.72
13.46,	0.95,	-1.64
13.62,	-0.68,	-0.11
12.43,	-0.80,	-1.17
10.73,	4.36,	4.59
8.63,	0.45,	4.02
8.40,	-3.31,	2.87
6.71,	-1.36,	3.94
4.80,	-0.92,	2.75
7.18,	-0.83,	1.34
8.93,	-3.28,	0.68
13.90,	-0.20,	-3.25
14.76,	8.18,	5.21
13.91,	-4.60,	-2.38
14.23,	-1.10,	-1.79
9.93,	5.81,	7.72
6.90,	-3.39,	-0.15
4.56,	-0.58,	3.20
4.35,	0.29,	4.69
6.31,	-5.08,	-1.18
9.17,	-0.18,	3.03
12.92,	-0.31,	0.43
15.33,	1.49,	0.80
13.58,	-0.42,	1.70
14.24,	0.23,	-2.44
9.55,	2.90,	4.12
7.62,	-3.65,	-1.85
5.47,	-1.04,	3.14
5.83,	1.01,	4.07
6.95,	-2.79,	3.29
8.82,	-2.17,	3.79
11.50,	0.99,	3.08
12.70,	2.49,	1.38
12.38,	0.25,	0.04
13.06,	-1.67,	-2.82
11.16,	2.07,	0.26
9.67,	2.86,	1.42
7.73,	-3.23,	2.75
8.48,	-3.53,	2.21
7.34,	1.86,	7.91
7.22,	-1.72,	3.80
8.82,	-2.19,	3.00
8.95,	-2.45,	1.22
10.49,	3.41,	-0.39
10.37,	3.92,	4.04
14.78,	-3.92,	-5.27
14.80,	3.77,	1.89
10.52,	-0.22,	3.30
8.98,	-3.26,	-0.71
8.04,	4.60,	8.28
6.53,	-2.95,	2.61
4.11,	-4.95,	0.69
6.12,	2.89,	4.73
10.01,	-2.60,	-0.74
12.10,	-4.12,	-2.04
15.15,	3.50,	1.91
15.59,	3.76,	0.96
12.56,	0.88,	2.45
10.49,	-0.54,	2.77
7.05,	0.88,	3.28
4.85,	0.25,	3.21
4.10,	-3.40,	1.59
5.89,	-3.33,	1.88
10.23,	-1.62,	2.11
12.01,	1.06,	1.98
13.22,	1.50,	3.78
14.14,	-3.12,	-0.94
13.72,	6.15,	2.20
10.38,	4.31,	4.32
7.64,	-7.04,	-4.38
6.80,	0.56,	3.17
5.75,	-0.97,	3.74
6.49,	-4.91,	0.97
9.27,	1.30,	6.54
11.16,	-0.30,	2.57
11.84,	1.36,	1.26
11.03,	1.68,	1.64
13.62,	0.53,	-3.58
12.36,	3.50,	1.64
9.05,	-4.42,	-1.27
9.86,	-0.31,	0.49
8.55,	3.19,	8.05
6.96,	-5.75,	2.08
7.09,	-1.73,	4.90
8.23,	2.56,	4.67
8.33,	-3.45,	0.09
8.78,	-4.21,	-1.46
12.58,	5.10,	1.54
13.64,	4.19,	1.94
13.96,	-1.68,	-0.35
11.46,	-0.76,	2.77
9.81,	2.94,	3.92
7.12,	1.97,	5.76
5.52,	-4.19,	0.99
5.05,	-3.35,	2.68
7.01,	-0.37,	1.17
8.99,	0.28,	2.33
12.28,	-3.92,	-0.97
15.34,	0.53,	-1.51
15.30,	6.39,	4.47
12.65,	-2.95,	0.09
11.64,	2.12,	1.33
7.98,	6.73,	7.97
3.91,	-6.53,	-2.15
3.46,	-2.86,	2.13
7.17,	-0.08,	3.58
9.63,	-3.73,	0.55
11.30,	-1.04,	3.27
13.44,	2.65,	1.42
13.45,	2.77,	2.30
12.41,	-1.93,	-1.42
11.24,	1.58,	0.56
9.53,	3.19,	2.17
6.45,	-3.42,	1.10
6.30,	-3.52,	3.01
7.37,	-0.57,	5.19
8.74,	0.44,	4.05
9.85,	-0.79,	3.99
10.78,	-3.72,	-0.84
11.68,	3.29,	0.59
11.46,	4.41,	0.93
12.06,	-2.51,	-2.24
11.60,	-1.29,	-0.07
10.71,	3.27,	4.05
8.32,	0.37,	5.24
7.99,	-2.60,	3.25
7.50,	-0.33,	5.33
7.00,	-2.31,	2.36
7.31,	-1.45,	1.72
7.85,	-1.63,	1.49
12.42,	1.43,	-1.69
13.27,	5.11,	3.71
13.91,	-3.25,	-2.98
14.13,	1.44,	0.67
10.63,	2.65,	5.37
7.58,	-3.01,	1.12
5.73,	1.57,	4.92
5.21,	-0.17,	4.23
5.54,	-6.10,	-0.82
8.72,	-0.48,	2.41
12.28,	-0.50,	0.25
14.08,	0.05,	-0.82
14.44,	1.80,	2.71
14.46,	-0.96,	-1.40
11.10,	3.74,	3.77
8.60,	2.01,	3.30
4.81,	-4.29,	0.32
4.71,	-0.74,	2.56
5.92,	-1.03,	3.37
8.50,	-3.80,	1.45
11.65,	-1.23,	3.19
13.15,	1.91,	1.35
11.78,	3.95,	4.20
11.30,	-2.97,	-1.54
12.16,	1.52,	-0.15
10.82,	3.76,	3.56
7.20,	-3.96,	-0.11
7.05,	-1.60,	3.32
7.62,	0.24,	5.83
7.55,	-3.48,	3.69
9.94,	1.55,	4.31
10.19,	0.21,	3.28
11.52,	-1.85,	-3.72
10.36,	2.23,	2.41
12.57,	0.95,	-3.14
12.43,	4.17,	2.57
10.32,	-3.92,	1.53
9.93,	-3.82,	0.49
8.00,	5.59,	8.59
6.64,	-1.16,	2.95
6.31,	-5.10,	0.98
7.08,	-0.99,	2.65
9.27,	1.03,	0.43
10.29,	0.81,	2.07
14.42,	-1.42,	-1.99
15.32,	3.00,	1.12
12.56,	1.67,	2.64
10.71,	-2.97,	0.72
