x,	y,	z
12.66,	3.62,	2.86
10.27,	-3.75,	1.14
9.87,	-1.57,	-0.22
7.60,	5.17,	8.22
6.31,	-4.48,	0.90
6.43,	-3.47,	1.30
7.51,	3.31,	4.99
9.91,	-2.07,	0.31
11.87,	-3.56,	-0.48
15.12,	2.16,	1.24
14.60,	3.53,	1.80
10.77,	0.31,	2.08
9.16,	-1.22,	1.84
6.34,	0.99,	3.01
4.71,	0.65,	3.54
6.09,	-3.54,	1.68
8.41,	-3.49,	1.49
10.84,	1.00,	2.64
11.94,	2.09,	3.27
14.17,	-1.88,	0.71
14.58,	-1.57,	-0.63
11.66,	5.74,	2.44
8.26,	1.74,	2.68
7.43,	-4.54,	-2.52
6.73,	1.07,	3.51
6.47,	-2.43,	3.39
7.31,	-4.46,	1.84
10.61,	3.38,	6.31
11.37,	0.29,	3.53
11.70,	-2.73,	-0.93
11.87,	2.83,	0.84
11.59,	2.27,	-1.55
10.41,	-0.89,	-1.55
9.66,	-2.17,	-0.26
9.31,	1.67,	2.64
8.69,	2.03,	6.34
8.43,	-3.81,	3.64
8.76,	-1.80,	4.17
8.72,	0.81,	3.22
8.70,	-1.01,	1.34
8.79,	-4.75,	-0.73
13.35,	3.42,	-1.07
12.83,	6.69,	5.59
11.78,	-4.67,	-3.01
11.75,	0.46,	2.45
9.50,	2.58,	5.06
6.64,	-2.05,	2.07
5.49,	-0.52,	3.72
6.57,	-1.29,	2.60
7.82,	-2.81,	0.15
9.65,	0.48,	2.55
13.06,	-0.94,	-0.31
15.82,	1.47,	-0.68
13.60,	0.42,	3.13
11.84,	-2.42,	-2.03
8.77,	6.29,	6.30
6.59,	0.51,	2.74
4.26,	-5.16,	0.57
5.47,	-0.13,	4.38
8.79,	-0.29,	2.36
9.78,	-3.03,	2.80
12.74,	-1.02,	1.22
14.49,	5.04,	2.52
13.82,	3.55,	3.93
11.65,	-5.21,	-4.67
10.65,	3.70,	1.29
8.08,	1.19,	1.66
6.83,	-5.55,	-2.07
6.42,	-1.12,	5.40
8.12,	-0.28,	4.68
9.29,	0.28,	4.89
10.61,	-0.17,	4.36
11.68,	-3.17,	-0.85
12.18,	1.32,	-1.43
10.24,	2.55,	0.95
10.10,	-3.45,	-3.30
11.51,	3.66,	2.20
10.14,	2.69,	4.88
8.34,	-4.98,	0.81
8.51,	2.00,	6.34
8.20,	0.83,	3.87
8.11,	-4.94,	0.36
7.93,	-1.97,	1.30
9.44,	1.23,	0.89
11.69,	1.02,	0.83
12.33,	-2.14,	0.05
14.05,	2.13,	0.15
11.75,	6.26,	5.82
8.95,	-3.75,	0.58
7.77,	-2.30,	1.98
5.20,	2.69,	5.35
5.35,	-2.13,	1.19
7.71,	-3.04,	1.76
9.63,	-1.87,	1.84
