x,	y,	z
7.87,	-5.01,	-0.62
5.07,	0.07,	3.45
3.56,	-0.45,	2.17
5.19,	-2.38,	0.78
8.10,	-2.95,	3.44
12.50,	-2.30,	-0.02
15.37,	6.14,	6.25
13.80,	-1.33,	1.54
13.66,	0.38,	-1.99
10.92,	7.24,	4.97
7.60,	-3.00,	-2.44
6.14,	-4.81,	0.09
6.84,	-0.10,	4.15
6.15,	-1.76,	4.37
7.61,	0.04,	4.46
9.93,	1.41,	6.13
13.06,	-3.04,	-1.51
14.13,	1.81,	0.69
11.53,	-0.15,	-1.57
11.87,	0.11,	-4.09
10.33,	4.16,	3.35
8.60,	-3.78,	0.73
9.07,	-1.22,	1.99
7.93,	6.07,	9.63
6.21,	-5.32,	0.83
6.84,	-4.25,	1.41
7.18,	1.66,	5.15
11.51,	0.21,	-0.76
12.29,	-2.51,	0.65
13.53,	-1.64,	-2.91
13.56,	7.00,	3.39
11.90,	1.39,	2.39
10.82,	-4.85,	0.39
9.41,	1.45,	4.67
6.29,	1.94,	5.16
3.22,	-3.73,	-0.03
4.28,	-0.49,	2.59
8.90,	-2.26,	0.18
12.83,	-0.53,	-0.74
13.67,	-0.82,	2.89
15.28,	-2.12,	-2.66
14.12,	8.02,	5.75
11.95,	2.40,	2.32
9.07,	-4.59,	-1.07
6.69,	1.43,	3.34
3.56,	-1.75,	3.03
4.30,	-5.05,	-0.33
7.25,	0.83,	5.48
10.81,	-0.57,	2.24
14.00,	0.88,	3.85
14.36,	-1.10,	1.61
14.19,	3.78,	-0.05
10.98,	4.68,	3.16
8.61,	-4.30,	-3.97
7.94,	-0.50,	1.04
6.75,	0.08,	4.05
6.29,	-4.95,	3.41
7.31,	-1.40,	4.97
9.03,	3.35,	5.90
11.21,	-1.29,	1.66
12.16,	-3.79,	-1.76
13.53,	1.49,	-0.89
12.27,	3.75,	-0.86
9.53,	0.53,	1.33
9.80,	-3.40,	-0.01
10.60,	1.63,	4.51
8.24,	2.04,	6.11
6.04,	-3.70,	2.62
6.36,	-2.12,	2.88
7.30,	0.24,	1.79
8.93,	-0.89,	1.22
12.73,	-2.89,	-0.92
15.07,	1.75,	-1.23
13.31,	3.38,	3.62
11.71,	-3.07,	-0.64
11.38,	4.46,	5.13
9.71,	2.91,	6.03
5.43,	-5.11,	0.11
2.78,	-0.97,	4.48
4.77,	-0.08,	1.30
7.42,	-0.78,	1.78
11.95,	-4.87,	0.43
15.44,	-0.96,	-1.78
14.27,	7.01,	6.51
13.56,	-2.24,	-0.57
11.92,	1.65,	1.58
9.78,	5.63,	5.50
5.64,	-4.38,	-0.58
4.01,	-3.51,	1.96
5.37,	-1.05,	3.81
7.26,	-1.55,	1.35
9.78,	0.93,	5.86
12.96,	-2.99,	1.17
15.74,	2.75,	1.52
13.62,	4.92,	2.58
10.77,	-1.26,	-2.96
9.16,	-0.34,	-0.55
8.50,	0.05,	1.24
6.97,	-1.76,	2.91
7.14,	-1.48,	4.73
7.70,	-0.91,	5.73
8.19,	-1.48,	2.72
9.92,	1.92,	3.45
11.86,	-2.31,	-0.93
14.56,	-1.52,	-4.55
11.37,	1.43,	1.85
11.33,	-0.20,	-3.49
10.02,	5.00,	6.71
9.64,	-3.13,	2.79
8.37,	-2.96,	3.01
6.64,	3.50,	7.32
5.53,	-1.86,	1.28
5.66,	-4.61,	0.79
9.92,	-1.19,	-0.31
13.18,	3.65,	0.81
13.95,	-0.35,	0.88
14.76,	-2.97,	-2.18
13.21,	4.99,	5.11
11.91,	2.67,	2.43
8.00,	-1.40,	3.02
