x,	y,	z
5.62,	-3.10,	2.24
5.47,	-2.68,	2.59
6.63,	-1.29,	2.05
9.02,	0.52,	2.76
12.20,	-3.33,	0.74
15.70,	-1.38,	-1.90
14.10,	5.43,	5.78
11.42,	-1.81,	-0.55
9.78,	3.08,	2.21
7.05,	3.59,	5.34
5.35,	-4.99,	-0.99
6.01,	-1.46,	3.42
8.13,	-0.25,	3.79
9.02,	-2.74,	2.49
11.26,	0.59,	3.85
13.36,	1.74,	2.08
13.11,	0.19,	0.57
11.38,	-1.12,	-1.03
10.36,	2.90,	0.58
8.84,	1.69,	1.76
7.40,	-3.49,	0.80
7.32,	-1.79,	4.42
8.93,	0.09,	4.63
8.74,	0.47,	5.00
9.83,	-2.16,	2.66
10.44,	-2.89,	-0.15
11.04,	2.12,	-0.55
10.68,	2.81,	0.33
11.29,	-2.95,	-2.18
12.76,	0.06,	-0.81
10.13,	2.83,	4.92
9.16,	-1.94,	1.80
8.64,	0.54,	4.92
7.81,	1.26,	4.49
6.51,	-4.08,	0.81
7.05,	-1.90,	0.76
9.09,	-0.80,	1.58
12.25,	-1.06,	-2.19
13.04,	1.76,	4.21
13.45,	-2.06,	-1.48
12.23,	6.31,	5.67
9.38,	1.47,	5.60
6.90,	-3.83,	-0.40
5.66,	2.55,	5.78
5.81,	-2.08,	1.77
6.58,	-5.43,	0.25
10.19,	0.09,	3.24
12.91,	2.13,	1.81
13.58,	0.04,	2.91
13.78,	-3.20,	-0.28
12.59,	5.88,	2.72
9.06,	4.27,	4.10
6.73,	-5.49,	-2.69
5.80,	-0.96,	2.70
7.20,	-0.08,	2.88
7.57,	-1.82,	2.95
9.36,	-1.88,	4.35
11.70,	-1.00,	2.66
13.02,	3.86,	2.84
12.12,	1.24,	1.68
12.20,	-2.57,	-4.04
10.96,	4.24,	0.88
8.27,	-0.99,	0.92
7.71,	-5.36,	-1.32
8.20,	3.02,	6.94
8.14,	0.07,	6.22
8.79,	-4.31,	2.01
9.91,	1.50,	4.55
10.20,	-1.56,	0.17
10.36,	-3.54,	-3.23
10.47,	1.91,	1.56
12.36,	1.30,	-1.36
12.44,	2.95,	2.97
10.81,	-2.07,	2.64
9.90,	-0.95,	1.00
8.43,	6.19,	8.16
6.05,	-3.86,	0.74
6.92,	-5.67,	-0.52
7.83,	0.62,	2.65
9.37,	1.05,	0.51
11.08,	-1.77,	1.56
14.16,	-2.04,	-1.53
14.84,	5.18,	3.11
11.85,	2.35,	2.90
9.22,	-2.48,	0.47
7.97,	1.59,	3.69
5.12,	-0.33,	2.60
4.41,	-3.61,	1.66
7.94,	-1.47,	2.55
10.13,	-0.27,	2.82
12.64,	0.05,	2.47
13.22,	-0.50,	2.30
14.40,	0.87,	0.09
12.90,	3.88,	1.73
8.77,	-0.40,	0.17
7.05,	-2.55,	-0.76
6.60,	1.09,	3.40
6.46,	-1.91,	3.71
7.68,	-3.26,	2.91
9.51,	1.90,	5.85
11.22,	-0.55,	2.94
11.73,	-2.84,	0.13
12.54,	2.53,	0.81
12.11,	2.92,	-0.57
10.27,	0.01,	-0.85
9.16,	-2.12,	0.25
9.50,	0.34,	1.38
7.88,	3.51,	6.46
7.71,	-3.02,	3.99
8.46,	-3.92,	3.22
9.59,	0.43,	3.11
9.77,	0.95,	1.56
8.82,	-4.49,	-0.96
12.04,	-2.10,	-4.11
12.79,	7.42,	5.05
11.59,	-1.75,	0.44
12.20,	-1.28,	0.40
10.02,	5.46,	8.20
6.66,	-2.66,	1.79
5.63,	-2.45,	2.03
6.69,	0.06,	3.27
7.89,	-3.66,	0.04
9.36,	-0.88,	1.37
11.22,	1.53,	2.11
15.42,	2.38,	-0.05
14.73,	1.05,	2.43
12.01,	-2.12,	-1.71
10.32,	5.02,	3.97
6.95,	0.11,	2.81
5.12,	-5.77,	-0.80
4.80,	0.05,	4.74
6.47,	0.26,	3.14
10.38,	-0.99,	3.31
11.60,	-3.62,	2.99
15.04,	2.75,	-0.18
13.29,	7.86,	6.57
11.13,	-5.29,	-4.41
10.61,	-1.56,	-2.38
8.36,	5.08,	4.97
6.31,	-2.13,	-0.09
6.23,	-4.31,	2.41
8.59,	-0.89,	4.80
8.88,	0.24,	5.01
10.46,	0.42,	4.17
11.00,	-1.89,	2.19
12.53,	0.27,	-2.38
11.82,	4.85,	2.13
10.31,	-3.49,	-3.33
11.20,	-0.31,	-2.23
9.18,	2.37,	5.81
8.28,	-5.55,	0.04
8.01,	2.82,	6.64
8.52,	3.96,	7.58
8.52,	-6.61,	-0.46
8.93,	-3.68,	0.48
9.89,	2.94,	1.76
10.67,	0.27,	-0.85
12.44,	-1.55,	0.04
13.72,	-0.03,	-0.25
11.84,	4.39,	4.66
10.18,	-0.70,	3.51
7.46,	-1.71,	2.17
6.16,	2.40,	5.85
5.34,	-2.08,	0.95
6.92,	-2.94,	1.39
9.92,	-3.34,	0.52
12.19,	0.20,	-0.61
13.30,	5.05,	4.48
14.19,	-3.17,	-0.24
13.93,	0.99,	-0.20
10.80,	8.65,	6.47
6.63,	-4.02,	-0.49
5.87,	-5.77,	-1.69
5.20,	1.84,	5.53
5.75,	-1.41,	1.79
9.39,	-0.85,	4.71
11.79,	-1.87,	3.43
14.70,	2.67,	1.93
12.45,	4.01,	4.88
12.02,	-1.51,	-3.70
11.40,	3.26,	-0.05
7.55,	-2.93,	0.73
7.30,	-5.83,	-2.94
6.86,	5.15,	8.88
7.36,	-0.96,	5.32
8.74,	-5.29,	2.93
10.40,	1.78,	5.67
11.52,	1.02,	1.61
11.02,	-3.05,	-1.64
11.56,	0.40,	-0.85
12.12,	2.91,	-0.09
10.34,	1.81,	1.14
9.26,	-1.69,	2.52
9.72,	-1.84,	1.27
8.30,	3.86,	6.80
6.62,	-1.47,	2.93
8.05,	-4.06,	0.65
9.40,	-1.30,	1.71
9.78,	0.23,	-0.16
9.78,	0.65,	2.25
12.55,	-2.13,	-1.47
15.37,	3.53,	1.66
12.36,	2.39,	4.16
10.05,	-3.02,	-0.40
7.95,	2.60,	4.89
4.95,	-1.02,	3.30
3.94,	-5.60,	0.17
7.79,	1.22,	3.83
10.21,	-0.19,	2.72
12.09,	-3.38,	-1.14
13.21,	2.12,	2.77
15.06,	2.15,	0.35
13.66,	0.57,	0.75
9.89,	0.43,	1.22
7.77,	0.68,	1.98
6.05,	-1.35,	1.22
5.13,	-1.87,	2.43
6.20,	-2.58,	2.90
9.30,	-0.52,	3.23
12.27,	1.91,	4.76
13.39,	-2.00,	2.26
13.18,	0.14,	-0.74
12.42,	6.82,	2.14
9.31,	-1.21,	-1.31
8.58,	-6.03,	-3.46
8.77,	2.09,	3.54
7.31,	2.52,	5.38
6.54,	-3.27,	4.30
8.41,	-2.20,	4.98
10.69,	-0.09,	3.50
10.89,	0.05,	1.41
9.80,	-1.73,	0.24
11.67,	-0.92,	-3.52
12.61,	5.33,	3.14
11.25,	-1.92,	-0.78
10.87,	1.15,	1.31
9.82,	4.47,	7.69
7.31,	-3.92,	1.74
6.11,	-1.10,	3.92
7.09,	1.33,	3.95
8.07,	-3.85,	-0.08
9.64,	-2.99,	0.05
10.76,	1.23,	0.85
13.93,	4.17,	1.49
14.39,	-0.17,	1.52
13.52,	-2.50,	-1.02
11.52,	4.03,	4.88
6.78,	0.50,	3.03
4.79,	-3.16,	1.24
4.54,	-1.02,	3.49
6.14,	-1.78,	1.88
10.27,	-0.84,	2.67
11.29,	-3.03,	2.09
14.63,	1.36,	-0.86
14.47,	7.30,	5.60
12.34,	-3.67,	-2.39
11.14,	-1.90,	-1.83
7.88,	3.52,	4.42
6.14,	-2.93,	-0.01
5.30,	-1.97,	2.76
6.39,	0.82,	5.30
9.47,	-0.81,	3.07
11.04,	0.26,	4.80
13.57,	-1.29,	1.20
13.77,	0.55,	-0.34
10.74,	2.69,	0.99
9.77,	-0.98,	-2.17
9.53,	1.42,	0.68
8.36,	-0.09,	3.43
7.80,	-5.65,	1.08
7.42,	2.57,	6.74
7.88,	1.36,	5.68
9.40,	-4.97,	0.60
10.81,	-2.26,	1.30
11.26,	2.35,	0.26
10.18,	3.13,	1.58
11.67,	-2.23,	-2.19
13.37,	-0.35,	-0.51
11.69,	3.17,	2.44
9.84,	0.48,	3.51
8.50,	-1.50,	2.69
6.94,	1.03,	5.09
5.42,	-1.53,	2.36
6.30,	-2.23,	1.08
9.39,	-3.27,	1.13
11.51,	-2.33,	-1.93
12.64,	5.54,	4.13
13.73,	-0.58,	1.45
15.44,	0.02,	-1.41
11.61,	6.45,	7.45
7.28,	-3.62,	-0.86
5.69,	-1.73,	0.91
4.14,	0.88,	4.28
5.61,	-4.53,	0.37
9.98,	-0.96,	2.75
12.08,	0.65,	3.55
13.88,	0.70,	0.52
12.96,	1.72,	3.72
13.65,	1.51,	-1.84
11.27,	3.49,	2.32
7.89,	-3.79,	-0.97
7.09,	-3.07,	-0.46
6.42,	1.79,	4.54
5.43,	-1.36,	3.20
7.90,	-1.98,	4.60
11.40,	0.42,	4.49
13.24,	0.89,	2.40
12.88,	-0.04,	0.97
11.62,	-0.58,	-1.72
10.95,	2.14,	-1.06
9.14,	2.31,	1.06
8.02,	-2.90,	1.51
9.38,	-2.48,	1.87
8.21,	3.17,	7.65
6.45,	-2.04,	3.26
8.05,	-1.98,	2.32
10.74,	-1.21,	2.31
11.44,	-3.23,	-2.08
9.81,	2.27,	2.62
10.61,	1.00,	0.38
14.49,	3.03,	0.85
12.58,	0.72,	3.62
10.60,	-3.31,	-0.93
8.87,	4.20,	6.18
5.70,	-1.60,	3.20
4.51,	-5.86,	-0.26
6.61,	1.21,	4.32
9.44,	-0.38,	1.14
11.33,	-2.95,	-0.15
12.81,	-0.24,	0.81
15.48,	4.32,	1.74
14.07,	2.51,	2.65
10.80,	-2.53,	0.20
8.79,	1.24,	3.00
5.07,	0.20,	2.42
3.65,	-2.59,	0.99
5.97,	-2.04,	3.08
9.51,	-1.90,	1.70
12.64,	1.41,	3.51
12.90,	0.17,	2.71
13.31,	-1.05,	-0.24
13.74,	3.98,	0.69
10.24,	1.65,	1.63
8.44,	-4.78,	-2.96
7.71,	1.54,	3.65
6.57,	0.00,	4.56
5.77,	-3.26,	2.52
7.17,	1.70,	6.99
11.18,	-0.67,	3.45
12.12,	-2.73,	1.26
12.60,	1.55,	1.43
12.00,	0.98,	-1.15
10.80,	2.25,	-0.46
9.47,	-0.21,	1.01
9.99,	-0.37,	0.41
9.55,	2.87,	5.95
7.79,	-3.16,	3.34
6.68,	-2.62,	3.76
7.44,	1.73,	4.26
9.24,	-0.42,	1.10
10.49,	-4.75,	-0.37
11.13,	-2.59,	-1.90
11.95,	7.81,	4.17
12.32,	1.94,	2.70
13.47,	-5.02,	-1.97
11.80,	2.86,	4.54
7.60,	1.58,	4.29
5.78,	-3.99,	1.03
4.43,	-0.43,	3.87
5.56,	-1.18,	2.50
9.54,	-1.50,	1.08
10.89,	-1.93,	2.62
14.93,	0.95,	-1.87
15.20,	6.45,	4.95
13.13,	-4.19,	-2.19
12.51,	-0.13,	-1.52
7.86,	4.10,	5.89
5.13,	-4.86,	-0.96
3.69,	-1.06,	2.87
5.46,	2.71,	5.73
9.57,	-3.34,	1.34
11.68,	-2.98,	2.91
14.40,	1.79,	1.38
13.57,	4.27,	2.64
11.70,	-2.07,	-1.63
11.92,	-0.45,	-2.62
8.62,	2.02,	2.32
7.88,	-2.38,	-0.63
6.68,	-2.84,	4.16
7.04,	-1.09,	4.05
7.03,	1.73,	6.21
9.08,	0.04,	4.41
12.33,	-3.41,	1.09
13.21,	-0.74,	-0.89
11.26,	3.59,	1.24
9.75,	-1.01,	-1.41
11.21,	0.44,	-0.26
10.53,	3.48,	4.21
8.98,	-3.01,	1.69
8.60,	-1.09,	3.34
6.86,	1.38,	5.25
6.32,	-2.96,	1.64
8.35,	-0.24,	1.65
10.39,	0.06,	2.83
12.66,	-2.82,	-3.40
11.74,	3.73,	2.92
12.64,	-0.30,	-0.40
14.89,	0.90,	-0.38
10.54,	0.25,	4.90
8.60,	-3.16,	-0.10
5.58,	1.81,	5.37
3.97,	-0.91,	2.49
5.37,	-3.21,	1.10
9.08,	-1.13,	2.55
11.63,	-1.65,	1.10
14.65,	2.76,	1.79
13.79,	2.03,	3.96
14.72,	-1.56,	-2.53
13.01,	5.88,	3.20
7.43,	-1.38,	1.49
5.89,	-6.67,	-2.95
4.75,	2.34,	5.56
4.52,	0.14,	3.32
7.83,	-2.55,	3.17
10.80,	-1.62,	4.68
14.63,	1.03,	1.11
13.28,	3.91,	4.01
11.88,	-1.89,	-2.59
12.31,	0.91,	-2.23
9.13,	1.89,	2.20
7.77,	-3.96,	-1.42
8.23,	1.41,	4.53
7.50,	0.84,	6.53
6.27,	-4.79,	3.13
7.86,	1.38,	5.09
11.22,	0.99,	3.80
12.01,	-5.62,	-1.96
11.86,	1.24,	0.34
11.07,	3.99,	1.65
11.64,	1.24,	-1.33
11.04,	1.34,	3.09
11.03,	-4.17,	0.22
9.38,	1.23,	3.51
6.50,	1.21,	5.93
5.14,	-4.61,	-0.06
