x,	y,	z
6.82,	-5.80,	2.21
9.24,	-1.28,	3.47
11.34,	2.92,	4.72
12.16,	-0.53,	1.05
12.07,	-0.19,	0.05
13.27,	3.26,	-0.62
11.10,	1.48,	1.14
8.88,	-4.72,	-1.09
8.39,	1.08,	2.98
7.45,	3.79,	7.52
7.10,	-4.71,	2.66
7.71,	-3.45,	4.22
9.85,	0.76,	3.37
9.80,	-0.51,	1.02
9.70,	-1.56,	-0.53
11.92,	0.67,	-1.69
14.17,	3.81,	0.85
12.46,	-1.28,	0.01
10.61,	-0.11,	2.07
10.28,	4.49,	5.42
8.05,	-1.74,	3.63
5.83,	-4.73,	1.88
4.96,	-0.14,	3.63
6.20,	-0.72,	1.21
8.42,	-2.56,	0.70
11.60,	-1.96,	-0.41
14.69,	2.98,	0.40
15.63,	3.55,	2.14
14.24,	-1.73,	-0.09
10.61,	0.79,	2.07
8.67,	5.08,	4.51
4.41,	-3.46,	1.70
3.90,	-5.89,	-0.02
5.99,	-0.84,	3.94
8.82,	0.36,	1.77
11.22,	-1.70,	2.87
13.92,	-3.12,	-1.20
14.75,	5.92,	3.84
13.31,	4.53,	1.92
10.81,	-2.40,	-0.41
9.46,	-0.93,	0.82
5.98,	0.67,	3.43
4.39,	-2.23,	2.62
6.76,	-1.87,	4.34
8.81,	-2.01,	4.36
10.67,	-0.01,	3.43
10.91,	1.56,	3.81
12.10,	0.25,	-1.64
12.43,	2.59,	-0.14
11.81,	-1.16,	-1.09
10.87,	-2.56,	-1.81
9.88,	4.59,	4.90
7.71,	-0.33,	4.84
7.54,	-4.03,	2.91
7.96,	0.96,	6.61
8.17,	-1.27,	1.69
8.21,	-2.61,	1.70
9.73,	-2.74,	-1.71
11.36,	2.85,	-0.47
12.84,	2.08,	1.56
13.97,	-3.72,	-3.18
12.40,	3.60,	3.78
11.15,	4.23,	4.85
7.80,	-2.79,	2.61
6.75,	-1.40,	3.12
5.09,	-1.44,	3.14
4.97,	-3.13,	0.18
8.08,	-1.14,	2.64
10.89,	-2.95,	-0.75
14.76,	4.69,	2.95
14.42,	1.76,	3.73
14.53,	-1.67,	-2.03
11.89,	5.31,	5.65
7.19,	-1.10,	1.12
5.03,	-3.97,	0.32
5.06,	0.76,	4.18
5.97,	-2.70,	2.41
8.90,	-2.11,	2.22
10.97,	0.65,	3.95
14.22,	1.40,	0.36
13.20,	2.40,	2.99
12.88,	0.27,	-1.23
11.39,	1.52,	0.97
9.48,	-0.75,	0.06
7.25,	-2.29,	1.63
6.01,	-1.52,	2.59
6.49,	1.31,	5.45
8.60,	-2.79,	3.89
10.59,	-3.63,	2.10
11.75,	2.37,	2.54
11.17,	3.14,	0.37
10.75,	-0.62,	-1.10
12.22,	-1.82,	-2.48
11.57,	2.13,	1.85
10.12,	0.79,	2.63
8.46,	-0.73,	3.97
8.37,	0.56,	5.12
7.74,	-2.37,	4.24
6.91,	-3.81,	1.29
8.09,	1.09,	3.55
9.29,	-2.18,	-0.19
10.95,	0.43,	-0.23
11.88,	2.45,	2.75
15.36,	2.43,	-1.01
13.19,	3.47,	4.56
10.32,	-3.84,	0.44
8.29,	1.13,	3.52
5.92,	1.41,	3.96
4.84,	-4.67,	0.28
5.09,	-3.61,	1.94
8.71,	0.04,	1.33
11.69,	0.68,	2.73
13.43,	-2.78,	-0.51
15.67,	2.83,	1.87
13.90,	5.14,	3.38
10.70,	-0.95,	0.86
8.04,	-2.00,	1.47
5.35,	0.71,	2.98
4.01,	-1.36,	2.80
6.55,	-2.74,	2.40
8.51,	-2.33,	3.68
12.15,	0.72,	1.76
12.77,	4.15,	4.42
12.21,	-3.05,	-0.96
13.71,	0.09,	-2.60
11.05,	5.59,	4.18
9.02,	-4.36,	-2.24
8.43,	-0.74,	2.19
7.40,	2.91,	7.13
5.90,	-4.77,	2.49
7.67,	-0.96,	4.92
10.61,	-0.09,	4.33
10.89,	-4.13,	-1.12
10.11,	2.69,	1.95
9.86,	2.09,	0.25
13.49,	2.20,	-1.44
12.66,	1.28,	2.40
10.79,	-5.32,	-2.24
10.04,	4.79,	4.76
7.54,	1.76,	6.65
6.56,	-8.20,	-0.80
7.06,	-0.18,	4.81
7.03,	2.44,	3.22
8.16,	-3.66,	0.30
10.73,	-4.21,	-1.50
14.19,	5.32,	1.15
14.06,	5.83,	3.06
13.10,	-4.30,	-0.85
12.31,	-0.84,	1.45
8.36,	5.34,	6.73
5.09,	-2.35,	2.51
4.18,	-3.03,	1.82
5.60,	-0.64,	4.04
9.13,	-2.55,	-0.03
10.46,	-0.80,	3.00
14.75,	0.32,	-1.05
15.73,	4.52,	2.23
12.29,	-1.15,	0.35
11.95,	-1.64,	-1.63
8.86,	4.09,	4.51
6.19,	-1.14,	0.96
4.08,	-3.59,	2.70
5.68,	-0.94,	3.75
8.77,	-0.20,	3.00
10.48,	-1.22,	3.70
11.57,	-2.07,	1.49
13.18,	4.48,	1.98
11.97,	2.91,	1.81
11.62,	-2.26,	-3.12
10.56,	0.76,	1.33
9.64,	1.17,	1.04
7.87,	-0.54,	4.19
7.14,	-3.65,	3.75
7.44,	-0.94,	5.57
9.30,	1.40,	4.18
9.40,	-2.26,	2.18
10.09,	-4.01,	-2.64
11.10,	4.35,	-0.37
10.59,	2.60,	1.57
12.59,	-4.82,	-3.71
12.97,	2.67,	3.93
11.08,	2.77,	4.59
7.67,	-1.20,	3.80
7.05,	0.51,	4.62
7.18,	-3.11,	2.15
6.55,	-4.66,	-0.26
7.12,	0.83,	3.83
10.41,	-1.68,	-0.34
13.08,	2.17,	1.54
13.28,	1.14,	2.15
14.29,	1.19,	-0.20
12.26,	3.54,	5.44
9.27,	-0.98,	1.59
5.82,	-0.65,	4.20
4.28,	0.13,	2.23
4.68,	-1.40,	2.99
8.69,	-4.43,	0.49
10.58,	-2.55,	2.01
14.19,	3.44,	1.35
13.60,	3.85,	3.79
12.84,	-4.18,	-2.58
12.47,	2.46,	0.30
9.56,	3.57,	3.92
6.52,	-6.01,	-1.82
5.46,	-0.66,	3.76
6.27,	2.21,	5.67
8.50,	-2.27,	2.46
9.73,	-2.56,	4.22
12.88,	0.48,	0.34
12.57,	5.24,	3.18
10.18,	-2.64,	-1.88
11.95,	-1.95,	-4.46
10.78,	4.14,	4.22
9.64,	-3.82,	-0.82
8.31,	0.48,	4.79
8.47,	3.48,	8.12
7.31,	-4.29,	2.85
7.75,	-2.23,	3.60
9.64,	0.54,	2.56
9.82,	-2.78,	-1.53
10.16,	1.14,	-0.11
10.81,	2.26,	1.22
13.13,	1.89,	-0.15
13.55,	2.91,	3.57
10.35,	-5.12,	0.88
9.22,	0.50,	2.98
6.48,	3.45,	6.11
6.09,	-4.77,	-0.28
6.21,	-4.85,	1.59
8.13,	0.42,	1.25
11.01,	2.45,	3.36
11.64,	-3.96,	-0.62
15.30,	2.53,	-0.03
14.04,	7.87,	5.36
11.50,	-3.93,	-0.95
10.32,	-2.48,	0.22
6.34,	3.77,	5.93
3.20,	-3.49,	1.20
4.70,	-1.54,	2.70
8.14,	0.23,	4.73
12.17,	-3.93,	-1.01
13.23,	1.76,	3.37
12.97,	1.21,	0.91
13.24,	1.08,	-0.82
10.73,	2.49,	2.48
10.10,	-2.36,	-0.62
7.61,	-0.68,	1.61
6.58,	1.72,	4.00
5.92,	-4.36,	2.75
7.95,	-2.67,	2.83
10.85,	1.48,	5.12
11.80,	-1.12,	0.75
11.11,	0.05,	1.27
11.75,	0.77,	-1.08
11.15,	3.73,	-0.07
10.59,	1.48,	1.32
10.61,	-6.10,	-1.13
10.20,	1.73,	3.00
7.58,	2.57,	8.21
6.74,	-6.01,	0.93
8.10,	-0.01,	5.29
9.04,	0.97,	2.95
8.51,	-2.32,	-0.07
9.56,	-2.22,	-0.02
13.45,	4.23,	-0.44
12.72,	5.58,	3.49
12.36,	-4.52,	-1.30
12.69,	-1.51,	1.32
9.30,	4.85,	6.81
5.95,	-1.90,	3.42
5.08,	-2.48,	2.16
6.56,	-0.06,	3.69
8.61,	-3.51,	-0.77
9.45,	-1.30,	2.12
13.72,	1.20,	-0.59
14.79,	4.15,	1.55
13.21,	-0.27,	0.55
11.82,	-2.61,	-0.55
10.59,	4.11,	3.60
7.29,	2.36,	4.07
3.30,	-5.16,	0.60
4.56,	-2.27,	2.51
9.27,	1.19,	3.23
10.78,	-2.34,	2.71
13.22,	-3.65,	-0.39
14.13,	5.05,	2.09
11.38,	3.70,	1.95
10.73,	-3.36,	-2.75
10.59,	0.41,	1.39
9.74,	1.56,	2.09
6.11,	-1.61,	3.35
5.90,	-2.58,	4.01
8.47,	-1.20,	4.24
10.06,	0.63,	4.40
10.39,	-1.25,	2.03
11.17,	-2.46,	-1.09
11.97,	3.50,	0.10
10.08,	1.79,	1.18
10.75,	-1.15,	-1.27
11.62,	2.76,	3.79
11.04,	-0.11,	3.88
8.26,	-1.96,	4.25
7.56,	1.76,	6.43
7.20,	-1.73,	2.38
7.41,	-4.38,	0.94
8.39,	-1.04,	0.72
9.60,	1.10,	0.94
12.25,	1.72,	0.07
12.85,	0.99,	1.18
13.43,	-0.27,	-0.21
12.67,	3.02,	3.65
9.49,	-0.76,	2.88
7.39,	-1.85,	2.57
4.66,	0.28,	4.07
5.22,	-1.98,	1.92
8.49,	-3.08,	1.31
9.58,	-3.00,	1.34
13.94,	2.84,	0.15
13.81,	5.50,	4.71
12.86,	-4.53,	-3.49
13.00,	2.17,	0.16
10.51,	2.60,	4.19
7.29,	-5.09,	-2.42
4.56,	1.70,	4.71
4.92,	0.33,	3.99
7.98,	-3.99,	0.78
10.35,	-0.23,	4.76
13.96,	-1.18,	0.03
13.69,	2.51,	1.64
10.64,	0.85,	0.25
11.20,	1.08,	-2.41
9.78,	1.49,	2.35
10.19,	-5.59,	-1.36
7.83,	-0.23,	3.26
6.87,	5.46,	8.03
7.26,	-4.18,	2.40
8.81,	-4.28,	2.86
10.97,	1.22,	2.45
11.13,	1.90,	0.71
10.52,	-2.23,	-1.74
11.29,	-1.07,	-2.28
11.36,	4.28,	1.58
10.74,	2.89,	2.44
11.23,	-4.81,	1.72
10.78,	-0.53,	2.69
7.26,	2.46,	7.17
5.94,	-3.42,	0.40
6.46,	-2.26,	3.08
8.82,	-2.55,	-0.17
10.20,	1.53,	1.79
10.38,	0.08,	2.25
14.40,	1.37,	-1.05
14.02,	6.16,	4.26
11.59,	-3.73,	0.34
10.52,	-3.61,	-0.38
7.43,	5.21,	7.21
4.36,	-2.33,	1.94
5.05,	-3.37,	2.03
8.06,	0.26,	4.28
11.52,	-2.07,	-0.93
12.63,	0.64,	3.06
14.26,	-0.47,	-0.83
13.66,	3.75,	1.24
10.85,	1.72,	2.12
10.14,	-3.32,	-1.21
7.66,	-0.13,	2.02
6.02,	2.29,	3.27
4.64,	-3.59,	1.94
7.89,	-3.51,	1.79
11.63,	0.35,	4.06
13.02,	1.14,	1.87
11.68,	-1.26,	2.28
11.85,	-1.92,	-2.93
10.18,	7.81,	3.80
9.06,	0.41,	1.14
10.88,	-6.90,	-2.86
10.24,	2.45,	5.06
6.30,	0.39,	5.64
6.34,	-4.09,	2.29
9.28,	0.51,	5.47
10.22,	-2.20,	1.50
9.96,	0.20,	0.71
9.35,	0.69,	1.84
12.80,	1.02,	-3.29
11.80,	5.50,	3.38
10.87,	-3.16,	-1.20
11.52,	-1.47,	0.99
10.54,	4.43,	6.70
7.64,	-1.87,	4.42
5.26,	-2.69,	1.89
5.56,	2.02,	4.56
8.50,	-4.27,	-1.30
9.45,	-4.79,	-0.67
12.92,	2.06,	0.31
14.04,	6.42,	2.47
12.75,	-1.24,	1.13
12.27,	-4.39,	-1.34
10.92,	4.92,	5.40
