x,	y,	z
6.80,	-2.13,	3.44
7.72,	0.55,	3.19
8.33,	1.07,	5.11
10.70,	-2.84,	2.23
12.93,	-0.97,	0.78
12.86,	4.60,	1.83
10.78,	0.16,	-0.32
10.58,	-1.84,	-2.79
9.17,	2.75,	1.93
8.38,	0.09,	2.09
8.52,	-2.67,	3.27
10.12,	-1.27,	4.40
9.13,	0.39,	5.28
8.03,	-0.48,	2.09
8.87,	-1.38,	1.77
10.40,	-3.03,	-2.74
11.96,	2.84,	-0.20
10.85,	-0.71,	1.25
12.98,	-2.06,	-3.52
11.43,	6.14,	6.82
9.22,	-2.14,	3.00
8.49,	-1.38,	1.95
8.10,	4.73,	7.35
6.19,	-4.30,	0.39
6.00,	-6.02,	-0.28
7.77,	-0.40,	2.27
11.77,	2.78,	1.57
12.84,	-1.95,	0.87
15.43,	-1.44,	-0.95
13.66,	5.39,	3.83
10.09,	1.62,	2.01
7.75,	-2.23,	1.21
6.40,	-0.20,	2.50
5.94,	0.12,	3.06
6.38,	-2.72,	1.41
7.89,	-1.84,	2.75
11.43,	-1.50,	1.13
14.59,	3.39,	1.80
13.06,	-1.64,	2.59
13.28,	-4.37,	-4.30
10.59,	7.52,	5.64
8.47,	1.01,	1.00
5.94,	-5.96,	-1.27
7.32,	0.07,	3.32
7.52,	-0.85,	4.38
7.97,	-2.82,	2.08
10.19,	1.28,	6.03
12.09,	-1.52,	0.92
12.20,	1.98,	1.44
10.67,	0.68,	0.77
11.72,	0.75,	-3.67
10.58,	5.47,	2.82
7.86,	-5.61,	-0.60
9.30,	-3.97,	-0.21
9.36,	5.73,	9.84
8.70,	-2.92,	3.58
8.16,	-3.45,	1.77
8.11,	2.23,	4.96
9.54,	-1.78,	-1.51
9.72,	-2.78,	-0.22
13.13,	0.28,	-1.37
14.03,	6.17,	2.08
11.15,	-0.87,	2.41
10.30,	-5.38,	-1.16
9.04,	5.23,	6.61
7.25,	2.97,	5.28
5.62,	-5.85,	-0.28
5.99,	-2.35,	2.34
9.09,	0.10,	1.04
10.23,	0.12,	1.22
13.26,	-1.74,	0.67
16.20,	0.35,	-1.03
13.54,	3.96,	3.83
10.09,	-1.09,	0.49
7.67,	1.65,	2.67
6.51,	2.35,	3.73
5.55,	-3.94,	1.72
5.44,	-4.55,	2.31
8.99,	2.13,	3.88
10.59,	1.66,	4.78
12.90,	-3.97,	-0.36
14.73,	1.50,	1.52
12.56,	3.26,	1.70
10.59,	-1.21,	-1.24
8.61,	-0.25,	0.60
7.61,	0.95,	1.80
6.87,	-1.40,	2.71
7.45,	-2.88,	4.30
8.99,	-2.13,	3.86
10.13,	2.83,	4.86
10.96,	-0.74,	2.73
11.19,	-5.32,	-3.13
11.78,	3.67,	-0.04
10.85,	5.08,	1.16
9.79,	-3.71,	-1.60
10.12,	-2.31,	0.00
10.38,	3.20,	5.38
8.71,	-0.06,	4.51
8.27,	-1.97,	3.74
8.40,	-0.92,	3.85
7.85,	-1.37,	0.47
8.01,	-0.54,	1.94
10.39,	-2.57,	-1.22
13.58,	2.16,	-0.72
13.08,	1.44,	2.82
12.21,	-3.61,	-2.48
10.36,	5.16,	6.11
9.06,	2.00,	5.18
6.27,	-3.54,	1.66
5.09,	0.02,	4.30
6.38,	-1.44,	1.91
8.03,	-3.35,	0.53
10.96,	-1.64,	1.53
13.89,	0.90,	0.07
14.92,	4.01,	3.66
13.69,	-3.11,	0.25
11.43,	1.96,	0.59
7.84,	7.91,	6.89
5.16,	-4.12,	-0.66
