x,	y,	z
10.37,	3.71,	4.07
10.66,	-1.23,	3.10
8.96,	-3.93,	2.46
5.66,	0.46,	4.67
4.98,	0.08,	3.07
5.22,	-3.06,	0.33
8.40,	-2.17,	0.94
13.85,	0.85,	-0.07
15.90,	3.53,	1.53
14.62,	-1.94,	-0.10
13.36,	0.20,	-0.88
10.40,	5.49,	6.01
8.13,	-1.98,	1.07
4.75,	-2.87,	2.19
3.85,	0.38,	4.75
5.30,	-3.10,	1.13
7.88,	-2.04,	2.06
11.84,	-1.67,	1.68
15.23,	2.32,	-0.23
14.42,	3.12,	5.07
13.62,	-4.41,	-3.13
11.15,	4.66,	3.34
8.39,	3.62,	3.51
5.33,	-5.00,	-0.91
5.45,	-2.67,	2.71
7.36,	-0.79,	4.82
7.56,	-2.13,	3.56
9.73,	1.30,	5.24
12.02,	0.10,	1.93
13.98,	1.71,	-0.28
12.82,	0.95,	0.86
11.91,	-0.08,	-3.53
9.75,	5.10,	2.86
7.93,	-4.41,	1.02
8.76,	-5.49,	-0.17
7.53,	4.74,	9.08
7.11,	-0.62,	4.74
7.87,	-5.26,	1.06
8.95,	0.18,	2.85
10.44,	1.37,	0.46
12.64,	-1.21,	-0.83
14.05,	-1.52,	-1.82
13.61,	3.72,	0.22
9.97,	2.98,	4.35
10.16,	-3.87,	0.87
9.97,	1.49,	4.61
6.74,	1.75,	6.51
3.53,	-5.18,	-0.24
4.13,	-0.44,	2.24
8.70,	-1.26,	1.22
12.38,	-3.15,	-2.50
14.94,	3.27,	3.83
15.85,	0.24,	0.30
13.49,	3.83,	2.01
10.76,	4.17,	5.36
7.61,	-3.43,	-0.84
6.18,	-0.28,	2.55
3.87,	-1.68,	3.85
4.32,	-5.75,	0.70
8.70,	1.14,	4.32
10.90,	1.47,	4.39
14.05,	-0.29,	0.96
14.25,	1.32,	3.13
14.63,	1.51,	-1.20
10.95,	2.66,	2.05
8.38,	-2.99,	-1.64
6.98,	-0.73,	0.53
5.86,	0.15,	4.23
6.38,	-4.52,	3.24
8.66,	-2.25,	3.90
10.20,	3.72,	6.02
10.55,	-0.38,	1.50
12.17,	-2.32,	-2.24
13.44,	1.22,	-0.34
13.59,	1.23,	-2.88
8.57,	2.46,	2.96
8.50,	-2.07,	1.58
9.99,	-0.03,	3.60
8.71,	1.81,	7.28
6.44,	-4.22,	1.86
6.97,	-1.25,	2.91
8.33,	-0.89,	1.78
8.78,	-3.03,	-1.41
12.25,	1.16,	1.54
14.89,	1.02,	-0.86
14.24,	2.97,	1.03
11.14,	1.13,	3.25
11.26,	-0.60,	0.63
10.02,	3.79,	5.71
5.64,	-3.28,	2.63
3.41,	-5.94,	0.55
4.53,	1.73,	3.62
7.23,	1.10,	2.47
11.48,	-5.52,	-0.51
15.34,	-1.75,	-1.53
16.27,	7.89,	5.76
13.27,	-0.79,	0.83
11.14,	0.41,	0.10
8.96,	5.98,	6.30
5.24,	-3.86,	-0.51
3.95,	-4.45,	1.22
5.83,	-0.99,	4.08
8.26,	-1.30,	1.88
10.14,	0.63,	4.88
12.64,	-1.50,	1.58
15.22,	2.92,	1.38
14.32,	3.94,	2.14
11.00,	-0.79,	-1.48
8.68,	-1.43,	0.37
8.65,	-0.77,	-0.14
5.71,	0.06,	5.06
6.61,	-3.60,	2.96
7.97,	-1.43,	5.56
9.22,	-0.31,	4.87
10.04,	0.69,	2.55
10.28,	0.02,	1.32
14.08,	1.63,	-2.85
13.57,	3.06,	0.85
10.92,	-3.92,	-3.52
9.96,	2.53,	1.30
9.07,	1.72,	5.56
9.24,	-4.92,	1.26
7.32,	-0.11,	5.78
6.29,	1.08,	5.14
6.80,	-3.51,	-0.52
8.30,	-2.24,	1.12
11.82,	-1.15,	-2.16
14.63,	4.80,	0.94
13.84,	-1.75,	0.69
14.82,	-2.31,	-4.31
10.72,	6.57,	8.48
9.17,	-1.61,	1.17
6.44,	-1.68,	3.14
4.43,	0.58,	4.43
3.75,	-3.76,	1.83
5.97,	-3.25,	0.50
10.82,	0.22,	2.97
14.76,	-1.08,	-0.57
15.82,	2.65,	3.23
14.45,	0.11,	1.60
12.36,	3.54,	0.94
8.91,	4.34,	5.12
5.51,	-5.65,	-1.64
5.02,	-2.53,	2.03
5.80,	0.73,	4.22
6.72,	-2.87,	2.87
9.90,	-2.16,	2.90
12.26,	2.87,	3.28
13.29,	2.07,	2.39
13.76,	-2.35,	-1.56
12.73,	2.55,	-0.39
10.15,	4.47,	1.97
7.53,	-4.20,	-0.14
7.11,	-3.93,	0.97
7.14,	1.62,	6.97
7.02,	-1.09,	4.75
8.48,	-2.49,	4.18
9.96,	-1.51,	2.56
10.48,	1.85,	0.47
10.57,	2.40,	1.11
13.79,	-2.22,	-2.70
13.95,	-0.37,	-1.84
10.38,	4.26,	4.03
8.83,	-1.34,	2.91
9.82,	0.33,	3.49
8.60,	2.17,	7.16
5.41,	-4.96,	0.69
4.83,	-2.01,	2.14
8.07,	0.50,	1.81
9.86,	-3.19,	-1.42
13.93,	1.21,	0.67
14.91,	2.49,	2.03
15.36,	3.26,	0.39
11.16,	3.28,	5.78
8.91,	-3.46,	-0.50
7.66,	1.85,	3.77
3.64,	-1.49,	2.75
3.69,	-5.98,	-0.22
7.36,	-0.99,	2.55
10.14,	1.76,	2.63
13.42,	-0.66,	1.93
15.06,	-2.32,	0.66
15.69,	4.57,	1.34
12.66,	5.55,	3.43
8.27,	-4.96,	-1.86
7.31,	-2.66,	-0.97
5.85,	1.85,	4.66
4.99,	-3.62,	1.66
7.15,	-2.64,	4.03
10.04,	0.77,	5.00
11.85,	1.51,	2.45
11.86,	1.21,	2.37
14.13,	-0.92,	-2.11
13.92,	1.31,	-1.31
9.59,	1.72,	0.65
8.39,	-1.17,	0.35
8.41,	-0.61,	2.59
8.07,	0.48,	5.82
6.58,	-4.50,	3.96
8.40,	-1.41,	2.88
9.17,	0.44,	4.46
8.97,	-4.34,	-2.07
10.43,	2.43,	1.75
12.53,	3.14,	1.21
14.34,	0.28,	-1.15
11.77,	-0.24,	2.36
10.94,	0.26,	1.10
9.39,	4.76,	6.03
7.57,	-2.69,	3.55
5.66,	-6.45,	0.33
4.94,	1.34,	4.61
7.08,	1.12,	1.99
9.10,	-4.70,	0.16
13.13,	-3.21,	-2.36
16.45,	8.33,	4.50
14.12,	1.20,	2.28
12.25,	-2.33,	-0.94
10.43,	5.56,	6.51
6.39,	-1.02,	1.74
3.90,	-4.50,	0.41
4.05,	-1.10,	4.22
6.79,	-2.48,	1.36
9.75,	-0.38,	3.40
11.68,	-0.65,	2.90
16.00,	2.10,	0.05
14.85,	4.20,	3.70
12.39,	-1.39,	-2.15
9.74,	1.19,	0.72
7.46,	-0.16,	1.16
6.08,	-3.33,	0.94
5.70,	-2.49,	3.59
7.31,	-0.25,	4.12
9.31,	-0.03,	4.76
10.57,	-2.35,	2.03
12.20,	2.20,	1.04
12.76,	4.58,	1.04
12.71,	-2.11,	-2.43
11.26,	-3.02,	-2.31
10.01,	4.46,	3.00
8.59,	2.54,	4.58
7.92,	-5.26,	2.49
7.91,	-1.70,	5.02
7.52,	-0.35,	4.30
8.36,	-1.23,	1.07
7.95,	-3.19,	1.73
10.64,	-2.81,	-4.15
12.90,	6.38,	1.63
12.77,	-1.75,	-0.07
