x,	y,	z
14.08,	0.73,	1.62
11.90,	0.61,	0.29
10.19,	5.14,	5.12
6.23,	-3.67,	0.08
4.00,	-4.58,	0.93
4.03,	0.09,	3.92
7.19,	-0.86,	1.41
9.90,	-2.06,	3.61
12.85,	-2.23,	1.09
15.61,	6.00,	3.63
14.15,	1.83,	3.17
12.06,	-3.48,	-4.90
10.06,	6.27,	3.68
7.96,	2.96,	3.39
6.33,	-6.59,	-1.35
6.12,	-1.53,	5.67
7.06,	-0.58,	4.20
8.32,	0.28,	4.29
10.37,	-1.02,	3.44
11.85,	-3.12,	-1.38
13.77,	4.69,	1.29
12.34,	1.98,	0.33
11.31,	-2.01,	-3.16
10.41,	3.18,	3.24
8.94,	-1.05,	1.55
7.89,	-1.58,	3.85
8.05,	0.17,	5.39
7.72,	-2.62,	3.26
7.05,	-2.34,	1.55
7.51,	0.90,	2.55
10.92,	-1.40,	-1.16
14.66,	1.02,	-1.29
13.38,	-1.34,	0.71
12.78,	-1.14,	-2.71
11.02,	7.13,	8.55
9.68,	-1.77,	2.21
8.03,	-2.43,	2.98
5.28,	2.21,	6.14
3.58,	-3.22,	0.42
6.17,	-2.44,	0.59
9.65,	-3.36,	0.83
13.85,	0.01,	-3.00
14.60,	5.00,	6.91
15.12,	-5.60,	-3.33
12.96,	6.15,	4.83
9.83,	7.00,	6.53
6.76,	-5.82,	-2.66
5.10,	-2.42,	1.91
4.47,	-0.79,	3.30
5.66,	-2.40,	0.91
8.90,	-0.71,	5.52
12.31,	-2.75,	0.58
14.02,	5.76,	5.15
13.03,	1.15,	3.14
13.71,	-2.53,	-4.39
10.62,	5.02,	3.14
7.58,	-1.93,	-0.21
6.40,	-4.95,	-0.76
7.36,	1.48,	6.64
7.05,	-2.53,	4.90
8.26,	-0.78,	4.16
9.95,	2.81,	6.12
11.49,	-2.84,	-2.24
12.44,	-0.22,	-1.13
12.70,	-0.08,	-1.35
12.58,	1.50,	-2.83
9.96,	3.94,	5.34
9.01,	-5.86,	0.71
9.41,	1.60,	4.74
7.45,	5.58,	10.07
6.41,	-6.18,	-1.38
6.30,	-3.62,	2.58
8.06,	0.46,	0.37
9.57,	2.57,	1.26
13.11,	-2.59,	-0.05
16.14,	-2.99,	-3.57
13.31,	6.17,	4.68
11.61,	2.11,	2.70
9.79,	-1.22,	1.80
9.07,	1.85,	4.66
4.41,	-3.97,	2.54
2.46,	-4.19,	1.28
6.75,	2.45,	4.65
9.39,	-3.13,	0.82
13.10,	-1.56,	-1.02
14.79,	5.76,	5.31
16.17,	-0.43,	-2.00
13.66,	1.68,	0.84
9.14,	0.23,	2.14
7.25,	-1.52,	-1.24
4.92,	0.61,	4.03
4.89,	-4.52,	1.65
6.54,	-2.68,	2.38
9.91,	3.20,	5.41
11.54,	-1.33,	2.59
12.84,	-2.46,	0.05
13.96,	4.42,	2.03
13.39,	2.48,	-0.15
9.79,	-2.33,	-1.44
9.26,	-0.54,	0.02
7.24,	0.67,	3.37
6.78,	-1.39,	3.77
7.03,	-3.32,	4.87
8.27,	-1.54,	4.19
9.49,	1.68,	3.87
9.97,	-0.57,	1.06
11.95,	-1.68,	-2.07
14.05,	2.09,	-1.27
12.56,	2.25,	0.28
10.21,	-0.71,	0.76
11.27,	0.57,	3.06
9.93,	1.95,	5.07
6.79,	-2.74,	4.03
5.42,	-2.82,	2.49
5.64,	-0.28,	2.73
7.24,	-2.24,	0.20
9.08,	-1.69,	0.62
12.26,	1.05,	0.58
16.35,	3.96,	2.06
14.78,	-1.09,	0.40
12.57,	0.46,	0.62
10.72,	6.60,	5.89
6.81,	-2.67,	1.60
5.56,	-5.19,	0.37
3.29,	-0.15,	5.23
5.46,	-1.55,	1.59
9.60,	-1.44,	2.92
11.72,	-3.94,	0.73
16.27,	4.66,	0.66
15.03,	7.15,	6.77
12.87,	-5.64,	-5.07
11.15,	2.55,	1.95
6.65,	1.24,	2.55
5.23,	-5.25,	-2.07
5.50,	-0.52,	4.78
6.92,	-1.70,	3.82
9.32,	-1.11,	2.93
10.29,	2.13,	5.61
12.53,	-1.86,	-0.61
13.83,	1.76,	-0.75
12.50,	2.43,	0.97
11.68,	-3.20,	-3.83
9.54,	2.19,	2.62
8.07,	1.04,	3.74
7.06,	-3.42,	2.83
7.46,	0.88,	6.17
7.64,	-2.12,	4.10
8.21,	-4.15,	0.81
9.57,	1.41,	2.71
10.29,	0.03,	-0.51
12.69,	0.89,	-1.83
13.27,	0.37,	0.54
13.59,	-0.72,	-2.78
9.96,	5.13,	6.93
9.96,	-2.10,	2.99
8.39,	-0.88,	3.71
6.31,	2.82,	7.16
4.33,	-4.39,	0.34
5.25,	-3.22,	0.53
9.26,	-1.06,	1.18
11.99,	-0.96,	-1.79
14.06,	3.90,	4.07
15.71,	-1.11,	-0.25
14.06,	2.53,	1.64
