x,	y,	z
4.15,	-0.61,	3.70
6.15,	-0.37,	3.90
9.45,	-3.03,	2.50
11.44,	0.13,	4.18
11.98,	0.82,	2.92
12.06,	-1.14,	0.49
12.58,	1.98,	-0.55
11.27,	3.35,	1.23
9.26,	-2.87,	-2.15
9.38,	-0.07,	0.46
7.89,	-0.62,	4.24
6.93,	-4.09,	2.93
7.71,	2.50,	6.72
8.90,	1.92,	5.83
10.41,	-5.50,	-0.01
11.05,	-1.38,	0.52
10.73,	2.81,	0.06
11.13,	1.48,	-1.17
11.82,	-1.75,	-0.37
12.92,	-0.14,	-0.51
10.21,	2.62,	5.63
8.43,	-1.51,	2.47
6.56,	-0.40,	4.39
5.90,	0.88,	3.71
6.63,	-2.37,	1.25
9.51,	-3.01,	0.44
10.80,	-1.73,	-0.36
12.93,	3.22,	0.35
13.53,	0.92,	3.30
14.37,	-4.94,	-2.75
12.13,	6.39,	5.87
8.66,	3.88,	5.66
5.59,	-5.65,	-1.49
4.32,	0.13,	3.58
6.08,	-0.96,	1.94
8.25,	-3.90,	0.39
11.05,	-1.27,	2.61
14.12,	1.68,	0.84
13.71,	1.98,	4.04
13.30,	-2.91,	-1.51
11.63,	5.16,	2.58
8.54,	2.55,	3.29
6.18,	-5.73,	-2.40
5.08,	-0.31,	4.05
6.84,	0.72,	3.59
7.98,	-2.15,	4.02
11.54,	-2.36,	3.44
12.82,	0.43,	2.44
12.26,	3.46,	2.06
11.06,	-1.04,	-1.04
11.46,	0.14,	-2.05
10.56,	3.41,	1.70
8.52,	-1.22,	1.30
8.29,	-3.59,	2.36
8.43,	0.97,	5.60
6.54,	0.57,	6.59
8.10,	-1.30,	2.78
9.84,	-0.69,	4.03
11.26,	-3.24,	-2.05
11.24,	1.51,	0.67
10.16,	0.25,	0.16
12.84,	-0.32,	-1.97
12.98,	3.55,	4.29
10.85,	-2.97,	1.85
8.54,	0.46,	2.91
6.87,	5.24,	7.59
4.55,	-4.94,	-0.24
5.76,	-4.00,	1.10
9.77,	0.33,	2.82
11.14,	-1.87,	-0.73
12.12,	0.50,	2.38
14.26,	-0.17,	0.36
15.20,	3.48,	2.08
12.34,	3.10,	3.13
7.97,	-2.72,	1.00
6.50,	-0.65,	1.93
3.82,	0.17,	3.27
4.64,	-2.71,	1.07
8.92,	-2.00,	3.10
11.61,	-1.68,	1.60
13.23,	3.26,	4.61
12.89,	-0.61,	2.57
14.23,	0.25,	-1.98
12.24,	7.02,	3.86
7.57,	-3.38,	-1.89
7.24,	-5.16,	-2.21
6.39,	2.31,	5.56
6.13,	-1.77,	3.36
8.02,	-1.63,	4.68
10.64,	1.16,	5.56
12.45,	-1.94,	0.88
11.90,	0.20,	0.24
10.68,	1.03,	-0.25
12.13,	0.62,	-3.73
10.15,	2.38,	3.12
9.13,	-4.40,	-0.68
9.73,	2.24,	4.41
8.50,	4.89,	8.25
6.22,	-5.40,	2.29
6.50,	-2.80,	3.27
9.18,	2.35,	3.53
10.57,	-2.44,	0.19
10.87,	-4.01,	-1.34
12.56,	3.12,	-0.17
12.60,	5.03,	3.90
11.99,	-4.11,	-0.06
12.16,	0.39,	2.40
9.45,	5.74,	7.62
5.13,	-3.22,	0.40
3.82,	-2.75,	2.24
6.71,	-1.35,	1.64
9.67,	-1.33,	0.50
10.61,	-2.50,	2.01
12.86,	-1.41,	-1.25
14.85,	5.94,	4.71
14.49,	-0.62,	1.15
11.79,	-0.29,	0.02
9.15,	5.54,	5.52
5.63,	-3.71,	0.03
4.37,	-4.72,	0.25
4.88,	0.91,	4.25
8.14,	-0.31,	1.84
11.35,	-2.03,	3.93
13.19,	-2.37,	0.90
13.77,	4.63,	3.61
12.99,	2.20,	1.12
12.09,	-1.40,	-2.33
9.18,	0.49,	0.64
8.19,	0.54,	0.16
6.63,	-1.41,	3.29
6.36,	-3.80,	3.31
7.83,	0.07,	5.69
9.00,	1.85,	5.65
11.72,	-2.03,	2.44
12.03,	-4.10,	-0.81
12.00,	4.19,	-0.40
10.55,	4.46,	2.03
10.81,	-4.78,	-3.84
11.60,	1.06,	0.96
10.23,	1.53,	4.24
8.31,	-2.92,	1.48
7.48,	1.37,	5.60
7.02,	0.38,	3.95
7.32,	-2.89,	0.48
9.43,	-0.28,	2.29
11.36,	-2.49,	-1.24
13.59,	1.54,	-1.28
12.09,	0.80,	3.06
12.71,	-2.94,	-2.52
11.95,	5.84,	6.98
9.81,	0.27,	3.58
5.66,	-4.43,	1.19
3.98,	1.97,	4.41
5.00,	-0.16,	1.95
8.32,	-4.37,	0.52
11.83,	-3.71,	0.57
13.99,	3.40,	0.65
13.13,	2.88,	5.41
13.40,	-6.39,	-3.34
13.57,	5.97,	4.20
9.80,	6.31,	5.18
5.55,	-6.33,	-1.96
5.11,	-2.95,	1.73
5.12,	0.34,	3.50
6.18,	-0.77,	2.16
10.58,	-1.85,	4.45
13.67,	-3.71,	0.45
14.04,	6.08,	4.80
11.96,	2.47,	2.32
11.96,	-1.86,	-4.56
10.18,	3.71,	2.22
7.71,	-2.90,	-0.82
7.12,	-3.19,	1.08
7.36,	1.38,	6.56
7.21,	-2.12,	4.68
8.39,	-1.20,	4.12
10.93,	2.16,	4.34
11.84,	-3.83,	-1.34
11.76,	-2.14,	-2.94
10.14,	2.74,	1.99
11.49,	0.33,	-2.21
11.67,	3.05,	4.00
9.74,	-2.95,	2.89
9.00,	-1.06,	1.95
7.53,	5.93,	8.59
5.48,	-3.54,	0.28
6.49,	-4.98,	0.31
10.02,	0.57,	1.68
11.38,	1.77,	0.32
12.07,	-1.79,	1.18
14.21,	-2.75,	-2.38
13.28,	6.34,	5.38
11.68,	1.58,	2.78
8.94,	-3.22,	1.06
7.18,	0.91,	3.87
