x,	y,	z
14.48,	0.72,	-0.92
13.30,	3.72,	-1.11
8.91,	1.20,	0.97
9.10,	-3.43,	-1.09
9.46,	1.60,	4.62
7.94,	0.87,	6.43
6.32,	-2.83,	3.28
7.09,	-0.06,	5.62
8.63,	-2.25,	0.53
8.73,	-1.02,	0.88
11.97,	-0.85,	-0.20
14.82,	-0.32,	-2.73
12.76,	3.01,	2.34
10.86,	-1.04,	0.64
11.48,	3.33,	3.92
10.73,	2.88,	6.10
7.15,	-5.53,	0.72
4.06,	-1.42,	4.00
3.95,	0.71,	1.76
5.81,	-1.43,	1.11
11.24,	-4.27,	0.08
15.21,	-1.14,	-1.66
15.10,	6.26,	5.26
13.56,	-1.46,	0.17
12.93,	2.49,	1.74
10.29,	4.92,	5.49
5.97,	-3.91,	-0.69
3.74,	-2.43,	2.71
4.60,	-1.29,	2.95
6.47,	-2.22,	1.61
10.03,	0.34,	4.35
12.67,	-2.17,	2.20
15.50,	2.76,	1.28
14.30,	5.44,	4.06
11.78,	-2.13,	-3.10
10.16,	-0.05,	0.06
8.03,	0.42,	0.87
5.73,	-2.02,	2.36
6.47,	-1.54,	3.60
7.50,	-0.90,	5.56
8.91,	-2.24,	2.79
9.81,	2.05,	3.99
11.91,	0.06,	0.23
14.30,	-1.19,	-3.25
12.11,	-0.73,	-0.00
11.56,	0.22,	-3.61
8.93,	5.28,	6.28
8.31,	-3.65,	1.32
9.05,	-2.45,	4.30
7.59,	2.77,	7.37
6.42,	-1.25,	2.54
6.80,	-3.51,	1.71
9.38,	-2.18,	-0.32
11.51,	1.97,	0.00
13.06,	0.77,	1.37
13.94,	-3.51,	-2.25
12.98,	4.80,	4.09
11.88,	4.01,	3.98
9.55,	-2.10,	1.86
8.12,	-1.42,	3.03
4.52,	-1.65,	3.08
2.89,	-2.63,	1.96
5.13,	0.22,	1.63
9.36,	-3.09,	1.90
14.45,	-3.70,	-3.41
14.74,	5.42,	6.87
14.41,	-0.88,	-0.62
12.98,	4.16,	2.55
10.13,	2.16,	4.77
6.81,	-4.06,	-2.27
5.44,	2.64,	4.76
4.48,	-3.43,	2.13
5.62,	-6.42,	0.22
9.76,	2.73,	5.90
11.81,	1.73,	3.65
14.29,	-0.90,	0.96
14.02,	0.71,	1.76
13.01,	3.05,	-0.85
9.86,	3.28,	1.64
8.21,	-4.64,	-1.16
7.54,	-2.97,	0.43
6.63,	2.22,	6.53
6.33,	-2.45,	4.05
8.09,	-2.78,	4.47
10.00,	0.00,	3.92
10.35,	2.42,	1.67
10.94,	1.28,	1.04
14.30,	-2.56,	-3.31
13.50,	-0.00,	-1.39
10.19,	4.42,	2.57
8.37,	0.21,	3.56
10.12,	-1.14,	2.57
8.94,	0.90,	6.81
5.26,	-4.51,	1.28
5.63,	0.74,	2.66
7.58,	-1.29,	2.01
10.24,	-6.28,	-4.55
13.01,	4.00,	4.04
13.96,	1.98,	0.55
14.62,	3.27,	1.64
11.69,	2.21,	5.88
10.37,	-2.07,	-1.05
8.62,	3.81,	5.64
4.54,	-3.65,	0.85
3.33,	-6.20,	-0.31
6.31,	1.70,	3.59
8.40,	1.01,	2.47
12.80,	-3.18,	1.19
15.69,	-0.95,	1.02
15.53,	5.28,	2.00
13.36,	3.62,	1.87
9.54,	-4.23,	-1.26
8.38,	-1.27,	-0.51
5.37,	1.97,	4.65
4.14,	-3.98,	1.32
6.16,	-2.98,	4.00
9.33,	0.51,	4.46
11.33,	1.76,	4.02
12.21,	-0.80,	2.59
14.85,	-0.10,	-1.12
13.89,	3.67,	0.60
9.93,	1.20,	-0.52
8.37,	-1.46,	-0.09
8.40,	-0.38,	2.41
7.21,	-0.98,	5.46
6.49,	-3.04,	4.08
7.68,	0.60,	5.77
8.89,	-2.48,	2.53
9.23,	-3.06,	-0.52
10.50,	3.20,	2.35
13.32,	1.10,	-1.51
14.04,	-0.11,	-0.26
12.05,	-1.02,	0.09
10.74,	3.47,	2.88
9.10,	4.46,	6.36
