x,	y,	z
4.08,	1.54,	3.73
6.98,	-3.02,	1.97
10.08,	-2.39,	3.45
13.54,	0.44,	2.15
14.41,	3.43,	2.76
12.60,	-0.97,	0.50
12.55,	-0.87,	-2.62
10.35,	4.12,	2.85
7.75,	-2.45,	-0.41
6.73,	-2.50,	1.84
6.99,	1.23,	5.54
6.11,	-1.92,	3.52
7.56,	-0.85,	4.92
12.09,	-0.68,	2.97
13.32,	-1.55,	0.42
12.28,	1.62,	-0.10
10.80,	1.34,	-0.86
11.46,	0.60,	-2.23
11.11,	2.88,	1.82
9.14,	-3.55,	1.79
9.45,	-1.69,	1.69
7.27,	1.80,	7.51
5.60,	-3.63,	1.40
6.53,	0.40,	3.69
9.23,	0.45,	2.51
12.30,	-3.76,	-2.25
12.39,	0.62,	0.68
12.37,	1.87,	0.97
13.98,	2.08,	0.06
12.02,	0.17,	4.27
10.25,	-4.28,	-0.34
6.73,	3.83,	6.07
4.89,	0.80,	3.97
4.01,	-5.65,	-0.05
6.37,	-0.60,	3.16
11.39,	0.40,	1.47
13.83,	-0.45,	1.14
14.61,	-1.17,	1.58
14.90,	0.57,	0.13
11.98,	6.85,	4.23
9.17,	-0.59,	1.72
7.25,	-4.16,	-1.78
5.55,	2.57,	5.44
3.97,	-2.41,	1.01
5.90,	-2.33,	2.71
10.76,	-1.40,	3.75
13.61,	-0.45,	1.29
12.96,	1.93,	4.30
12.75,	-1.25,	-1.33
12.10,	3.64,	0.96
10.19,	2.63,	1.65
8.52,	-3.58,	-1.55
7.71,	-0.15,	2.79
6.94,	-1.26,	4.64
5.92,	-4.55,	3.80
8.14,	2.24,	5.75
10.00,	2.01,	5.35
12.59,	-4.58,	-1.74
12.50,	-1.32,	-0.50
11.32,	3.28,	-0.82
11.51,	3.08,	-0.74
11.01,	-1.24,	1.24
10.74,	-4.15,	0.32
9.37,	3.95,	6.20
7.30,	1.65,	6.51
5.01,	-4.70,	0.37
5.68,	0.06,	4.10
9.03,	-0.01,	0.11
11.53,	-2.34,	0.55
13.55,	-3.86,	-2.86
14.53,	5.75,	0.95
12.63,	1.86,	3.27
12.83,	-4.97,	-3.14
10.49,	3.85,	6.10
7.18,	1.12,	3.71
3.90,	-3.54,	0.74
3.93,	0.18,	3.64
7.16,	-2.48,	0.45
9.95,	-0.88,	1.50
13.39,	-0.38,	2.97
15.47,	-1.51,	-0.95
14.25,	4.35,	4.26
12.60,	1.46,	0.23
8.92,	0.74,	1.42
7.70,	-0.58,	0.97
5.50,	-2.48,	2.37
4.58,	-2.30,	2.92
6.45,	1.11,	4.86
8.88,	0.20,	4.73
12.87,	-2.58,	1.87
14.12,	-0.24,	1.87
13.29,	3.54,	0.44
11.14,	2.50,	0.59
9.94,	-2.64,	-2.04
10.04,	0.15,	0.45
7.77,	0.70,	3.51
7.21,	-2.63,	3.41
7.37,	-1.14,	4.96
7.18,	0.49,	5.69
9.16,	-0.35,	2.01
11.18,	-0.59,	2.60
13.32,	-3.93,	-4.14
12.58,	3.43,	0.04
10.07,	0.72,	0.04
12.44,	-1.27,	-2.73
11.33,	1.62,	5.73
10.10,	-3.02,	1.62
6.88,	0.66,	5.32
5.44,	1.29,	4.26
4.52,	-3.31,	1.02
7.24,	-2.04,	0.91
11.79,	-0.93,	1.13
14.56,	-1.43,	-1.36
13.45,	2.96,	3.29
12.95,	-0.30,	1.06
13.87,	0.55,	-0.72
10.35,	3.65,	5.66
6.10,	-5.51,	-1.14
4.32,	-0.99,	3.28
3.88,	1.54,	4.33
5.67,	-2.26,	1.38
8.06,	-2.84,	3.41
14.06,	0.05,	0.38
15.59,	5.82,	4.63
13.51,	-3.24,	-0.39
14.05,	-1.88,	-3.46
9.84,	6.49,	5.17
7.18,	-2.58,	-1.53
6.26,	-2.85,	1.48
6.54,	0.95,	5.16
5.73,	-3.14,	2.65
7.31,	0.36,	4.86
11.51,	-0.24,	4.28
13.95,	-3.62,	-0.98
13.29,	2.97,	2.12
11.16,	2.13,	0.09
10.65,	0.99,	-1.65
10.53,	2.91,	1.50
8.25,	-5.28,	1.12
8.29,	-2.62,	0.76
7.19,	4.34,	9.77
6.70,	-4.33,	1.65
7.19,	-1.55,	4.13
9.59,	2.31,	3.43
12.61,	-2.07,	-0.97
12.03,	-3.97,	-1.67
11.85,	3.05,	0.51
12.17,	6.37,	3.06
11.23,	-2.52,	2.22
11.31,	-5.76,	-0.19
8.46,	4.41,	7.18
5.03,	0.12,	4.34
3.90,	-3.03,	0.13
5.32,	0.87,	4.45
11.57,	-2.93,	-1.74
13.60,	0.25,	1.31
14.09,	-0.49,	0.19
14.85,	1.13,	-0.69
13.12,	4.44,	3.72
10.82,	-0.78,	0.38
7.36,	-1.36,	1.29
5.32,	1.03,	3.67
3.55,	-4.04,	1.51
5.54,	-1.94,	1.40
8.96,	0.06,	4.49
13.02,	-1.50,	-0.10
14.27,	2.10,	5.20
14.51,	-0.85,	-0.63
13.06,	4.13,	1.81
9.95,	2.13,	1.67
7.73,	-2.86,	-1.75
6.85,	0.41,	2.86
6.62,	-2.09,	3.27
5.77,	-5.30,	3.93
8.60,	2.10,	5.21
9.82,	3.85,	6.56
12.86,	-4.35,	-1.43
13.73,	-2.13,	-0.78
12.43,	3.45,	-0.88
10.77,	3.98,	-0.06
9.44,	-1.84,	0.15
10.32,	-3.36,	0.35
8.82,	1.62,	5.20
6.92,	1.20,	6.11
6.60,	-3.11,	2.36
7.22,	-1.17,	3.26
9.11,	-0.35,	0.60
11.37,	-0.59,	0.82
13.15,	-3.86,	-2.58
13.94,	3.03,	-0.99
11.50,	2.77,	4.10
12.13,	-3.55,	-1.98
11.37,	3.48,	5.96
8.77,	0.57,	4.54
4.16,	-4.52,	1.40
2.93,	0.41,	3.41
5.77,	-0.08,	1.78
9.76,	-3.61,	0.24
14.03,	-1.89,	0.44
15.48,	2.78,	1.44
13.75,	3.35,	3.00
12.67,	-1.64,	-0.07
11.06,	2.48,	2.00
8.23,	2.51,	3.71
4.64,	-4.16,	0.17
3.97,	-2.27,	3.36
6.43,	-0.90,	2.38
7.80,	0.51,	3.68
11.89,	-0.96,	3.27
15.06,	-2.05,	0.42
14.98,	4.08,	1.67
12.55,	3.44,	1.41
9.90,	-2.27,	-2.74
8.77,	0.84,	0.37
6.92,	-0.73,	2.31
6.48,	-3.56,	2.36
7.20,	-0.42,	5.82
7.60,	-0.66,	5.45
9.47,	0.59,	3.21
10.79,	1.25,	3.56
13.96,	-3.07,	-3.45
13.54,	0.75,	-1.21
10.15,	1.86,	-0.09
10.30,	1.38,	-0.57
10.33,	0.36,	3.97
9.63,	-4.58,	1.78
7.24,	0.70,	5.49
6.63,	2.98,	5.64
5.87,	-3.63,	1.23
6.84,	-4.55,	0.12
12.21,	1.77,	0.97
13.39,	1.14,	0.67
13.54,	-0.63,	-0.96
13.00,	1.77,	2.22
13.27,	1.90,	1.69
11.11,	1.60,	3.83
7.67,	-2.57,	2.02
5.46,	-1.88,	2.47
2.79,	-1.46,	2.60
4.28,	-1.12,	0.88
9.82,	-1.49,	3.49
