x,	y,	z
13.62,	-1.86,	-0.85
12.77,	-1.17,	-0.24
11.77,	5.12,	4.72
10.18,	0.66,	2.93
6.04,	-3.19,	1.69
4.73,	0.01,	3.96
5.27,	-1.25,	1.24
8.66,	-1.31,	2.02
11.97,	-5.56,	-0.23
14.82,	0.64,	-1.77
12.49,	5.89,	6.83
11.44,	-4.20,	-3.08
10.10,	3.83,	4.08
9.93,	3.96,	4.52
7.27,	-5.35,	-0.50
5.65,	-1.91,	2.46
6.59,	0.31,	4.46
8.16,	-2.62,	1.58
11.39,	-0.28,	5.03
13.18,	-1.90,	0.59
12.19,	4.27,	2.96
10.66,	1.69,	1.41
10.07,	-0.79,	-2.56
9.86,	2.14,	2.15
10.07,	-4.35,	-0.04
8.34,	-2.99,	2.31
7.63,	4.42,	7.65
7.38,	-1.10,	4.55
10.08,	-4.12,	1.35
10.86,	0.79,	2.64
9.93,	0.01,	-0.81
10.01,	-0.43,	-1.52
10.91,	0.84,	-0.05
11.68,	0.87,	-0.66
11.51,	2.62,	4.76
11.53,	-2.84,	2.33
9.40,	0.01,	4.14
6.93,	3.17,	5.95
5.70,	-1.32,	2.33
6.72,	-4.87,	0.42
8.60,	-2.09,	1.29
11.27,	1.35,	0.32
11.44,	2.46,	2.99
13.74,	-1.93,	-1.69
14.47,	3.82,	1.41
10.56,	0.72,	3.52
9.44,	-3.42,	-1.36
7.72,	2.01,	5.42
5.12,	-1.24,	1.85
4.61,	-3.32,	2.18
7.76,	0.17,	2.84
12.22,	-1.94,	1.30
14.28,	-1.41,	0.20
12.97,	1.96,	3.24
12.59,	2.56,	-0.38
9.20,	2.88,	3.26
8.10,	-4.22,	-0.28
9.03,	-0.31,	1.35
7.42,	3.11,	5.86
6.06,	-3.49,	1.90
7.30,	-2.75,	4.04
11.83,	0.57,	3.74
12.71,	0.85,	2.43
11.27,	-0.55,	1.01
11.23,	-1.16,	-1.19
10.81,	3.82,	0.12
8.80,	2.01,	1.70
9.89,	-5.05,	-0.85
10.26,	-0.51,	3.20
7.63,	0.99,	5.88
7.07,	-1.23,	3.62
8.93,	-0.71,	4.23
10.45,	-3.22,	0.38
10.09,	1.00,	0.13
9.02,	1.89,	2.12
12.20,	-1.16,	-3.58
12.72,	5.17,	2.07
11.06,	-2.44,	1.52
12.05,	-5.13,	-1.97
10.51,	6.72,	8.95
7.34,	-1.64,	3.60
5.49,	-3.81,	0.66
5.48,	2.03,	5.62
8.89,	-3.53,	-1.46
10.10,	-3.03,	1.02
12.90,	0.73,	0.08
14.52,	4.79,	1.99
12.34,	0.80,	2.06
11.00,	-3.38,	-0.10
9.77,	3.72,	4.12
7.56,	2.03,	4.33
4.72,	-4.66,	0.15
5.34,	-1.66,	3.72
8.78,	-0.74,	1.35
10.90,	0.70,	3.22
13.37,	-3.37,	0.99
14.33,	-1.80,	-0.90
12.15,	6.92,	3.51
9.37,	2.44,	0.88
8.31,	-3.51,	-1.06
9.62,	-0.01,	1.58
7.42,	-1.58,	3.22
5.99,	-2.04,	2.42
8.14,	0.81,	5.93
10.21,	-2.20,	2.58
12.18,	0.09,	2.65
11.61,	1.24,	1.64
11.75,	0.90,	-1.92
10.44,	2.50,	0.67
9.20,	-3.43,	-1.77
10.29,	0.62,	0.39
10.03,	1.62,	6.08
8.85,	-5.68,	1.82
7.77,	1.21,	6.03
8.31,	3.31,	5.18
9.26,	-4.29,	-0.56
9.30,	-4.16,	-0.34
10.82,	2.70,	-0.08
11.02,	4.61,	2.44
12.20,	-2.45,	-1.02
12.05,	-1.30,	0.71
