x,	y,	z
13.80,	3.90,	3.25
12.06,	-2.21,	-1.28
11.77,	1.38,	-1.62
10.32,	5.37,	2.16
8.37,	-2.16,	-0.16
8.06,	-3.60,	1.83
8.47,	0.55,	5.65
6.88,	-0.90,	5.86
6.78,	-0.28,	3.99
7.89,	0.64,	4.66
11.96,	-3.36,	-2.03
12.78,	0.04,	-0.16
11.42,	-0.45,	-0.88
12.54,	2.13,	-1.21
12.39,	5.57,	4.24
10.34,	-5.18,	0.62
9.95,	-3.20,	0.90
6.67,	4.74,	7.73
4.42,	-3.12,	1.31
5.15,	-3.18,	1.77
7.33,	0.40,	3.03
11.66,	-0.13,	0.48
13.11,	-1.38,	1.47
14.77,	-0.09,	-0.58
14.33,	5.75,	3.78
12.46,	1.81,	1.99
9.96,	-4.07,	0.58
7.32,	0.06,	2.24
4.27,	1.77,	4.13
3.79,	-2.68,	0.90
5.84,	-2.94,	3.06
11.34,	-1.06,	1.18
13.48,	4.15,	4.45
13.51,	-2.97,	0.90
14.72,	-3.14,	-3.00
12.68,	8.35,	4.87
9.31,	0.29,	0.27
7.68,	-4.23,	-1.15
7.23,	1.39,	4.56
5.21,	-3.02,	2.73
5.54,	-3.03,	3.46
9.21,	0.91,	5.43
11.24,	-1.32,	2.46
12.98,	0.31,	1.49
13.16,	0.78,	0.31
12.40,	1.92,	-2.55
10.76,	3.88,	1.28
9.08,	-3.91,	-1.56
10.13,	-0.53,	0.72
8.63,	2.57,	7.07
7.15,	-4.78,	2.75
6.75,	-1.73,	4.12
6.97,	3.00,	4.34
9.32,	-1.11,	1.66
11.35,	-5.92,	-1.48
14.46,	1.76,	-0.68
12.49,	6.27,	3.74
11.87,	-0.42,	0.48
11.21,	-2.01,	2.25
10.91,	1.36,	3.52
6.96,	0.68,	4.93
3.71,	-1.79,	1.72
3.99,	-1.44,	3.18
8.20,	-2.27,	-0.26
10.23,	-0.08,	2.36
13.40,	-1.45,	0.11
15.94,	1.35,	0.10
14.01,	2.91,	3.72
12.69,	-1.33,	-0.76
10.06,	3.71,	3.71
7.95,	0.42,	2.38
4.39,	-4.10,	0.38
3.31,	-0.35,	3.78
7.00,	-0.23,	2.02
9.21,	-0.90,	3.89
12.78,	-2.36,	1.23
14.92,	2.51,	2.31
13.40,	1.36,	1.29
12.88,	-1.39,	-2.57
9.93,	2.31,	1.64
8.40,	0.41,	0.28
6.72,	-1.56,	3.29
6.34,	-3.34,	3.61
6.73,	-1.31,	5.03
7.73,	1.44,	5.38
10.10,	-0.80,	3.53
11.73,	-3.82,	0.17
13.89,	1.91,	-0.84
12.27,	4.17,	0.98
10.35,	-1.83,	-2.40
10.82,	0.94,	-0.38
10.10,	1.21,	4.05
9.12,	-3.70,	1.89
7.51,	0.88,	5.86
7.05,	0.65,	4.83
5.54,	-3.69,	1.14
6.47,	-0.90,	1.78
12.25,	-0.26,	0.57
14.73,	-1.79,	-2.16
13.15,	0.41,	1.58
12.46,	1.15,	0.34
12.09,	4.90,	5.12
10.38,	-0.90,	2.91
6.94,	-3.38,	2.16
4.17,	1.06,	4.85
3.81,	-0.25,	1.55
6.22,	-2.59,	1.95
10.66,	-5.51,	-0.48
13.79,	2.90,	0.45
13.98,	4.03,	6.39
13.95,	-7.43,	-3.76
13.68,	6.56,	4.47
11.07,	8.06,	5.69
6.36,	-6.65,	-2.56
5.74,	-3.64,	0.59
5.20,	0.24,	4.19
5.68,	-1.66,	0.93
8.14,	-0.27,	6.58
11.76,	-3.78,	1.27
14.57,	5.29,	4.21
13.47,	3.25,	3.63
12.65,	-2.91,	-4.59
11.08,	3.54,	1.62
8.21,	-0.60,	0.19
7.08,	-3.05,	0.90
7.71,	0.53,	5.39
6.85,	-1.87,	5.24
7.37,	-2.03,	3.59
9.33,	2.34,	5.07
10.76,	-2.63,	-0.14
13.25,	-2.09,	-2.81
12.00,	0.67,	0.71
11.93,	0.37,	-3.60
10.17,	6.15,	5.22
9.73,	-3.36,	1.93
10.61,	-2.94,	1.38
8.87,	5.83,	8.68
5.28,	-3.40,	0.93
5.25,	-4.91,	0.26
6.87,	0.34,	1.82
10.53,	2.39,	0.62
13.16,	-3.18,	1.11
15.21,	-5.14,	-3.98
13.92,	8.35,	5.58
12.75,	4.76,	3.21
9.72,	-5.23,	-0.15
8.66,	-0.48,	2.11
3.86,	-0.16,	4.58
2.44,	-3.84,	-0.39
6.05,	0.15,	5.07
9.79,	-3.96,	0.43
13.14,	-1.40,	-0.61
13.26,	3.68,	5.56
14.74,	-1.74,	-1.17
13.39,	3.22,	2.76
11.55,	2.48,	2.05
7.64,	-1.35,	0.51
6.39,	-0.70,	1.62
5.53,	-2.72,	2.98
5.41,	-4.68,	2.44
8.33,	2.37,	5.47
9.67,	2.10,	5.97
13.00,	-3.19,	-0.22
13.73,	0.64,	1.73
13.38,	2.75,	-1.05
11.36,	2.12,	-0.86
8.96,	-2.31,	-0.34
8.75,	-2.13,	-0.12
8.09,	3.01,	6.65
6.89,	-1.88,	4.69
7.28,	-3.77,	3.99
8.50,	0.06,	4.19
9.67,	1.64,	2.37
9.87,	-2.54,	0.68
14.52,	-1.01,	-3.26
13.71,	4.37,	1.81
10.78,	0.23,	-0.48
10.06,	0.40,	2.17
11.81,	0.70,	3.41
9.68,	-1.62,	3.77
5.35,	-1.93,	3.23
3.94,	-0.13,	3.18
5.20,	-1.39,	0.98
7.87,	-2.29,	0.53
13.01,	-0.71,	0.59
15.49,	1.52,	0.44
15.00,	2.37,	2.07
13.25,	-0.61,	0.68
11.74,	3.62,	2.80
8.89,	2.11,	3.76
4.95,	-3.88,	0.51
2.99,	-1.93,	3.76
5.34,	-1.02,	1.63
8.12,	0.01,	2.80
11.37,	-4.41,	2.16
14.23,	-2.11,	-1.01
14.37,	7.96,	6.45
13.26,	-0.95,	-0.32
11.42,	-0.44,	-0.34
9.89,	3.63,	3.34
6.40,	-1.64,	0.46
5.26,	-2.33,	2.77
7.05,	-2.69,	3.84
7.51,	-2.32,	3.84
9.20,	3.15,	5.93
10.53,	-0.36,	3.79
13.80,	-2.34,	-2.52
14.34,	4.20,	1.20
10.99,	-0.59,	-1.99
10.03,	-1.13,	-2.20
8.97,	2.31,	4.42
8.47,	-3.03,	2.52
7.58,	-0.12,	5.23
7.27,	2.49,	6.75
7.20,	-4.81,	1.30
8.23,	-3.09,	0.47
9.85,	1.39,	2.05
12.53,	-0.14,	-1.79
13.53,	0.30,	0.73
12.91,	-1.67,	-1.01
11.51,	5.65,	4.47
10.34,	3.31,	5.30
9.54,	-5.00,	1.07
7.25,	-1.43,	3.77
3.45,	-0.32,	3.05
3.96,	-1.21,	0.33
7.36,	-2.91,	2.49
12.24,	-4.72,	-2.72
15.22,	7.63,	6.35
14.07,	0.29,	2.62
14.94,	-0.30,	-2.04
12.08,	7.61,	7.11
7.69,	-3.13,	-1.71
5.75,	-3.28,	0.65
4.36,	-0.50,	3.82
4.58,	-3.66,	1.61
8.01,	0.28,	4.28
10.21,	-0.41,	4.62
14.65,	-0.27,	0.56
13.70,	3.94,	4.63
13.20,	-0.44,	-1.77
12.14,	1.13,	-0.64
9.25,	0.05,	0.76
7.65,	-3.57,	-0.72
6.46,	1.55,	4.87
6.49,	-0.31,	5.26
7.67,	-4.60,	3.26
9.02,	-0.15,	4.96
10.37,	2.51,	3.14
11.64,	-0.14,	-0.11
13.24,	-2.01,	-1.35
13.46,	-1.38,	-2.75
10.81,	6.44,	2.65
8.64,	2.00,	4.08
9.07,	-5.63,	-0.14
9.45,	2.25,	6.89
6.44,	-1.19,	3.44
6.24,	-2.79,	1.08
7.23,	-1.80,	2.68
9.96,	-2.68,	-2.41
11.20,	3.14,	3.71
12.52,	-2.22,	-0.46
