x,	y,	z
10.60,	0.81,	3.50
9.39,	1.52,	4.90
6.48,	-2.29,	3.51
6.98,	-1.12,	2.90
8.67,	-1.43,	1.87
9.39,	-2.74,	-0.44
9.66,	-0.03,	1.75
11.87,	1.62,	0.17
14.23,	2.20,	2.10
13.39,	-1.87,	0.64
11.01,	0.47,	1.54
8.91,	5.17,	5.49
5.34,	-2.97,	1.33
5.06,	-4.26,	0.94
7.26,	-0.49,	3.14
8.79,	-0.95,	0.93
10.47,	-1.04,	2.95
12.87,	-3.00,	-0.87
15.43,	4.67,	3.35
13.86,	2.37,	2.68
10.40,	-0.65,	-0.08
8.42,	1.92,	3.64
6.32,	-1.63,	0.69
4.61,	-1.83,	2.36
6.77,	-1.84,	3.30
9.05,	-3.02,	2.22
10.98,	2.48,	4.30
11.99,	1.60,	4.70
13.32,	-3.61,	-2.21
13.19,	3.39,	0.57
10.45,	2.46,	0.84
8.21,	-4.33,	-3.16
8.73,	1.52,	2.59
7.45,	0.69,	4.95
7.48,	-2.91,	3.41
8.54,	1.16,	6.73
10.07,	-2.04,	3.32
10.16,	-3.68,	0.19
10.47,	1.20,	1.40
10.60,	0.35,	-1.65
11.63,	1.68,	0.36
11.56,	-0.38,	0.63
11.79,	-0.56,	-1.61
9.41,	3.20,	6.62
9.27,	-2.09,	2.09
6.96,	-0.62,	4.80
6.36,	0.90,	3.38
7.01,	-2.14,	1.67
9.74,	-2.96,	0.47
11.16,	-1.89,	0.30
12.87,	1.90,	-0.69
12.40,	2.64,	4.91
13.25,	-5.10,	-1.54
12.60,	4.61,	4.78
9.03,	4.97,	6.38
5.08,	-4.44,	-0.77
4.67,	-0.97,	3.05
7.33,	-1.46,	2.23
8.65,	-3.84,	0.33
10.17,	-0.21,	3.78
12.96,	0.30,	0.77
14.07,	2.70,	3.91
13.73,	-1.33,	0.56
11.88,	3.71,	0.94
8.45,	3.55,	4.69
6.63,	-5.63,	-2.73
5.95,	-0.46,	2.86
6.11,	0.47,	3.65
8.02,	-2.77,	2.52
10.75,	-1.62,	4.20
12.70,	0.94,	2.49
12.52,	2.42,	2.24
11.97,	-0.95,	-1.10
11.29,	0.60,	-1.21
10.08,	2.36,	0.15
7.79,	-0.71,	1.91
8.02,	-3.77,	1.89
8.49,	0.50,	5.56
7.85,	1.32,	6.74
8.77,	-1.63,	2.92
10.21,	-1.78,	3.37
10.84,	-2.02,	-1.68
10.45,	2.97,	1.06
10.21,	-1.09,	-0.38
12.73,	-2.19,	-2.41
12.40,	4.81,	4.42
10.18,	-0.81,	2.84
9.15,	-0.45,	1.80
7.91,	4.18,	7.25
5.52,	-4.90,	-0.09
5.88,	-2.80,	1.17
8.91,	0.67,	3.00
10.88,	-2.56,	-0.89
12.72,	0.38,	1.69
13.46,	1.02,	1.65
14.14,	2.83,	1.40
12.12,	2.88,	3.95
8.74,	-4.09,	-0.53
6.22,	0.52,	2.32
3.92,	1.31,	3.61
5.79,	-4.07,	0.25
9.85,	-3.14,	2.84
11.42,	-0.66,	1.61
12.51,	4.49,	4.84
12.67,	-1.87,	2.05
14.63,	-1.48,	-2.06
12.96,	7.93,	4.16
7.06,	-1.64,	0.05
7.04,	-6.49,	-2.76
6.99,	1.90,	4.80
5.63,	-0.37,	3.39
7.50,	-1.05,	4.52
10.32,	-0.92,	5.08
12.95,	-1.07,	0.49
12.25,	4.11,	3.73
10.71,	-1.76,	-2.05
12.54,	-0.54,	-4.66
9.92,	3.39,	3.19
8.30,	-4.73,	-1.96
9.47,	3.24,	4.86
8.09,	3.62,	8.47
7.15,	-6.33,	1.68
7.38,	-1.52,	4.53
10.16,	2.37,	3.71
10.17,	-4.69,	-0.64
10.51,	-1.65,	-1.00
11.39,	4.78,	2.38
12.81,	1.66,	0.68
12.32,	-2.59,	1.06
11.67,	-0.22,	1.70
9.46,	4.15,	5.20
6.34,	-1.25,	2.40
5.06,	-3.47,	1.70
6.71,	-1.65,	1.60
8.83,	0.35,	1.61
10.13,	-1.06,	2.49
12.84,	-3.36,	-0.81
15.10,	3.54,	2.53
13.52,	3.05,	2.76
11.22,	-0.60,	0.35
9.73,	1.25,	2.76
5.74,	-1.78,	1.39
3.62,	-1.54,	2.26
5.80,	0.82,	3.66
9.53,	-2.33,	2.10
11.99,	-2.83,	1.79
12.60,	2.49,	3.30
12.86,	1.36,	2.00
13.38,	-1.83,	-1.36
11.67,	1.17,	1.26
9.64,	2.16,	0.07
7.07,	-0.70,	2.13
6.92,	-3.98,	0.36
6.20,	-1.97,	4.43
7.53,	1.45,	4.27
9.98,	1.21,	5.64
11.82,	-5.17,	1.40
12.92,	1.05,	0.28
11.61,	6.55,	2.74
10.15,	-2.20,	-3.59
10.98,	-2.02,	-2.39
10.36,	1.44,	2.29
10.11,	-0.38,	1.79
7.65,	0.62,	6.07
7.68,	-1.02,	4.08
7.53,	-1.45,	3.36
8.15,	-0.13,	2.23
9.72,	-2.54,	1.37
10.47,	-4.67,	-2.11
12.56,	6.08,	2.73
11.84,	2.56,	4.10
13.40,	-3.62,	-2.51
11.89,	5.21,	6.58
7.84,	-1.44,	2.50
6.13,	-4.59,	0.14
5.10,	1.48,	4.42
5.69,	-1.90,	1.54
8.10,	-4.42,	-0.91
10.60,	-0.09,	3.01
13.25,	1.47,	0.52
13.85,	1.46,	4.13
13.73,	-3.10,	-0.44
12.45,	5.57,	3.44
9.39,	3.73,	4.38
6.01,	-6.21,	-2.09
4.65,	-0.97,	2.72
5.01,	1.40,	3.41
6.99,	-1.63,	2.33
11.60,	-3.35,	3.34
13.52,	-2.37,	1.01
