x,	y,	z
14.74,	1.22,	-0.04
11.75,	4.49,	5.07
6.78,	-3.34,	0.04
5.07,	-2.05,	1.39
5.36,	0.88,	3.88
6.30,	-4.22,	1.76
8.64,	-2.33,	2.95
11.30,	2.26,	3.92
13.40,	1.29,	2.10
12.32,	-2.03,	0.10
13.41,	3.79,	0.16
12.06,	3.68,	1.86
9.28,	-3.50,	-2.17
6.94,	-1.45,	2.60
7.26,	-0.13,	3.37
6.66,	-0.49,	4.92
8.37,	-2.83,	4.23
10.03,	-2.60,	2.86
10.83,	2.01,	1.46
9.63,	2.21,	1.20
11.83,	-1.39,	-2.41
13.75,	0.69,	-1.34
12.51,	1.50,	1.84
10.26,	-2.32,	1.03
9.45,	2.98,	5.06
8.18,	1.46,	6.19
6.49,	-5.08,	1.22
5.50,	-1.35,	3.56
7.39,	-0.18,	1.71
8.84,	-2.91,	-0.25
11.96,	0.32,	0.39
13.42,	2.51,	1.53
15.46,	4.12,	0.95
13.21,	2.01,	4.13
10.58,	-3.68,	-0.10
8.35,	3.44,	5.09
4.69,	-0.82,	2.66
3.89,	-6.24,	-0.40
4.49,	-3.91,	2.58
9.33,	0.68,	1.78
11.04,	0.26,	2.47
13.52,	-2.66,	-0.36
15.19,	2.08,	1.07
13.94,	5.31,	2.87
11.84,	-0.74,	0.48
9.09,	-2.39,	0.12
6.53,	2.33,	3.51
4.10,	-1.97,	2.01
5.90,	-3.76,	1.86
8.66,	-2.40,	3.46
11.00,	0.59,	2.43
11.76,	1.66,	3.97
12.20,	-2.87,	-1.18
13.37,	4.07,	0.24
12.62,	5.28,	2.16
9.72,	-5.86,	-3.83
9.77,	0.27,	0.28
7.14,	1.45,	5.72
6.66,	-5.59,	1.52
8.23,	0.60,	6.37
9.24,	1.06,	5.38
9.39,	-4.03,	-0.33
9.00,	-0.21,	0.82
10.21,	2.08,	-0.56
13.59,	2.85,	-0.86
13.59,	-1.59,	0.58
12.57,	-4.48,	-1.44
10.44,	7.38,	6.63
8.24,	3.71,	6.69
5.94,	-7.69,	-0.61
6.04,	-1.64,	4.06
5.98,	0.43,	1.52
7.33,	-1.73,	1.60
11.57,	-4.50,	-1.96
14.99,	3.46,	-0.62
13.76,	3.77,	3.68
13.40,	-4.28,	-2.31
12.78,	4.24,	4.78
9.75,	4.86,	6.08
4.87,	-4.81,	0.12
3.38,	-1.25,	3.14
5.96,	-2.63,	1.83
8.42,	-3.41,	-0.12
10.35,	-1.21,	3.60
13.69,	-0.47,	-0.83
14.12,	5.31,	4.92
12.72,	-1.17,	0.18
12.29,	1.65,	0.75
10.27,	3.42,	4.19
6.25,	-3.34,	-0.09
4.53,	-2.27,	3.43
6.60,	-0.54,	3.61
8.41,	-1.23,	3.60
9.90,	-1.58,	3.68
11.32,	-0.66,	1.99
12.28,	3.02,	1.18
11.23,	1.38,	-0.05
12.22,	-1.26,	-1.83
11.80,	-0.45,	-0.27
10.00,	2.66,	1.90
7.35,	0.74,	5.47
8.20,	-3.68,	2.06
8.23,	0.23,	6.32
8.68,	-1.39,	1.95
8.35,	-1.75,	2.20
9.23,	-2.89,	-2.04
10.79,	3.37,	-1.16
11.34,	0.83,	2.07
14.41,	-4.76,	-4.95
13.45,	6.08,	6.77
10.88,	0.70,	3.57
8.11,	-1.26,	2.51
6.63,	2.50,	5.77
5.58,	-4.40,	0.97
4.98,	-4.93,	0.50
7.80,	0.91,	3.46
11.21,	-0.82,	0.09
13.73,	0.84,	1.26
14.19,	0.49,	1.59
13.84,	2.78,	1.37
12.50,	4.41,	4.57
8.76,	-2.52,	1.45
6.09,	-2.71,	2.20
3.76,	1.61,	3.96
4.46,	-1.64,	2.71
9.01,	-4.82,	1.52
10.79,	-2.44,	2.34
13.61,	5.41,	3.16
12.07,	2.21,	4.54
13.19,	-3.18,	-4.07
12.75,	6.30,	3.54
9.85,	-1.24,	0.19
7.38,	-6.59,	-2.56
6.14,	2.97,	6.28
5.97,	-0.45,	4.48
8.39,	-2.78,	3.14
9.72,	0.21,	5.95
11.83,	-0.94,	-0.16
11.55,	2.22,	1.84
10.30,	-1.28,	-2.06
12.36,	0.87,	-3.18
12.41,	2.48,	2.25
9.91,	-5.57,	-0.98
8.98,	3.36,	4.64
8.31,	6.23,	9.43
7.67,	-6.87,	-0.29
7.76,	-3.61,	3.24
8.48,	0.82,	2.10
8.36,	-1.03,	-0.24
9.31,	-1.58,	-0.11
12.33,	0.46,	-1.21
14.51,	4.83,	2.60
13.73,	0.76,	1.72
11.31,	-2.95,	1.18
9.56,	3.74,	4.36
5.33,	-0.60,	3.73
4.85,	-5.99,	-1.08
5.46,	-1.12,	4.36
8.02,	-1.81,	0.58
10.86,	1.14,	3.49
12.39,	-1.31,	1.08
15.55,	2.29,	0.36
13.84,	5.83,	4.14
11.20,	-1.78,	-0.22
10.56,	-1.03,	1.06
6.58,	1.24,	3.82
3.74,	-3.19,	2.16
4.73,	-1.04,	2.99
8.20,	0.31,	4.58
11.92,	-3.78,	0.53
12.34,	0.41,	3.00
12.18,	2.57,	1.54
12.39,	1.83,	-0.47
10.98,	0.66,	1.34
11.42,	-3.45,	-1.72
10.09,	-0.91,	-0.21
6.75,	2.72,	5.19
5.73,	-3.61,	3.23
7.94,	-2.72,	4.06
10.18,	2.35,	5.91
9.82,	-1.67,	2.18
10.19,	-3.60,	-0.56
11.37,	1.53,	-0.60
11.16,	3.39,	-0.58
11.49,	-0.16,	0.44
12.05,	-3.92,	-0.98
10.69,	3.98,	4.26
8.13,	4.45,	7.64
7.32,	-4.66,	1.03
7.96,	-2.21,	3.32
8.04,	-1.26,	1.30
6.85,	-1.99,	0.94
8.94,	-1.27,	-0.04
12.32,	1.94,	-0.59
14.25,	2.52,	1.89
13.88,	-3.11,	-0.85
13.69,	3.11,	3.07
10.29,	4.77,	5.89
6.20,	-3.28,	1.17
4.00,	-2.02,	3.23
5.47,	-1.80,	1.89
7.61,	-2.41,	0.94
9.66,	-2.71,	2.22
12.84,	-1.84,	-0.91
14.91,	6.82,	4.49
13.50,	0.25,	1.61
11.96,	-1.57,	-1.38
11.15,	6.72,	5.55
6.90,	-2.38,	0.58
5.13,	-5.55,	-0.28
5.02,	0.47,	5.23
7.03,	-0.54,	2.41
10.46,	-1.24,	4.71
11.78,	-4.34,	1.60
13.39,	4.44,	1.50
10.87,	7.56,	4.97
10.55,	-4.27,	-4.32
11.69,	-1.54,	-0.86
11.15,	0.84,	1.53
7.56,	-0.85,	2.37
6.29,	-0.44,	5.11
7.69,	-1.33,	4.64
9.66,	-2.37,	3.22
9.97,	0.03,	2.84
9.80,	-1.44,	0.46
11.81,	-0.64,	-3.75
10.22,	1.69,	2.05
11.57,	-2.56,	-3.82
12.54,	5.38,	5.50
11.26,	-0.17,	4.13
8.63,	-2.19,	2.63
7.61,	3.93,	7.07
7.10,	-2.47,	1.29
6.95,	-6.08,	-0.40
7.74,	-0.85,	1.72
9.28,	1.42,	0.70
11.56,	1.75,	2.03
13.46,	-1.37,	0.00
14.91,	1.90,	0.91
12.82,	4.47,	4.33
9.54,	-2.12,	1.02
7.18,	-1.44,	2.09
4.31,	-0.06,	3.80
4.14,	-3.82,	1.52
8.19,	-1.23,	3.12
10.01,	-2.10,	2.51
13.56,	1.47,	0.30
13.37,	5.02,	5.60
13.22,	-2.80,	-2.77
13.00,	2.63,	0.80
10.05,	0.98,	2.73
7.47,	-4.65,	-2.32
5.86,	1.94,	5.05
5.64,	-0.92,	4.02
7.19,	-3.52,	2.16
10.11,	1.64,	6.06
12.92,	-1.90,	0.77
12.83,	-0.48,	0.16
10.37,	2.38,	1.10
10.43,	1.83,	-1.85
11.28,	1.69,	1.53
11.03,	-5.37,	-0.06
8.73,	-1.08,	1.59
7.10,	7.92,	10.24
6.65,	-4.52,	1.67
8.89,	-5.85,	1.57
10.50,	0.27,	2.81
9.73,	2.44,	0.44
9.14,	-2.39,	-0.15
11.92,	-3.05,	-4.43
12.66,	6.04,	3.13
12.08,	1.90,	1.76
11.66,	-4.33,	0.75
10.75,	3.11,	4.46
6.50,	0.21,	5.53
5.31,	-5.53,	-0.84
6.18,	0.20,	4.63
8.15,	-3.02,	0.00
9.61,	-0.43,	1.09
11.00,	1.73,	3.13
14.92,	1.44,	-0.88
14.82,	4.34,	2.87
12.00,	-2.61,	0.52
11.01,	-1.55,	-0.17
7.28,	3.60,	5.24
4.41,	-3.09,	0.92
4.41,	-3.43,	2.46
7.10,	0.43,	3.63
11.00,	-1.60,	1.47
12.41,	-1.86,	1.65
13.72,	1.55,	1.19
13.85,	5.14,	1.62
10.91,	0.35,	1.01
10.42,	-4.15,	-1.93
8.79,	1.78,	2.63
6.64,	2.29,	3.77
5.48,	-4.41,	2.72
7.30,	-3.75,	3.30
10.36,	1.68,	5.23
11.22,	0.90,	3.53
11.33,	-2.89,	-0.03
11.71,	-0.66,	-1.80
10.27,	6.01,	1.35
9.65,	1.22,	0.68
12.30,	-5.00,	-1.54
11.56,	0.51,	3.05
6.81,	1.27,	6.77
6.13,	-2.09,	3.31
8.63,	-0.12,	4.89
9.49,	-3.22,	1.45
8.40,	-0.83,	0.56
8.39,	1.93,	2.79
12.70,	0.26,	-2.74
13.25,	3.42,	1.20
12.85,	-0.20,	1.20
12.34,	-0.23,	0.63
11.80,	4.58,	6.24
7.82,	-1.48,	3.20
5.07,	-3.48,	2.50
5.51,	-0.20,	2.83
6.80,	-1.17,	1.27
8.88,	-4.68,	0.56
11.45,	-3.28,	-0.80
14.43,	7.87,	4.18
13.26,	2.34,	3.26
13.07,	-4.22,	-2.54
12.02,	5.29,	4.75
7.89,	0.00,	2.19
5.37,	-5.18,	-1.29
4.56,	0.09,	5.02
6.69,	-2.32,	1.29
9.80,	0.56,	4.26
11.26,	-2.37,	3.33
14.47,	1.38,	-0.67
12.45,	6.97,	6.22
11.06,	-1.77,	-3.10
10.54,	-0.33,	-0.19
10.19,	-0.87,	0.86
7.96,	-2.38,	1.08
5.83,	1.24,	5.56
7.06,	-0.87,	5.01
9.46,	-2.80,	3.27
10.69,	0.65,	4.24
11.10,	-0.34,	0.71
11.59,	-0.52,	-2.09
9.89,	2.58,	0.72
9.72,	-0.97,	-1.22
11.34,	1.78,	1.99
11.92,	1.57,	4.93
9.03,	-4.63,	1.90
7.78,	1.87,	5.93
7.11,	0.10,	4.18
8.07,	-5.33,	-1.10
8.88,	-1.59,	2.36
9.35,	0.49,	-0.56
10.38,	3.33,	3.05
11.78,	-1.70,	-0.32
13.93,	1.23,	0.22
12.36,	4.55,	5.11
10.48,	-2.78,	0.45
8.92,	-0.53,	2.94
5.57,	0.48,	4.09
4.25,	-4.82,	0.94
7.33,	-0.01,	2.45
9.35,	-0.41,	3.25
13.70,	-2.34,	-2.46
13.70,	3.97,	4.27
12.75,	-0.28,	-0.92
13.11,	2.62,	0.99
10.13,	0.58,	3.45
8.42,	-4.89,	-1.41
5.69,	1.72,	4.18
4.91,	1.20,	3.48
6.78,	-4.95,	0.87
9.54,	-1.79,	3.07
12.84,	1.41,	2.33
13.29,	1.89,	2.29
12.05,	-1.29,	-0.07
12.35,	1.72,	-1.37
9.55,	2.79,	2.42
9.08,	-4.41,	-1.43
8.91,	-1.17,	2.71
7.46,	2.80,	5.98
6.26,	-1.99,	4.38
8.14,	-2.62,	3.99
11.24,	-0.40,	3.19
11.41,	0.03,	0.85
9.61,	0.54,	0.35
10.36,	-0.72,	-2.04
11.44,	3.32,	0.20
10.76,	2.51,	2.61
11.94,	-4.32,	-0.16
11.38,	1.43,	3.61
7.76,	1.01,	5.81
6.20,	-4.29,	1.45
7.21,	0.14,	3.76
8.84,	-0.79,	2.00
9.51,	-2.76,	-0.95
10.12,	1.33,	1.77
13.10,	0.93,	-0.51
14.11,	2.77,	0.41
