x,	y,	z
7.37,	0.79,	4.40
11.28,	-2.33,	-4.55
13.21,	4.16,	2.27
13.32,	-3.17,	-2.40
14.62,	0.41,	-3.00
10.91,	5.27,	8.30
8.84,	-4.76,	-0.38
7.85,	1.15,	5.12
5.94,	2.91,	5.73
3.62,	-5.29,	0.27
6.18,	-3.62,	0.53
10.34,	0.52,	1.19
13.09,	0.57,	-0.02
15.13,	0.59,	2.14
15.83,	-1.01,	-0.67
12.90,	4.90,	3.62
9.97,	3.22,	3.77
6.46,	-4.39,	-0.56
5.56,	-1.10,	2.16
4.03,	-1.38,	3.12
5.68,	-3.57,	0.92
9.87,	-1.74,	4.00
12.24,	-0.21,	1.32
13.42,	5.00,	5.81
13.11,	-2.23,	0.28
13.91,	0.96,	-1.44
11.26,	6.07,	3.64
7.04,	-3.52,	-1.16
6.62,	-4.85,	-0.21
7.15,	1.58,	6.74
6.32,	-2.90,	4.77
8.65,	0.18,	4.66
10.04,	1.15,	6.10
11.70,	-2.48,	-3.02
11.14,	2.60,	2.00
12.67,	-0.56,	-3.11
13.79,	1.80,	-2.47
10.43,	1.84,	3.64
9.05,	-5.97,	-0.45
9.06,	4.29,	6.11
7.68,	5.11,	9.56
6.45,	-7.95,	-1.22
6.52,	-2.87,	3.06
7.87,	1.67,	1.61
9.19,	-0.18,	0.12
12.65,	-3.06,	-1.15
16.24,	1.35,	-1.98
12.83,	4.53,	4.47
11.50,	-2.61,	0.17
10.24,	2.34,	4.33
8.67,	3.93,	6.55
4.75,	-5.11,	0.96
3.13,	-3.39,	2.14
6.58,	0.56,	3.19
9.32,	-2.74,	0.06
11.56,	-1.77,	1.15
15.10,	2.58,	1.02
16.22,	3.73,	1.87
13.43,	-1.24,	0.47
9.97,	1.39,	1.72
7.44,	3.51,	4.07
5.38,	-2.85,	0.02
4.06,	-3.49,	3.06
6.33,	-2.46,	1.93
9.67,	0.91,	3.75
11.03,	-1.30,	3.59
12.43,	-3.02,	-0.47
13.78,	6.15,	3.19
12.85,	2.86,	0.99
10.73,	-4.48,	-3.31
9.58,	1.26,	1.05
7.18,	1.57,	3.62
6.76,	-3.48,	2.11
7.09,	-2.83,	5.81
8.44,	-0.77,	4.36
9.29,	2.39,	4.89
9.94,	-2.61,	1.09
11.79,	-1.85,	-3.43
12.76,	5.83,	1.79
11.95,	-0.68,	-0.87
11.57,	-3.27,	-1.91
11.63,	3.86,	5.62
9.16,	0.38,	3.99
6.93,	-1.59,	4.32
6.32,	-0.29,	4.59
6.45,	-3.35,	0.79
7.01,	-2.05,	0.88
8.26,	-0.44,	1.38
12.30,	0.13,	-0.67
15.78,	3.42,	2.28
14.79,	-1.79,	-0.31
12.34,	1.49,	1.27
11.05,	6.74,	6.46
6.88,	-3.01,	1.61
5.37,	-4.42,	1.55
3.92,	-0.08,	4.53
5.46,	-1.95,	1.38
9.44,	-2.35,	2.58
11.64,	-4.19,	0.25
15.76,	6.62,	1.85
14.59,	6.03,	6.71
13.84,	-6.10,	-3.13
11.86,	4.56,	2.55
6.84,	3.20,	3.77
5.07,	-7.62,	-3.26
5.03,	-4.54,	1.08
6.81,	0.38,	5.09
8.10,	-1.43,	1.42
10.02,	-1.33,	4.89
12.47,	-2.05,	-0.27
13.02,	7.01,	4.21
11.36,	0.86,	1.34
13.09,	-3.16,	-4.75
10.36,	3.72,	3.97
8.23,	-1.11,	-0.01
6.98,	-1.71,	3.66
8.00,	-0.14,	4.90
8.15,	-1.98,	4.99
8.90,	-1.28,	1.73
9.25,	1.78,	4.09
10.87,	-3.13,	-3.47
12.54,	2.12,	-1.84
11.79,	-0.37,	0.25
13.60,	-1.08,	-4.46
10.36,	6.00,	8.67
10.16,	-4.62,	1.71
8.19,	-0.39,	3.95
6.43,	5.53,	8.18
5.09,	-4.85,	0.07
5.81,	-6.82,	-0.83
9.50,	1.72,	1.37
11.47,	4.25,	2.03
13.33,	-2.68,	-0.18
16.87,	-1.32,	-2.33
13.47,	5.46,	5.07
10.75,	-0.64,	1.08
7.71,	0.61,	3.05
6.11,	1.78,	5.22
4.33,	-5.04,	0.79
4.19,	-3.08,	2.77
9.14,	-0.11,	3.38
11.44,	-2.73,	0.52
13.58,	2.03,	2.12
13.85,	2.81,	3.40
14.57,	0.68,	-1.07
