x,	y,	z
8.67,	1.55,	6.09
6.42,	-2.53,	3.14
5.40,	-4.23,	0.76
7.39,	0.75,	3.56
8.65,	-2.80,	-0.55
11.62,	1.96,	1.67
12.54,	2.52,	3.55
16.06,	1.59,	-1.34
13.68,	4.73,	5.18
10.35,	-3.54,	0.30
8.42,	-0.37,	2.09
5.36,	1.67,	5.10
3.93,	-5.44,	0.11
4.78,	-2.48,	2.88
8.43,	0.57,	3.19
12.42,	-0.73,	1.15
13.02,	-1.15,	1.77
15.62,	2.05,	0.81
14.37,	5.58,	3.02
10.71,	-1.10,	0.46
8.66,	-3.36,	-0.10
5.82,	1.67,	3.55
4.97,	-0.33,	2.93
6.35,	-4.48,	2.42
7.59,	-2.90,	3.56
11.47,	2.59,	3.33
12.18,	2.45,	4.11
12.39,	-3.85,	-2.59
14.23,	3.10,	-0.97
11.88,	2.87,	1.26
9.50,	-4.71,	-4.25
8.19,	1.61,	3.69
7.87,	1.25,	4.66
6.34,	-3.92,	3.79
7.63,	-0.78,	5.47
9.18,	-1.72,	3.63
9.57,	-2.93,	-0.33
8.93,	2.10,	2.16
10.46,	0.50,	-0.76
14.19,	0.66,	-2.44
14.16,	2.30,	2.00
11.29,	-3.60,	-0.24
10.73,	3.77,	3.66
8.79,	6.06,	8.55
6.01,	-7.17,	-0.50
5.35,	-3.81,	2.69
5.76,	1.32,	2.70
8.00,	-1.53,	0.28
10.66,	-4.95,	-0.71
14.40,	1.03,	-1.97
14.59,	7.93,	5.84
14.12,	-2.94,	-0.43
12.52,	-0.04,	1.61
10.25,	7.45,	7.71
4.91,	-3.54,	0.13
3.57,	-3.96,	1.03
5.49,	-2.33,	2.94
7.61,	-2.75,	-0.09
9.93,	0.13,	5.19
12.54,	-2.98,	-0.27
15.19,	5.33,	3.44
13.73,	3.27,	3.63
12.07,	-1.63,	-2.03
10.13,	2.67,	3.39
6.66,	-1.34,	0.97
4.98,	-3.23,	1.86
6.42,	-0.38,	4.63
7.91,	-2.23,	3.15
9.87,	0.02,	4.18
11.00,	0.66,	3.45
12.17,	0.33,	-0.40
12.36,	2.46,	0.16
12.42,	-0.51,	-1.07
11.11,	-2.85,	-2.13
10.05,	4.84,	3.75
7.69,	0.76,	5.00
8.19,	-5.20,	1.43
7.91,	1.27,	7.23
8.06,	-0.95,	2.48
8.34,	-3.67,	1.25
8.66,	-1.95,	-0.44
10.51,	3.09,	-0.75
12.20,	2.03,	2.28
14.05,	-4.67,	-3.46
13.35,	4.00,	3.97
11.32,	3.99,	4.89
8.21,	-1.47,	2.46
6.72,	-0.62,	4.36
5.57,	-3.09,	2.56
4.33,	-3.75,	1.34
7.47,	0.72,	3.72
10.20,	-2.94,	0.81
14.69,	2.05,	-0.28
14.05,	5.03,	5.40
14.55,	-2.47,	-2.96
13.02,	3.66,	3.97
9.25,	0.89,	3.37
5.98,	-4.47,	0.43
3.74,	1.61,	4.39
4.94,	-0.83,	3.54
8.46,	-5.11,	0.22
9.92,	-1.62,	3.92
13.86,	3.21,	0.76
13.43,	4.55,	4.63
12.70,	-4.62,	-3.19
13.75,	2.38,	-1.03
9.63,	2.63,	3.65
7.25,	-6.04,	-3.32
5.92,	0.52,	5.15
6.53,	1.23,	5.03
7.52,	-3.07,	3.01
9.11,	-0.96,	5.03
11.67,	-0.62,	1.12
12.21,	2.15,	0.55
10.38,	-0.30,	-0.48
12.76,	-1.35,	-4.00
12.09,	2.71,	2.09
9.99,	-1.70,	0.22
8.27,	0.94,	4.03
8.95,	2.32,	6.45
7.80,	-3.92,	2.73
7.24,	-3.14,	3.53
8.29,	0.45,	2.66
7.95,	-1.88,	0.58
10.38,	0.68,	-1.09
11.66,	2.74,	3.13
14.96,	-0.24,	-2.67
14.83,	4.88,	3.73
10.69,	-3.26,	1.24
9.33,	-1.64,	-0.13
6.38,	3.14,	6.79
4.99,	-4.52,	-0.55
4.48,	-3.46,	2.94
7.66,	-0.05,	2.40
11.28,	0.67,	1.88
12.42,	-1.69,	1.20
15.67,	1.22,	-0.29
14.45,	6.76,	3.85
11.59,	-1.38,	0.70
10.24,	-2.71,	-0.25
6.58,	1.88,	4.58
3.99,	-2.11,	1.69
4.62,	-1.70,	2.90
7.86,	-1.20,	3.92
11.37,	-3.35,	0.97
12.37,	2.43,	3.47
11.91,	1.07,	2.26
13.30,	-1.56,	-2.73
11.89,	4.02,	2.92
11.30,	-0.75,	-0.68
8.22,	-1.08,	1.30
7.09,	1.96,	4.35
6.00,	-4.24,	3.82
7.74,	-3.82,	2.99
9.55,	2.90,	6.73
10.25,	-1.86,	2.16
11.05,	-1.61,	-0.70
10.49,	2.06,	1.28
12.69,	2.62,	-2.29
12.53,	2.49,	1.49
11.05,	-4.89,	-1.99
10.79,	1.15,	2.16
